Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Arbor Realty Trust","ABR","971.42","5.15","3656125","2.64","-.98","-38.04","1.85","-41.17","-19.51","23.55","12.46","4.91","201","Finance","REIT and Equity Trust","12.73","5"
"Abbott Laboratories","ABT","155491.59","98.83","12422709","-6.21",".87","-2.65","12.41","-35.59","5.67","20.26","136.62","82.56","174","Medical","Medical - Products","13.9","3"
"American Bitcoin Corp.","ABTC","400.6","5.46","1702703","-3.58","-55.29","-71.88",".27","-79.96","801.52","-69.42","139.58","5.28","167","Finance","Financial - Miscellaneous Services","-69.42",""
"Abacus Global Management, Inc.","ABX","1043.64","10.51","721950","-6.45","12.63","17.5","84.38","15.04","110.18","33.72","12","4.83","167","Finance","Financial - Miscellaneous Services","15.63","2"
"Arcosa","ACA","7111.61","145","1139969","-.36","8.8","22.93","99.14","23.16","12.2","7.84","145.38","83.66","173","Construction","Building Products - Miscellaneous","7.88","2"
"ACADIA Pharmaceuticals","ACAD","4438.43","25.63","1773186","-.31","20","16.55","73.25","-12.27","11.87","9.24","28.06","20.06","93","Medical","Medical - Biomedical and Genetics","34.3","3"
"Air Canada","ACDVF","4598.57","16.53","358665","-6.12","1.11","22.63","75.52","5.8","-1.43","2.63","17.83","12.07","93","Transportation","Transportation - Airline","3.45","3"
"Accel Entertainment","ACEL","1001.95","12.45","310049","-1.05","-3.45","3.1","71.05","-2.47","8.12","5.42","13.41","9.61","180","Consumer Discretionary","Gaming","3.79","3"
"Arch Capital Group","ACGL","34428.85","100.04","1821328","-3.4","6.68","1.83","75.35","-7.13","14.27","21.73","103.06","84.72","87","Finance","Insurance - Property and Casualty","24.64","3"
"Acadia Healthcare","ACHC","2967.78","33.61","3381801","4.98","37.32","15.21","100","105.58","5.04","5.31","32.27","11.68","102","Medical","Medical - Hospital","-32.84","3"
"Albertsons Companies","ACI","7131.17","15.02","7322485","4.15","1.04","-14","12.79","-23.34","3.46","1.45","22.13","13.45","200","Consumer Staples","Consumer Products - Staples",".26","3"
"American Coastal Insurance Corporation","ACIC","490.94","10.37","308279","-12.45","-3.43","-13.27","7.64","-27.49","13.07","30.81","13.03","9.89","87","Finance","Insurance - Property and Casualty","31.32","5"
"ACI Worldwide","ACIW","5798.78","58.67","1107631","2.08","27.78","28.9","100","7.85","10.38","17.1","57.04","38.47","92","Computer and Technology","Computer - Software","11.51","2"
"Axcelis Technologies","ACLS","4456.72","139.34","592166","7.07","-17.35","3.63","62.4","63.17","-17.57","16.89","191.6","67.69","31","Computer and Technology","Electronics - Manufacturing Machinery","11.93","3"
"AECOM","ACM","8852.66","69.95","1807463","1.46","-.78","-16.4","2.99","-34.68",".21","9.55","134.35","66.86","102","Construction","Engineering - R and D Services","3.16","4"
"ACM Research","ACMR","5630.99","84.09","1614075","-6.23","-4.4","68.64","66.08","110.73","15.24","10.75","126.89","23.92","102","Computer and Technology","Semiconductor Equipment - Material Services","9.48","3"
"Accenture","ACN","91503.45","144.61","12916210","-.12","-12.17","-27.92","7.67","-53.83","7.36","11.72","288.54","124.44","87","Computer and Technology","Computers - IT Services","10.66","4"
"Aclaris Therapeutics","ACRS","782.12","5.36","2214528","1.63","26.7","27.56","97.38","68.19","-58.19","-832.58","5.71","1.52","99","Medical","Medical - Drugs","-832.58","3"
"ACV Auctions","ACVA","1302.4","7.63","2979847","6.72","21.5","50.1","27.18","-15.91","19.22","3.8","16.33","4.15","232","Business Services","Auction and Valuation Services","-7.97","3"
"Array Digital Infrastructure Inc.","AD","3003.26","34.93","367709",".06","-10.9","-26.4","1.72","-41.4","-95.68","31.34","77.01","34.02","211","Computer and Technology","Wireless National","19.32","2"
"Adamas Trust, Inc.","ADAM","831.22","9.22","919632","3.01","2.44","16.79","91.82","14.55","50.01","75.85","9.51","6.33","201","Finance","REIT and Equity Trust","24.14","3"
"Adobe","ADBE","89262.6","235.31","6129870","1.64","14.41","-12.26","17.36","-42","10.53","37.44","372.87","193.41","92","Computer and Technology","Computer - Software","28.69","3"
"Agree Realty","ADC","9324.79","80.75","993516","-.36","5.19","1.27","63.42","-2.56","16.42","30.76","81.92","70.22","78","Finance","REIT and Equity Trust - Retail","29.25","3"
"ADEIA INC","ADEA","3051.83","25.9","1606105","-3.18","-11.82","-9.25","72.77","45.01","17.91","43.5","33.63","11.74","102","Business Services","Technology Services","26.5","3"
"Analog Devices","ADI","190431.55","380.53","4892947","1.44","-5.67","2.5","75.75","30.32","16.89","38.18","445.48","220.68","15","Computer and Technology","Semiconductor - Analog and Mixed","26.01","1"
"Archer Daniels Midland","ADM","39665.02","83","3244314","2.5","7.58","18.54","94.08","29.41","-6.15","2.07","84.11","53.54","69","Consumer Staples","Agriculture - Operations","1.34","2"
"ADMA Biologics","ADMA","2011.79","8.81","3106129","-5.24","3.09","-20.73","8.45","-56.98","19.63","33.27","20.38","7.6","93","Medical","Medical - Biomedical and Genetics","32.43","5"
"Adient","ADNT","1562.78","20.61","1003818","7.61","-2.5","-8.07","22.93","-6.02","-1.04","1","27.09","17.8","165","Auto-Tires-Trucks","Automotive - Original Equipment",".39","3"
"Automatic Data Processing","ADP","98922.24","256.56","2618177","2.53","13.12","22.7","48.04","-13.03","7.07","20.16","310.94","188.79","86","Computer and Technology","Internet - Software","20.12","2"
"Adaptive Biotechnologies","ADPT","3665.02","22.1","2905822","13.59","36.47","61.27","100","27.47","54.77","-28.24","22.9","10.24","93","Medical","Medical - Biomedical and Genetics","-16.82","3"
"Autodesk","ADSK","44094.78","217.06","2727410","1.43","8.24","-15.59","15.29","-36.18","17.53","31.67","326.79","187.72","86","Computer and Technology","Internet - Software","19.49","3"
"ADT","ADT","4964.08","7.06","8200809",".59","4.48","-7.13","18.43","-24.16","4.72","14.71","8.85","6.3","174","Industrial Products","Security and Safety Services","12.12","3"
"ADTRAN Holdings, Inc.","ADTN","962.26","11.71","1701794","-7.69","-21.27","-29.91","38.11","23.59","17.46","2.19","19.4","7.25","30","Computer and Technology","Communication - Components","-3.18","3"
"Ameren","AEE","30824.59","113.1","1803475","-1.6","2.26","1.96","69.25",".83","15.43","16.19","118.32","95.75","158","Utilities","Utility - Electric Power","17.17","2"
"Aehr Test Systems","AEHR","2761.28","84.2","2280483","29.31","-22.05","-9.83","71.97","293.08","-15.21","1.82","116.58","13.86","18","Computer and Technology","Electronics - Measuring Instruments","-14.25","3"
"Advanced Energy Industries","AEIS","11480.69","285.89","903424","2.81","-14.56","-19.97","65.65","30.34","21.37","14.77","389.05","135.25","102","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","10","2"
"Agnico Eagle Mines","AEM","72190.4","137.29","2487710","-1.84","-17.78","-30.3","18.22","-24.16","43.71","37.8","252.19","117.73","227","Basic Materials","Mining - Gold","39.46","4"
"American Eagle Outfitters","AEO","2917.45","17.49","4359583","6.68","1.81","-6.95","41.28","-40.32","3.16","6.08","28.19","9.83","69","Retail-Wholesale","Retail - Apparel and Shoes","5.01","3"
"American Electric Power","AEP","72093.91","133.13","5384031","-2.5","3.3",".67","81.95","3.88","10.93","14.52","138.69","104.4","158","Utilities","Utility - Electric Power","16.29","2"
"Aercap","AER","24662.68","147.16","1013479","-.77","2.55","6.89","85.2","-7.07","6.5","33.58","154.83","107.25","77","Transportation","Transportation - Equipment and Leasing","45.22","2"
"AES","AES","10561.87","14.8","8154922","1.16","1.37","2.49","48.22","-6.64","-.37","15.68","17.28","12.51","158","Utilities","Utility - Electric Power","10.78","3"
"Atlas Energy Solutions Inc.","AESI","1787.4","13.77","2529257",".07","-11.01","-7.26","53.31","37.33","3.73","-8.5","19.75","8.1","204","Oils-Energy","Oil and Gas - Integrated - United States","-9.29","3"
"Aeva Technologies","AEVA","1177.29","16.775","1914368","-13.14","-20.5","14.43","41.17","27.13","99.44","-482.33","32.23","9.19","165","Auto-Tires-Trucks","Automotive - Original Equipment","-693.94","4"
"American Financial Group","AFG","11455.91","139.93","499086","-2.35","3.4","5.87","58.81","-8.81","-1.8","11.49","148.71","122.42","87","Finance","Insurance - Property and Casualty","10.76","2"
"Aflac","AFL","61592.26","123.02","2113685","-.35","4.1","5.46","90.92","-.79","-9.31","21.77","123.3","98.09","46","Finance","Insurance - Accident and Health","25.6","3"
"Affirm","AFRM","27364.56","79.84","3699149",".53","15.52","22.73","78.91","-.76","39.66","9.63","92.18","42.53","86","Computer and Technology","Internet - Software","9.63","3"
"First Majestic Silver","AG","8302.6","15.88","9720754","6.58","-9.22","-19.46","37.26","-8.62","124.25","23.28","32.01","7.83","83","Basic Materials","Mining - Silver","19.51","2"
"AGCO","AGCO","8319.02","115.35","641070","1.02","2.61","-2.83","36.56","-.44","-13.55","4.15","140.49","100.14","31","Industrial Products","Manufacturing - Farm Equipment","7.43","3"
"Agenus","AGEN","208.63","5","10240998","54.15","69.26","27.16","55.17","44.24","10.37","71.76","6.83","2.77","93","Medical","Medical - Biomedical and Genetics","50.49","2"
"Alamos Gold","AGI","12147.46","28.25","4939938","-.72","-22.22","-35.74","15.21","-32","34.29","36.63","55.33","24.3","227","Basic Materials","Mining - Gold","51.24","4"
"Agios Pharmaceuticals","AGIO","2371.13","38.72","1111165","-6.76","20.53","49.21","75.72","32.41","48.03","-639.84","45.49","22.34","93","Medical","Medical - Biomedical and Genetics","-639.84","3"
"Agilon Health","AGL","2073.63","121.22","302353","11.18","18.75","338.88","100","552.59","-2.11","-6.42","124.29","7.91","100","Medical","Medical Services","-6.09","3"
"AGNC Investment","AGNC","12994.56","11.43","14896800","3.47","9.9","3.76","71.38","-4.54","19.46","212.81","12.17","9.2","201","Finance","REIT and Equity Trust","39.5","3"
"Assured Guaranty","AGO","3646.51","84.17","359680","-.31","6.78","-.89","48.95","-17.02","27.29","48.95","92.18","73.2","167","Finance","Insurance - Multi line","40.45","3"
"Adecoagro","AGRO","1461.41","9.93","710674",".49","6.33","-24.63","38.42","16.85","-6","-2.59","15.25","7.13","69","Consumer Staples","Agriculture - Operations",".95","3"
"Argan","AGX","8541.09","547.51","303297","-8.45","-15.33","-6.51","68.17","75.78","8.06","15.48","798.55","203.84","173","Construction","Building Products - Miscellaneous","15.48","1"
"Agilysys","AGYS","3000.03","110.03","362863",".21","21.5","55.51","56.15","-18.98","15.85","15.9","141.12","62.19","6","Computer and Technology","Computer - Integrated Systems","12.15","1"
"AdaptHealth","AHCO","1439.34","10.9","1447135","6.01","11.12","-16.68","40.64","-3.88","-.49","1.9","13.38","8.68","174","Medical","Medical - Products","-2.42","3"
"American Healthcare REIT, Inc.","AHR","10443.62","56.59","4465892","-.79","16.49","13.46","95.29","4.1","9.15","4.24","55.04","37.01","56","Finance","REIT and Equity Trust - Other","4.23","2"
"AH Realty Trust Inc","AHRT","711.03","7.03","772426",".28","6.97","17.28","79.25","-3.59","-59.74","2.31","7.56","5.15","56","Finance","REIT and Equity Trust - Other","-6.87","3"
"C3.ai","AI","1420.81","8.91","5105999","3.16","-11.18","-2.66","6.45","-38.71","-35.67","-75.79","29.16","7.76","87","Computer and Technology","Computers - IT Services","-187.95","3"
"American International Group","AIG","40709.23","78.03","4126741","-3.57","2.69",".99","33.26","-18.87","-1.75","16.14","86.59","71.89","167","Finance","Insurance - Multi line","11.86","3"
"Arteris","AIP","1508.9","31.03","957074","-5.17","-22.45","34.65","60.22","90.6","22.27","-14.23","48.59","8.59","86","Computer and Technology","Internet - Software","-44.92","3"
"AAR","AIR","5397.2","133.48","477603","1.82","2.72","21.73","89.04","48.21","19.91","5.6","143.61","71.73","78","Aerospace","Aerospace - Defense Equipment","5.46","3"
"AIRO Group Holdings, Inc.","AIRO","211.94","6.49","434152","1.97","-10.37","-22.53","3.97","-25.51","4.57","-19.98","28.28","5.85","98","Aerospace","Aerospace - Defense","-19.98","3"
"Assurant","AIZ","13572.09","275.44","355179","-1.48","4.5","19.58","93.52","2.81","7.89","8.85","280.11","184.56","167","Finance","Insurance - Multi line","7.6","3"
"Arthur J. Gallagher & Co.","AJG","63652.11","255.93","1793925","-3.44","14.66","12.06","45.19","-13.45","22.29","20.24","315.4","192","167","Finance","Insurance - Brokerage","10.76","3"
"Akamai Technologies","AKAM","17447.71","118.81","3714422","-5.18","-6.14","23.58","54.61","24.34","5.44","24.13","161.14","70.53","93","Computer and Technology","Internet - Services","10.2","3"
"Acadia Realty Trust","AKR","2855.93","22.13","1579078",".38","1.04","3.03","73.11","-5.86","14.2","9.77","22.53","18.29","78","Finance","REIT and Equity Trust - Retail","9.77","3"
"Astera Labs, Inc.","ALAB","60099.05","319.74","5471589","-10.82","-6.42","80.68","66.29","90.53","115.13","38.05","483.02","90.32","86","Computer and Technology","Internet - Software","26.72","3"
"Albemarle","ALB","14711.17","119.46","2182565","-3.59","-25.11","-35.77","38.73","-20.27","-4.37","7.53","215.62","67.3","158","Basic Materials","Chemical - Diversified ","-5","2"
"Alcon","ALC","33881.22","70.62","1924055","2.91","6.8","-10.38","21.46","-21.43","4.94","14.89","92.22","62.02","182","Medical","Medical - Instruments","7.7","2"
"Allegro MicroSystems","ALGM","9321.04","47.12","3710905","-2.79","-7.32","18.36","58.16","71.45","22.77","11.24","69.62","22.8","41","Computer and Technology","Electronics - Semiconductors","-1.67","3"
"Align Technology","ALGN","12981.5","178.41","991562","3.77","4.45","-7.54","68.5","4.94",".9","19.31","207.19","124.88","64","Medical","Medical - Dental Supplies","10.5","3"
"Allegiant","ALGT","1986.62","105.41","612490","-.47","12.37","33.6","83.94","14.23","3.74","4.02","119.16","48.12","93","Transportation","Transportation - Airline","-1.3","2"
"Alignment Healthcare","ALHC","4326.94","20.03","4707619","4.49","-2.29","-.38","71.9","-4.2","46.06",".47","24.56","11.64","100","Medical","Medical Services",".47","3"
"Alight","ALIT","581.27","21.57","1318472","8.05","82.65","68.19","11.33","-49.58","-3","11.08","115.2","9.8","86","Computer and Technology","Internet - Software","-137.5","3"
"Alaska Air Group","ALK","5335.22","47.62","2890816",".74","-.81","17.41","46.14","-13.95","21.34","1.36","63.86","34.19","93","Transportation","Transportation - Airline",".51","3"
"Alkermes","ALKS","8663.81","51.94","2528680","-4.25","16.78","54.06","88.86","67.94","-5.25","11.59","55.22","26.13","93","Medical","Medical - Biomedical and Genetics","9.78","3"
"Alkami Technology","ALKT","1896.38","18.14","2115178",".17","17.43","1.26","21.75","-30.56","32.89","8.9","28.98","14.59","86","Computer and Technology","Internet - Software","-10.55","3"
"Allstate","ALL","61647.16","241.86","1900348","-4.65","8.04","11.82","74.46","4.01","5.58","16.48","256.45","190","87","Finance","Insurance - Property and Casualty","17.81","3"
"Allegion","ALLE","11671.81","139.48","1164860",".61","4.33","-6.29","18.79","-22.89","7.82","16.82","179.77","125.65","174","Industrial Products","Security and Safety Services","15.24","3"
"Allot","ALLT","417.86","8.34","421835",".59","21.33","16.55","44.57","-21","10.63","12.54","11.5","6.25","86","Computer and Technology","Internet - Software","5.68","3"
"Ally Financial","ALLY","14204.28","46.8","2575251","4.18","1.85","1.36","91.94","-7.5","-3.26","17.33","47.25","35.96","165","Finance","Financial - Consumer Loans","16.47","3"
"Almonty Industries Inc.","ALM","4036.41","13.175","5608976","-6.29","-23.36","-39.95","52.95","43.76","10.56","-49.16","23.42","3.42","202","Basic Materials","Mining - Miscellaneous","-262.29","2"
"Aeluma, Inc.","ALMU","300.21","15.14","541714","-7.55","-34.03","-22.61","27.31","-13.65","407.62","-39.4","31.49","10.73","41","Computer and Technology","Electronics - Semiconductors","-115.57",""
"Alnylam Pharmaceuticals","ALNY","37268.7","283.15","1490449","-13.71","-1.27","-10.12",".49","-36.54","65.19","20.6","491.22","278.09","93","Medical","Medical - Biomedical and Genetics","11.72","4"
"Alarm.com","ALRM","2584.31","54.1","576025","2.47","15.52","12.92","59.42","-7.42","7.59","14.46","59.16","42.13","174","Industrial Products","Security and Safety Services","12.36","2"
"Allison Transmission Holdings","ALSN","9478.75","115.49","1537241","2.27","-3.84","-14.09","61.73","5.54","-6.67","18.92","136","79.27","165","Auto-Tires-Trucks","Automotive - Original Equipment","14.88","4"
"Alto Ingredients","ALTO","402.15","5.165","2448815","-10.98","4.85",".39","84.23","62.91","-4.9","2.47","5.99",".92","162","Consumer Discretionary","Consumer Products - Discretionary","3.2","3"
"Autoliv","ALV","9191.72","124.99","637987","4.72","5.55","5.69","71.58","-6.49","4.09","6.77","131.69","100.34","165","Auto-Tires-Trucks","Automotive - Original Equipment","6.45","3"
"Antero Midstream","AM","10649.05","22.85","2335477","-1.28","4.82","5.56","82.47","13.93","7.43","33.9","23.6","16.87","204","Oils-Energy","Oil and Gas - Integrated - United States","33.9","4"
"Applied Materials","AMAT","460043.91","560.93","11419546","1.57","-2.28","43.61","74.67","103.82","4.39","27.24","723","156.25","41","Computer and Technology","Electronics - Semiconductors","29.31","1"
"Ambarella","AMBA","3021.64","63.29","1720808","-7.84","4.55","12.4","43.17","-12.1","37.15","7.13","95.51","48.65","41","Computer and Technology","Electronics - Semiconductors","-17.19","3"
"Ambiq Micro, Inc.","AMBQ","1757.52","74.46","721102",".35","3.92","132","87.8","160.8","-4.67","-25.35","90.48","22.76","41","Computer and Technology","Electronics - Semiconductors","-46.86","3"
"Amcor","AMCR","20065.8","44.84","2993233","3.46","6.45","7.77","48.31","-5.91","10.04","7.67","50.58","36.69","215","Industrial Products","Containers - Paper and Packaging","3.06","4"
"AMC Global Media Inc.","AMCX","464.98","10.9","447714","5.11","13.82","21.25","100",".51","-4.52","3.87","10.59","5.63","74","Consumer Discretionary","Media Conglomerates","2.28","3"
"Advanced Micro Devices","AMD","862816","500.94","26363968","2.27","3.25","74.37","88.09","123.36","34.34","20.1","580.91","146.24","6","Computer and Technology","Computer - Integrated Systems","13.37","2"
"AMETEK","AME","53523.48","237.3","1011282",".94",".97","1.33","87.14","2.82","6.63","23.23","241.94","176.44","20","Computer and Technology","Electronics - Testing Equipment","20.11","2"
"Amgen","AMGN","193388.28","371.58","2323491","-2.63","4.88","3.58","74.49","-1.03","9.95","32.21","388.16","271.18","93","Medical","Medical - Biomedical and Genetics","20.96","3"
"American Homes 4 Rent","AMH","12083.56","34.34","2130932",".66","5.28","11.03","65.49","-5.63","7.03","25.27","36.74","27.38","102","Finance","REIT and Equity Trust - Residential","25.27","4"
"Amkor Technology","AMKR","16766.1","63.02","4738405","1.09","-21.74","-6.38","64.22","54.88","6.18","6.17","93.55","21.14","41","Computer and Technology","Electronics - Semiconductors","6.17","2"
"AMN Healthcare Services","AMN","1254.73","34.22","872527",".84","-.09","54.71","83.45","85.56","-8.49","3.43","35.77","15.1","213","Business Services","Business - Services","-.95","3"
"Ameriprise Financial","AMP","47400.94","533.21","759698","7.48","11.72","12.54","84.17","-2.79","7.04","21.34","545.5","430.4","90","Finance","Financial - Investment Management","20.57","3"
"Amphastar Pharmaceuticals","AMPH","855.4","19.86","473150","2.75","-.05","-7.58","18.15","-34.51","-1.65","19.32","30.81","16.87","207","Medical","Medical - Generic Drugs","11","3"
"Amplitude","AMPL","1001.28","9.65","2252589","9.42","47.63","32.42","54.24","-24.74","14.68","1.83","13.04","5.61","102","Business Services","Technology Services","-25.11","3"
"Amprius Technologies, Inc.","AMPX","1606.05","10.1","6667448","-2.07","-24.4","-50.02","30.09","29.93","202.11","-19.03","22.91","6.36","102","Business Services","Technology Services","-43.98","3"
"Ameresco","AMRC","1306.84","23.59","475088","-2.22","-9.56","-10.39","32.2","-23.83","9.16","1.85","43.23","15.87","87","Oils-Energy","Alternative Energy - Other","1.59","2"
"Amneal Pharmaceuticals","AMRX","5487.19","18.04","2116724","1.42","5.65","34.17","98.74","23.4","8.05","9.59","17.32","7.82","99","Medical","Medical - Drugs","4.01","3"
"Amrize Ltd","AMRZ","28068.91","51.18","2511542","2.63","-6.43","-10.3","21.34","-15.17",".95","10.67","65.86","46.65","173","Construction","Building Products - Miscellaneous","9.7","3"
"American Superconductor","AMSC","1710.72","33.09","762208","-1.94","-12.04","-26.69","22.96","10.88","34.26","52.85","66.68","25.95","62","Computer and Technology","Electronics - Miscellaneous Components","44.73","3"
"American Tower","AMT","78563.55","168.92","3303895","2.18","-6.88","-4.36","9.28","-13.17","5.11","26.81","232.35","162.11","56","Finance","REIT and Equity Trust - Other","26.81","3"
"Amerant Bancorp","AMTB","1013.78","26.4","332046","3","10.89","8.97","95.77","19.36","11.65","18.53","26.16","16.7","74","Finance","Banks - Southeast","8.83","1"
"Amentum Holdings, Inc.","AMTM","5072.01","20.77","1902954","-.57","-3.44","-25.3","3.84","-35.29","71.59","4","37.53","20.09","102","Construction","Engineering - R and D Services","1.04","2"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","78591.1","26.14","1108177","-1.14","-1.29","1.48","84.74","14.19","3.21","9.23","27.75","17","226","Computer and Technology","Wireless Non-US ","9.23","2"
"Amazon.com","AMZN","2742632.75","249.89","56850060","4.65","7.35","-.16","73.71","-.14","12.38","10.44","274.99","198.79","170","Retail-Wholesale","Internet - Commerce","12.22","2"
"AutoNation","AN","6810.75","209","383101","8.47","9.22",".08","51.35","-10.89","3.24","2.73","227.18","178.59","102","Retail-Wholesale","Automotive - Retail and Whole Sales","2.47","3"
"AnaptysBio","ANAB","1652.74","54.15","693782","-14.58","-1.67","4.24","71.67","4.09","157.01","-11.53","70.22","19.4","93","Medical","Medical - Biomedical and Genetics","-11.53","4"
"The Andersons","ANDE","2560.86","76.2","327045","4.37","9.35","-.92","90.58","27.86","-2.21","1.32","79.42","34.63","46","Basic Materials","Agriculture - Products","1.17",""
"Arista Networks","ANET","216482.09","168.56","8112580","-5.04","4.24","-3.27","81.1","18.61","28.6","41.61","186.96","107.37","86","Computer and Technology","Internet - Software","38.32","3"
"Abercrombie & Fitch","ANF","4318.32","97.37","1078953","11.87","14.73","5.07","49.16","-30.2","6.42","8.8","129.85","65.61","69","Retail-Wholesale","Retail - Apparel and Shoes","9.34","3"
"Angi","ANGI","255.23","6.38","807874","3.1","23.73","-15.64","10.84","-55.88","-13.04","1.93","18.9","4.78","197","Computer and Technology","Internet - Content","1.93","3"
"AngioDynamics","ANGO","598.08","14.14","501089","12.96","23.25","30.01","100","1.88","9.46","-3.13","14.47","8.4","182","Medical","Medical - Instruments","-11.48","5"
"ANI Pharmaceuticals","ANIP","1838.29","81.92","309312","-4.66",".37",".85","49.27","-7.45","43.78","18.58","98.81","63.35","93","Medical","Medical - Biomedical and Genetics","9.98","3"
"Aon","AON","75851.85","368.63","1538639","-.66","8.71","8.66","69.97","-9.02","9.45","22.1","375.27","308.27","167","Finance","Insurance - Brokerage","22.54","3"
"Artivion","AORT","1180.09","25.73","717498","3.1","14.67","-34.35","15.29","-51.82","13.59","6.85","47.63","20.1","182","Medical","Medical - Instruments","2.55","3"
"A. O. Smith","AOS","8312.44","60.53","1716593","1.41","4.2","-6.94","18.35","-18.48",".32","13.84","80.47","55.78","162","Industrial Products","Manufacturing - Electronics","13.84","4"
"Alpha and Omega Semiconductor","AOSL","1058.01","30.71","729802","-5.41","-18.08","-13.1","49.87","61.32","5.92","-1.2","53.32","17.47","41","Computer and Technology","Electronics - Semiconductors","-15.51","3"
"APA","APA","12111.03","34.28","5375730","-2.25","1","-9.96","61.56","26.66","-5.31","16.52","44.39","18.06","210","Oils-Energy","Oil and Gas - Exploration and Production - United States","17.38","4"
"Artisan Partners Asset Management","APAM","3163.01","39.19","856244","9.76","8.55","2.11","36.74","-12.91","7.64","26.43","48.34","33.97","90","Finance","Financial - Investment Management","23.49","3"
"Air Products and Chemicals","APD","65399.09","297.29","1456381","-1.03","4.24","-1.03","75.43","7.48","-.52","22.98","314.19","230.76","158","Basic Materials","Chemical - Diversified ","16.91","3"
"American Public Education","APEI","903.05","51.18","317037","-15.14","-5.87","-18.33","64.57","17.74","3.89","6.13","60.86","28.03","172","Consumer Discretionary","Schools","6.13","1"
"APi Group","APG","17848.99","40.83","2718777","-.65","-1.46","-15.07","47.97","-2.65","12.72","15.35","49.4","33.64","213","Business Services","Business - Services","3.85","3"
"Amphenol","APH","193196.02","153.14","7344753","-.75","-2.53","6.01","74.92","5.05","51.71","18.71","176.32","99.44","219","Computer and Technology","Electronics - Connectors","17.24","2"
