Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Archer Daniels Midland","ADM","39737.57","80.76","4045152","2.47","-4.35","5.69","84.45","27.64","-6.15","2.57","87.32","56","172","Consumer Staples","Agriculture - Operations","2.16","1"
"ADMA Biologics","ADMA","2136.81","10.05","2418462","-3.69","11.06","17.06","15.18","-53.45","19.63","33.47","20.38","7.6","146","Medical","Medical - Biomedical and Genetics","32.98","3"
"Adient","ADNT","1501.85","19.63","1014829","1.78","-2.21","-14.45","18.08","-9.56","-1.04",".98","27.09","17.8","172","Auto-Tires-Trucks","Automotive - Original Equipment",".32","4"
"Automatic Data Processing","ADP","106986.83","277.22","2433709","-.66","9.38","23.34","66.97","-6.82","6.74","20.44","309.03","188.79","87","Computer and Technology","Internet - Software","20.11","3"
"Adaptive Biotechnologies","ADPT","3919.67","25.49","2579911","-3.27","8.77","73.82","93.24","34.59","54.77","-24.02","25.45","12.3","146","Medical","Medical - Biomedical and Genetics","-20.73","3"
"Autodesk","ADSK","52072.69","251.29","2032795","-1.91","16.88","3.59","42.47","-25.8","17.53","31.67","326.79","187.72","87","Computer and Technology","Internet - Software","19.49","3"
"ADT","ADT","5274.64","7.39","8031365","-3.09","4.79","4.18","36.08","-20.38","4.72","14.42","8.85","6.3","78","Industrial Products","Security and Safety Services","11.85","2"
"ADTRAN Holdings, Inc.","ADTN","660","8.01","2829516","4.38","-33.28","-50.88","7","-17.05","17.46","2.48","19.4","7.25","51","Computer and Technology","Communication - Components","-2.29","4"
"Aebi Schmidt Holding AG","AEBI","937.45","12.42","395414","-6.14","-7.22","-4.96","44.58","-15.01","40.58","1.09","15.61","9.24","55","Auto-Tires-Trucks","Automotive - Domestic","1.09","2"
"Ameren","AEE","30361.4","109.28","1506487","1.72","-.25","-1.22","58.95","-2.26","15.43","16.88","118.32","97.25","146","Utilities","Utility - Electric Power","17.86","3"
"Aehr Test Systems","AEHR","4020.47","107.96","2574534","5.18","24.61","12.13","82.56","443.29","-15.21","1.82","145.61","17.38","29","Computer and Technology","Electronics - Measuring Instruments","-14.25","2"
"Advanced Energy Industries","AEIS","12593.06","294.31","720033","-4.02","3.53","-7.43","69.39","33.66","21.37","16.54","389.05","145.25","11","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","10.77","1"
"Agnico Eagle Mines","AEM","94760.45","207.72","2983534","2.86","32","3.53","46.5","-1.86","43.71","39.12","252.19","130.23","223","Basic Materials","Mining - Gold","40.44","4"
"American Eagle Outfitters","AEO","2739.82","16.67","4147644","-5.82","-5.82","-4.55","26.05","-44.82","3.16","6.08","28.19","12.18","74","Retail-Wholesale","Retail - Apparel and Shoes","5.01","3"
"American Electric Power","AEP","68784.61","126.27","3769677","2.24","-3.17","-3.48","61.74","-2.48","10.93","14.19","138.69","106.44","146","Utilities","Utility - Electric Power","13.78","3"
"Aercap","AER","24968.07","148.2","1073221",".21","-1.42","6.73","86.67","-7.37","6.5","35.97","155.24","113.08","103","Transportation","Transportation - Equipment and Leasing","37.85","1"
"AES","AES","10516.09","14.7","6395635",".27","-.54",".48","46.75","-8.52","-.37","14.52","17.28","12.51","146","Utilities","Utility - Electric Power","14.3","3"
"Atlas Energy Solutions Inc.","AESI","1581.29","13.03","3932729","5.59","-11.17","-34.56","39.06","19.51","3.73","-10.56","19.75","8.1","186","Oils-Energy","Oil and Gas - Integrated - United States","-11.08","4"
"Aeva Technologies","AEVA","1325.75","19.78","1917224","-12.59","18.88","-25.24","58.9","40.94","99.44","-477.41","29.29","9.19","172","Auto-Tires-Trucks","Automotive - Original Equipment","-150.12","3"
"American Financial Group","AFG","12072.54","143.29","370966",".86","2.93","7.26","87.28","-5.2","-1.8","12.06","148.71","124.18","66","Finance","Insurance - Property and Casualty","11.51","3"
"Aflac","AFL","61028.52","116.51","1932148",".55","-1.51","4.2","67.65","-1.75","-9.31","21.74","129.55","105.38","203","Finance","Insurance - Accident and Health","26.91","3"
"Affirm","AFRM","24635.14","77.33","2993244","-4.1","-1.55","6.19","62.5","-12.04","39.66","9.63","92.18","42.53","87","Computer and Technology","Internet - Software","9.63","3"
"First Majestic Silver","AG","9108.97","20.85","10598061","-2.53","9.54","-8.88","42.79","-1.28","124.25","26.2","32.01","8.36","199","Basic Materials","Mining - Silver","21.18","3"
"AGCO","AGCO","6894.62","99.52","900877","-2.94","-11.93","-13.91","0","-16.01","-13.55","4.18","140.49","98.45","78","Industrial Products","Manufacturing - Farm Equipment","5.15","3"
"Agenus","AGEN","339","8.26","1631859","10.25","34.95","126.81","86.08","113.43","10.37","89.19","8.3","2.77","146","Medical","Medical - Biomedical and Genetics","69.33","4"
"Alamos Gold","AGI","13771.76","35.74","4908093","-1.64","11.45","-18.24","24.15","-24.11","34.29","38.71","55.33","25.76","223","Basic Materials","Mining - Gold","52.64","3"
"Agios Pharmaceuticals","AGIO","2053.75","35.12","1200506","5.23","-7.92","21.43","52.1","12.47","48.03","-418.24","45.49","22.34","146","Medical","Medical - Biomedical and Genetics","-418.24","3"
"Agilon Health","AGL","1601.88","93.64","401826","10.43","-24.15","11.88","71.75","393.13","-2.11","-4.24","129.84","7.91","91","Medical","Medical Services","-3.92","2"
"AGNC Investment","AGNC","12945.46","11.08","19183116",".28","1.3","4.7","51.74","-9.34","19.46","186.81","12.17","9.58","226","Finance","REIT and Equity Trust","57.94","3"
"Assured Guaranty","AGO","3321.75","75.23","344393",".29","-10.89","-.87","12.28","-25.2","27.29","49.57","92.18","73.2","94","Finance","Insurance - Multi line","37.34","3"
"Adecoagro","AGRO","1398.68","10.57","813206","4.25","-9","-21.58","33.01","10.1","-6","-.4","15.25","7.13","172","Consumer Staples","Agriculture - Operations","3.03","4"
"Agilysys","AGYS","3157.92","116.71","311521","5.06","11.24","41.27","63.06","-16.16","15.85","16.8","141.12","62.19","43","Computer and Technology","Computer - Integrated Systems","12.99","3"
"AdaptHealth","AHCO","793.52","5.66","4095116","3.01","-48.08","-43.82","7.35","-48","-.49","2.16","13.38","5.22","101","Medical","Medical - Products","-7.07","3"
"American Healthcare REIT, Inc.","AHR","11863.49","55.2","2918070","3.28","-5.52","6.71","81.19","2.92","9.15","4.85","57.72","40.18","87","Finance","REIT and Equity Trust - Other","4.84","2"
"AH Realty Trust Inc","AHRT","499.03","6.72","672849","-.45","-6.17","-3.18","63.9","-10.06","-59.74","-1.97","7.56","5.15","87","Finance","REIT and Equity Trust - Other","-18.23","4"
"C3.ai","AI","1534.28","10.38","4755243","-7.15","14.9","2.92","17.73","-34.84","-35.67","-75.79","19.66","7.76","90","Computer and Technology","Computers - IT Services","-187.95","3"
"American International Group","AIG","39802.63","75.7","3118569","-1.54","-5.13","-1.39","28.78","-20.81","-1.75","16.07","86.59","71.89","94","Finance","Insurance - Multi line","11.13","3"
"Albany International","AIN","1781.25","59.92","325660","-.48","-17.38","-1.2","61.08","10.1","-3.88","6.52","76.29","41.42","103","Industrial Products","Textile - Products","-4.18","3"
"Arteris","AIP","1268.62","24.83","657280","-5.97","-24.58","-31.92","43.05","48.2","22.27","-13.32","48.59","8.59","87","Computer and Technology","Internet - Software","-46.7","4"
"AAR","AIR","5944.78","139.17","455508","2.45","5.39","32.18","94.28","60.19","18.97","5.89","153.71","71.73","33","Aerospace","Aerospace - Defense Equipment","5.67","1"
"AIRO Group Holdings, Inc.","AIRO","283.37","8.59","568335","6.52","26.84","28.29","15.7","-2.3","4.57","-23.86","25.79","5.85","74","Aerospace","Aerospace - Defense","-23.86","3"
"Assurant","AIZ","13814.11","278.31","402362","-.48","1.53","9.4","77.63","3.49","7.89","8.9","301.57","205.44","94","Finance","Insurance - Multi line","7.9","2"
"Arthur J. Gallagher & Co.","AJG","63654.66","257.45","1314255","-2.03",".06","21.77","47.57","-14.59","22.29","20.04","310.48","192","103","Finance","Insurance - Brokerage","9.96","3"
"Akamai Technologies","AKAM","16556.15","112.84","3603621","-1.26","-7.77","-22.27","48.48","17.51","5.44","23.46","161.14","71.97","155","Computer and Technology","Internet - Services","9.51","3"
"Acadia Realty Trust","AKR","2890.85","21.18","1337172","2.13","-7.35","-5.77","57.72","-8.79","14.2","12.14","22.72","18.77","103","Finance","REIT and Equity Trust - Retail","12.14","3"
"Astera Labs, Inc.","ALAB","52642.32","289.02","4764455","-2.74","-5.11","-4.79","53.08","62.33","115.13","37.35","483.02","100.27","87","Computer and Technology","Internet - Software","30.74","1"
"Albemarle","ALB","15660.45","134.28","2319598","2.59","11.88","-24.03","42.04","-16.5","-4.37","14.73","215.62","72.58","95","Basic Materials","Chemical - Diversified ","3.09","3"
"Alcon","ALC","36379.03","74.26","2173072","-2.39","9.21","8.64","41.03","-16.94","4.94","14.88","90.12","62.02","101","Medical","Medical - Instruments","5.92","3"
"Allegro MicroSystems","ALGM","7342.38","38.35","2271254","-7.36","-20.18","-22.4","35.43","32.89","22.77","13.38","69.62","22.8","32","Computer and Technology","Electronics - Semiconductors","1.5","4"
"Align Technology","ALGN","12025.4","163.04","930194","-2.92","-5.4","2.67","59.24","-4.3",".9","19.3","197.51","124.88","83","Medical","Medical - Dental Supplies","9.99","3"
"Allegiant","ALGT","2233.5","78.07","498324","-7.52","-19.39","-6.31","40.78","-14.73","3.74","4.62","119.16","55.9","163","Transportation","Transportation - Airline",".9","3"
"Alliance Laundry Holdings Inc.","ALH","4770.46","23.94","720916","-8.78","-2.48","-3.92","55.2","4.96","13.31","13.7","28.01","19.06","177","Retail-Wholesale","Retail - Home Furnishings","10.08","2"
"Alignment Healthcare","ALHC","2744.37","12.78","5921079",".23","-38.47","-17.47",".26","-40.38","46.06",".89","24.56","13.2","91","Medical","Medical Services",".89","3"
"Alight","ALIT","361.79","13.77","591889","-.59","-28.49","-24.18","5.27","-69.35","-3","9.82","78.6","9.8","87","Computer and Technology","Internet - Software","-90.9","3"
"Alaska Air Group","ALK","4725.7","41.23","2796239","-12.38","-6.71","-3.15","27.7","-24.96","21.34","-.82","63.86","34.19","163","Transportation","Transportation - Airline","-1.19","3"
"Alkermes","ALKS","8300.93","50.18","1668679",".55","-6.38","32.48","80","57.38","-5.25","5.67","55.22","26.52","146","Medical","Medical - Biomedical and Genetics","3.96","3"
"Alkami Technology","ALKT","2153.81","20.02","1322842","1.56","15.75","19.88","46.48","-22.31","32.89","8.23","26.53","14.59","87","Computer and Technology","Internet - Software","-9.21","4"
"Allstate","ALL","66033.85","259.74","1702401","-.41","3.74","22.71","83.6","11.66","5.58","17.36","275.11","190","66","Finance","Insurance - Property and Casualty","18.97","1"
"Allegion","ALLE","13591.43","162.76","1399269","-5.11","16.41","21.44","63.16","-10.66","7.82","17","179.77","125.65","78","Industrial Products","Security and Safety Services","15.36","2"
"Ally Financial","ALLY","13272.23","43.11","2956160","-.73","-1.8","2.08","67.94","-14.26","-3.26","17.86","47.25","35.96","74","Finance","Financial - Consumer Loans","16.75","3"
"Almonty Industries Inc.","ALM","4494.5","16.18","7103531","17.38","4","-21.09","59.61","57.59","10.56","38.43","23.42","4.06","196","Basic Materials","Mining - Miscellaneous","125.89","3"
"Alnylam Pharmaceuticals","ALNY","30590.1","242.61","2284564","3.35","-15.76","-22.64","8.09","-48.84","65.19","22.7","491.22","205.48","146","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alarm.com","ALRM","2748.52","57.38","399808","-1.42","6.46","26.64","78.92","-3.07","7.59","14.8","59.16","42.13","78","Industrial Products","Security and Safety Services","11.11","1"
"Allison Transmission Holdings","ALSN","10359.42","124.82","867645",".37","7.95","9.96","81.4","14.04","-6.67","16.46","136","79.27","172","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Autoliv","ALV","8808.97","122.27","538423","-1.7","2.36","-5.48","63.6","-9.82","4.09","6.81","131.69","100.34","172","Auto-Tires-Trucks","Automotive - Original Equipment","5.79","3"
"Antero Midstream","AM","10770.35","22.42","2527802","2.67",".8","3.89","85.89","13.51","7.43","32.41","23.6","17.15","186","Oils-Energy","Oil and Gas - Integrated - United States","32.41","3"
"Applied Materials","AMAT","408357.16","496.17","7921813","-2.15","-8.9","13.07","63.18","78.12","4.39","28.25","723","156.25","32","Computer and Technology","Electronics - Semiconductors","30.05","2"
"Ambarella","AMBA","3282.22","74.59","1841181","-9.74","4.94","-20.04","55.85","-6","37.15","7.13","95.51","48.65","32","Computer and Technology","Electronics - Semiconductors","-17.19","3"
"Ardagh Metal Packaging","AMBP","3036.35","5.23","3151945",".59","8.32","24.51","89.8","10.27","12","2.85","5.28","3.32","67","Industrial Products","Containers - Metal and Glass",".68","3"
"Ambiq Micro, Inc.","AMBQ","1523.87","59.19","523854","-3.49","-19.36","-24.58","59.44","96.76","-4.67","-17.02","90.48","22.76","32","Computer and Technology","Electronics - Semiconductors","-37.77","3"
"AMC Global Media Inc.","AMCX","492.52","12.12","841739","1.27","14.48","25.16","92.81","11.62","-4.52","1.69","12.36","6.52","186","Consumer Discretionary","Media Conglomerates","-.88","1"
"Advanced Micro Devices","AMD","790754.56","466.42","28067648","2.12","-11.03","-3.87","77.54","101.3","34.34","23.02","580.91","151.14","43","Computer and Technology","Computer - Integrated Systems","15.58","3"
"AMETEK","AME","57298.46","243.22","1275594","-2.46","5.14","8.96","89.24","8.37","6.63","23.32","258.52","179.28","10","Computer and Technology","Electronics - Testing Equipment","20.04","3"
"Amgen","AMGN","229919.98","442.36","2742335","2.65","16.12","26.59","100","15.64","9.95","31.9","425.28","271.18","146","Medical","Medical - Biomedical and Genetics","22.95","3"
"American Homes 4 Rent","AMH","12141.25","34.33","2205189","-.59","1.05","5.09","74.53","-6.65","7.03","25.53","35.82","27.38","97","Finance","REIT and Equity Trust - Residential","25.53","2"
"Amkor Technology","AMKR","13625.13","50.89","6102354",".99","-17.82","-25.35","45.13","23.62","6.18","7.45","93.55","23","32","Computer and Technology","Electronics - Semiconductors","7.45","1"
"AMN Healthcare Services","AMN","1337.73","35.32","748271","4.32",".99","26.89","90.42","95.05","-8.49","3.97","36.6","15.1","193","Business Services","Business - Services","3.06","3"
"Ameriprise Financial","AMP","50532.95","559.78","478119","-.15","6.39","23.41","93.9","2.03","7.04","21.38","570.68","430.4","71","Finance","Financial - Investment Management","20.24","2"
"Amphastar Pharmaceuticals","AMPH","907.76","21.74","481956","4.51","8.93","13.45","32.07","-29.08","-1.65","19.05","30.81","16.87","225","Medical","Medical - Generic Drugs","10.76","3"
"Amplitude","AMPL","1274.88","12.83","2429590","-.79","31.28","84.06","90.77","-3.24","14.68","1.25","13.3","5.61","146","Business Services","Technology Services","-26.59","3"
"Amprius Technologies, Inc.","AMPX","1516.83","10.63","6324277","-11.34","-1.56","-39.93","24.55","20.81","202.11","-12.78","22.91","6.74","146","Business Services","Technology Services","-35.16","3"
"Alpha Metallurgical Resources","AMR","2148.34","194.42","327314","10.17","19.29","-12.13","29.49","-24.56","-27.99","-2.23","249.65","135.9","196","Basic Materials","Mining - Miscellaneous","-2.23","3"
"Ameresco","AMRC","1352.66","25.35","712860","-1.55","10.25","-28.22","28.24","-22.55","9.16","1.63","43.23","18.51","152","Oils-Energy","Alternative Energy - Other","1.4","3"
"Amneal Pharmaceuticals","AMRX","5809.05","18.11","1885264","6.37",".5","42.22","90.75","28.48","8.05","9.98","19.1","9.26","145","Medical","Medical - Drugs","5.05","1"
"American Superconductor","AMSC","1502.68","31.16","812685","-3.45","-10.2","-41.6","12.45","-4.08","34.26","48.04","66.68","25.95","48","Computer and Technology","Electronics - Miscellaneous Components","42.56","4"
"American Tower","AMT","80298.9","174.49","2956942","1.64","5.47","-6.82","20.53","-12.65","5.11","31.08","211.88","162.11","87","Finance","REIT and Equity Trust - Other","31.08","3"
"Amerant Bancorp","AMTB","1142.78","28.52","479430",".38","12.76","27.28","89.77","33.02","11.65","18.25","30.58","16.7","72","Finance","Banks - Southeast","8.76","1"
"Amentum Holdings, Inc.","AMTM","5122.41","21.03","2408587","-6.6","-.14","-8.56","4.93","-35.71","71.59","4.22","37.53","20.09","172","Construction","Engineering - R and D Services","1.44","4"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","71008.15","23.55","2592174",".85","-9.43","-9.05","52.81","1.74","3.21","9.38","27.75","19.02","176","Computer and Technology","Wireless Non-US ","9.38","3"
"Amazon.com","AMZN","2798509.25","265.84","48812968","-4.71","4.81","-2.2","71.17",".04","12.38","10.29","284.02","198.79","161","Retail-Wholesale","Internet - Commerce","17.44","2"
"AutoNation","AN","6509.67","200.52","451614","-5.55","-.8","2.68","35.63","-15.13","3.24","2.66","229.98","178.59","189","Retail-Wholesale","Automotive - Retail and Whole Sales","2.82","3"
"AnaptysBio","ANAB","1746.6","59.26","465082","1.94","9.73","2.11","77.9","8.29","157.01","-11.53","70.22","19.4","146","Medical","Medical - Biomedical and Genetics","-11.53","3"
"Arista Networks","ANET","243643.39","186.45","7875021","-2.36","10.65","22.26","81.65","31.21","28.6","41.92","210.5","116.13","87","Computer and Technology","Internet - Software","38.37","1"
"Abercrombie & Fitch","ANF","4593.35","105.45","978677","-12.37","12.3","38.25","58.79","-26.9","6.42","8.8","129.85","65.61","74","Retail-Wholesale","Retail - Apparel and Shoes","9.34","3"
"AngioDynamics","ANGO","653.88","16.07","473692",".44","11.25","34.07","99.58","9.65","9.46","-3.13","15.85","8.77","101","Medical","Medical - Instruments","-11.48","4"
"ANI Pharmaceuticals","ANIP","1765.73","78.02","357594","3.14","-2.88","-5.58","22.53","-13.34","43.78","18.68","98.81","70.49","146","Medical","Medical - Biomedical and Genetics","11.07","3"
"Aon","AON","72801.45","348.43","1270947","-3.72","-4.51","7.49","47.86","-13.44","9.45","22.3","381.26","308.27","103","Finance","Insurance - Brokerage","22.27","3"
"Artivion","AORT","1409.06","28.82","716236","1.8","15.88","24.62","31.97","-43.61","13.59","5.74","47.63","20.1","101","Medical","Medical - Instruments","-.67","3"
"A. O. Smith","AOS","8271.4","63.8","1600189","-4.41","3.57","4.34","20.58","-19.01",".32","13.6","80.47","55.78","53","Industrial Products","Manufacturing - Electronics","13.15","3"
"Alpha and Omega Semiconductor","AOSL","849.4","27.14","593742","-18.54","-18.89","-40.74","30.43","27.5","-2.48","-1.92","53.32","17.47","32","Computer and Technology","Electronics - Semiconductors","-6.23","3"
"APA","APA","14842.64","43.45","5704699","4.3","18.44","12.97","91.61","54.15","-5.31","21.07","44.39","20.24","209","Oils-Energy","Oil and Gas - Exploration and Production - United States","19.48","3"
"Artisan Partners Asset Management","APAM","3378.3","42.5","914636","-3.81","6.27","9.86","57.21","-8.97","7.64","26.63","47.43","33.97","71","Finance","Financial - Investment Management","24.08","4"
"Air Products and Chemicals","APD","67524.94","303.22","1003560","-1.97","2.31","4.71","86.86","9.25","-.52","23.4","314.19","230.76","95","Basic Materials","Chemical - Diversified ","-.38","3"
"American Public Education","APEI","817.9","44.75","333430","-2.25","-8.53","-15.17","48.91","5.22","3.89","6.84","60.86","29.21","103","Consumer Discretionary","Schools","6.84","3"
"APi Group","APG","18487.82","42.51","2904481","-.26","9.44","1.11","57.99","-.49","12.72","15.24","49.4","33.64","193","Business Services","Business - Services","3.99","3"
"Amphenol","APH","196747.17","156.04","6803458","-4.58","1.12","14.34","75.25","5.09","51.71","19.17","176.32","108.65","33","Computer and Technology","Electronics - Connectors","17.73","1"
"Apple Hospitality REIT","APLE","3793.85","16.36","3139916","3.21","-5.86","8.51","83.05","20.69","-1.33","12.17","17.07","11.17","87","Finance","REIT and Equity Trust - Other","12.17","2"
"Apollo Global Management","APO","79044.2","133.63","3895372","-4.58","13.05","3.03","64.03","-17.71","22.73","125.39","152.7","100.3","71","Finance","Financial - Investment Management","5.22","3"
"AppLovin","APP","102824.87","310.79","7522061","-3.58","-28.33","-40.25",".81","-59.42","16.38","64.58","733.6","303.76","146","Business Services","Technology Services","64.58","3"
"AppFolio","APPF","7223.29","215.22","474289",".46","21.51","24.53","42.35","-21.98","19.72","20.77","286.46","143.34","87","Computer and Technology","Internet - Software","15.13","2"
"Appian","APPN","2609.39","37.53","935824","2.59","43.71","68.11","65.79","-8.46","17.81","8.11","45.64","18.72","87","Computer and Technology","Internet - Software","-1.34","1"
"Digital Turbine","APPS","1466.72","11.23","4237126","-7.06","32.03","151.98","80.38","115.73","15.24","13.67","14.39","2.82","87","Computer and Technology","Internet - Software","-4.46","3"
"Algonquin Power & Utilities","AQN","4457.18","5.82","3958006","-.34",".52","-3.82","26.09","-16.21","4.92","9.82","6.98","5.37","146","Utilities","Utility - Electric Power","5.77","4"
"Antero Resources","AR","11387.54","37.07","4442254","-2.09","9.39","3.46","46.92","-4.34","21.97","12.58","45.15","29.87","209","Oils-Energy","Oil and Gas - Exploration and Production - United States","17.68","4"
"ArcBest","ARCB","3102.59","137.74","380505","2.25","-13.72","7.2","69.71","66.52","-4.04","2.44","173.22","59.62","21","Transportation","Transportation - Truck",".39","3"
"Ares Capital","ARCC","14123.51","19.8","4392027","-1.5","3.8","4.52","44.05","-13.47","2.07","44.65","22.49","17.45","155","Finance","Financial - SBIC & Commercial Industry","30.91","3"
"Arcos Dorados","ARCO","1622.1","7.78","1133977","-2.65","-6.78","-11.9","37.06","-6.64","4.66","1.96","9.5","6.64","150","Retail-Wholesale","Retail - Restaurants","5.15","3"
