Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"ACM Research","ACMR","4815.37","78.64","1089983","-1.66","-20.18","21.6","53.14","79.54","15.24","10.75","126.89","23.92","102","Computer and Technology","Semiconductor Equipment - Material Services","9.48","3"
"Accenture","ACN","110696.32","165.76","8068217","7.59","21.03","-3.82","25.18","-44.36","7.36","11.72","288.54","124.44","152","Computer and Technology","Computers - IT Services","10.66","4"
"Aclaris Therapeutics","ACRS","772.34","5.53","1765459","2.98",".73","11.72","95.69","65.47","-58.19","-832.58","5.71","1.53","147","Medical","Medical - Drugs","-832.58","3"
"Enact Holdings","ACT","6684.08","47.88","380663","1.68","4.79","11.71","96.61","8.79","2.83","54.87","48.34","34.76","175","Finance","Insurance - Multi line","54.49","4"
"ACV Auctions","ACVA","1360.02","7.79","3049365","-3.11","4.85","27.92","35.76","-12.52","19.22","3.8","14.33","4.15","204","Business Services","Auction and Valuation Services","-7.97","3"
"Adamas Trust, Inc.","ADAM","848.47","9.44","872939","8.38","2.94","9.01","97.8","16.47","50.01","73.83","9.51","6.33","157","Finance","REIT and Equity Trust","29.82","1"
"Adobe","ADBE","99907.65","251.34","5653617","5.72","15.26","2.11","33.28","-35.32","10.53","37.44","367.46","193.41","88","Computer and Technology","Computer - Software","28.69","3"
"Agree Realty","ADC","9566.01","76.91","1144607","-4.4","-.34",".68","57.18","-3.83","16.42","30.3","81.92","70.22","88","Finance","REIT and Equity Trust - Retail","28.84","3"
"ADEIA INC","ADEA","3065.06","27.79","1270632","6.6","-5.25","-12.72","73.32","45.1","17.91","44.9","33.63","11.74","148","Business Services","Technology Services","26.05","3"
"Analog Devices","ADI","176267.06","361.88","3901372","-2.69","-6.93","-14.4","62.81","20.18","16.89","38.18","445.48","220.68","31","Computer and Technology","Semiconductor - Analog and Mixed","26.01","2"
"Archer Daniels Midland","ADM","37621.52","78.06","3599468","-6.17",".17","-2.23","72.33","22.29","-6.15","2.07","87.32","53.85","102","Consumer Staples","Agriculture - Operations","1.34","2"
"Adient","ADNT","1647.46","21.01","883307","1.4","8.24","-5.02","34.55","-1.29","-1.04","1","27.09","17.8","180","Auto-Tires-Trucks","Automotive - Original Equipment",".39","3"
"Automatic Data Processing","ADP","107840.31","269.78","2442532","5.8","12.65","27.45","67.1","-5.54","6.74","20.44","309.5","188.79","148","Computer and Technology","Internet - Software","20.11","3"
"Adaptive Biotechnologies","ADPT","3698.63","23.11","2749311","2.53","7.49","70.68","92.32","28.17","54.77","-24.02","24.18","10.24","101","Medical","Medical - Biomedical and Genetics","-20.73","2"
"Autodesk","ADSK","49523.81","234.71","2222669","3.9","13.09","-.58","33.79","-28.59","17.53","31.67","326.79","187.72","148","Computer and Technology","Internet - Software","19.49","3"
"ADT","ADT","5777.99","7.88","7787624","10.21","16.74","16.05","61.96","-12.05","4.72","14.42","8.85","6.3","96","Industrial Products","Security and Safety Services","11.85","3"
"ADTRAN Holdings, Inc.","ADTN","721.67","8.86","2221200","-6.74","-31.27","-43.5","13.25","-8.17","17.46","2.19","19.4","7.25","73","Computer and Technology","Communication - Components","-3.18","4"
"Aebi Schmidt Holding AG","AEBI","1031.61","13.31","318564","1.14","13.86","8.56","63.89","-5.23","40.58",".48","15.61","9.24","78","Auto-Tires-Trucks","Automotive - Domestic",".48","3"
"Ameren","AEE","30304.3","109.5","1490223","-2.33","-3.09","-.45","58.14","-1.24","15.43","16.88","118.32","97.25","175","Utilities","Utility - Electric Power","17.86","2"
"Aehr Test Systems","AEHR","2991.62","91.71","3375696","18.37","26.8","-12.29","75.07","309.11","-15.21","1.82","116.58","16.84","18","Computer and Technology","Electronics - Measuring Instruments","-14.25","1"
"Advanced Energy Industries","AEIS","11271.53","296.38","714178","1.52","-4.65","-16.51","63.49","27.5","21.37","16.54","389.05","135.25","8","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","10.77","1"
"American Eagle Outfitters","AEO","2994.54","17.87","4248798",".56","8.3","15.14","40.86","-38.97","3.16","6.08","28.19","10.74","83","Retail-Wholesale","Retail - Apparel and Shoes","5.01","2"
"American Electric Power","AEP","69857.08","128.32","3951090","-3.94","-5.63","-1.82","67.85",".23","10.93","14.19","138.69","106.44","175","Utilities","Utility - Electric Power","13.78","3"
"Aercap","AER","25640.58","153.65","1046010","1.49",".13","5.08","97.52","-3.74","6.5","35.97","154.83","107.25","166","Transportation","Transportation - Equipment and Leasing","37.85","1"
"AES","AES","10490.55","14.71","7919448","-.81",".96","2.51","46.12","-7.61","-.37","15.68","17.28","12.51","175","Utilities","Utility - Electric Power","10.78","3"
"Atlas Energy Solutions Inc.","AESI","1365.22","10.93","3286294","-4.46","-20.91","-41.99","24.29","4.5","3.73","-10.56","19.75","8.1","203","Oils-Energy","Oil and Gas - Integrated - United States","-11.08","4"
"Aeva Technologies","AEVA","1160.58","18.41","1422766","18.55","-23.93","18.55","45.87","24.86","99.44","-482.33","29.29","9.19","180","Auto-Tires-Trucks","Automotive - Original Equipment","-693.94","4"
"American Financial Group","AFG","11791.58","141.92","403214","-1.36","-.08","7.54","74.17","-6.48","-1.8","11.49","148.71","122.42","152","Finance","Insurance - Property and Casualty","10.76","4"
"Aflac","AFL","64493.48","126.71","1902463",".12","5.18","9.72","90.97","3.49","-9.31","21.77","129.55","98.09","180","Finance","Insurance - Accident and Health","25.6","3"
"Affirm","AFRM","25328.38","75.63","3604622","3.53","-11.83","13.81","66.67","-8.48","39.66","9.63","92.18","42.53","148","Computer and Technology","Internet - Software","9.63","2"
"First Majestic Silver","AG","7734.71","15.7","10670824","-3.21","-9.3","-33.42","32.55","-15.12","124.25","26.2","32.01","7.83","211","Basic Materials","Mining - Silver","21.18","3"
"AGCO","AGCO","7277.7","103.92","863423","-13.57","-12.17","-12.55","9.37","-10.28","-13.55","4.18","140.49","100.14","33","Industrial Products","Manufacturing - Farm Equipment","5.15","3"
"Agenus","AGEN","349.96","7.82","10987089","27.57","129.33","139.88","98.25","124.31","10.37","71.76","7.91","2.77","101","Medical","Medical - Biomedical and Genetics","50.49","3"
"Alamos Gold","AGI","12013.51","28.7","4325287","-3.43","-9.09","-34.62","14.18","-33","34.29","38.71","55.33","24.3","233","Basic Materials","Mining - Gold","52.64","4"
"Agios Pharmaceuticals","AGIO","1823.3","30.54","1279035","-17.39","-18.32","9.11","35.42","1.05","48.03","-418.24","45.49","22.34","101","Medical","Medical - Biomedical and Genetics","-418.24","3"
"Agilon Health","AGL","1570.11","94.11","315276","-4.39","-12.54","57.88","70.7","392.3","-2.11","-6.42","129.84","7.91","80","Medical","Medical Services","-6.09","3"
"AGNC Investment","AGNC","12613.52","10.64","19795104","0","-4.74","-1.48","46.13","-10.61","19.46","186.81","12.17","9.33","157","Finance","REIT and Equity Trust","57.94","3"
"Assured Guaranty","AGO","3711.05","83.95","316787","-1.58",".38","6.39","56.64","-15.87","27.29","48.95","92.18","73.2","175","Finance","Insurance - Multi line","40.45","3"
"Adecoagro","AGRO","1351.63","9.48","671764","-7.42","0","-29.73","28.94","7.67","-6","-2.59","15.25","7.13","102","Consumer Staples","Agriculture - Operations",".95","3"
"Argan","AGX","8308.65","592.66","340100","9.24","-18.28","-13.29","65.38","70.36","8.06","15.48","798.55","203.84","98","Construction","Building Products - Miscellaneous","15.48","1"
"AdaptHealth","AHCO","1471.96","10.83","1063966","-1.19","5.45","-3.65","45.74","-2.07","-.49","1.9","13.38","8.68","157","Medical","Medical - Products","-2.42","3"
"American Healthcare REIT, Inc.","AHR","10622.85","55.12","2364680","-4.06","2.4","9.41","86.37","5.49","9.15","4.24","57.72","38.64","61","Finance","REIT and Equity Trust - Other","4.23","2"
"AH Realty Trust Inc","AHRT","698.95","6.94","647356","-1.7","-1.42","7.1","74.27","-5.58","-59.74","-1.97","7.56","5.15","61","Finance","REIT and Equity Trust - Other","-18.23","3"
"C3.ai","AI","1512.52","9.73","5351556","10.32","4.85","2.64","12.47","-34.99","-35.67","-75.79","23.56","7.76","152","Computer and Technology","Computers - IT Services","-187.95","4"
"American International Group","AIG","41774.95","78.79","3287024","-.47","-2.43","3.59","46.94","-17.05","-1.75","16.14","86.59","71.89","175","Finance","Insurance - Multi line","11.86","3"
"Arteris","AIP","1390.24","30.11","650845","-.53","-13.53","-9.12","53.8","74.96","22.27","-14.23","48.59","8.59","148","Computer and Technology","Internet - Software","-44.92","3"
"AAR","AIR","5707.02","143.06","473954","4.48","-.38","21.68","99.24","55.63","18.97","5.89","143.61","71.73","61","Aerospace","Aerospace - Defense Equipment","5.67","1"
"AIRO Group Holdings, Inc.","AIRO","224.52","7.14","372785",".71","-6.18","-9.96","6.47","-21.39","4.57","-19.98","25.79","5.85","98","Aerospace","Aerospace - Defense","-19.98","3"
"Assurant","AIZ","13991.76","282.39","350060","1.99","1.11","15.67","99.29","5.6","7.89","8.85","283.08","186.48","175","Finance","Insurance - Multi line","7.6","3"
"Arthur J. Gallagher & Co.","AJG","63657.25","247.79","1446634","-2.2","-.79","24.79","47.09","-13.76","22.29","20.04","310.48","192","102","Finance","Insurance - Brokerage","9.96","3"
"Akamai Technologies","AKAM","17138.04","117.88","3483575","4.46","4.57","-22.96","52.26","21.68","5.44","24.13","161.14","70.53","164","Computer and Technology","Internet - Services","10.2","3"
"Acadia Realty Trust","AKR","3069.39","22.35","1279877","-.18","4.88","2.57","91.46","-2","14.2","12.14","22.72","18.39","88","Finance","REIT and Equity Trust - Retail","12.14","3"
"Astera Labs, Inc.","ALAB","55030.51","321.05","4428536","13.64","-25.81","54.83","57.68","73.82","115.13","38.05","483.02","100.27","148","Computer and Technology","Internet - Software","26.72","3"
"Albemarle","ALB","14000.02","118.71","2135602","2.18","-11.28","-43.47","34.66","-24.41","-4.37","7.53","215.62","67.3","98","Basic Materials","Chemical - Diversified ","-5","3"
"Alcon","ALC","34727.01","70.21","2324432","4.35","2.75","13.2","29.15","-19.76","4.94","14.89","90.12","62.02","155","Medical","Medical - Instruments","7.7","3"
"Allegro MicroSystems","ALGM","7739.41","41.52","2644820","-11.28","-26.59","-14.2","39.98","41.76","22.77","13.38","69.62","22.8","41","Computer and Technology","Electronics - Semiconductors","1.5","2"
"Align Technology","ALGN","12382.06","172.89","951734","2.88","-8.23","5.03","66.1","-.28",".9","19.3","197.51","124.88","74","Medical","Medical - Dental Supplies","9.99","3"
"Allegiant","ALGT","1907.89","103.48","451546","4.38","-10.5","30.36","77.93","9.3","3.74","4.02","119.16","48.12","150","Transportation","Transportation - Airline","-1.3","2"
"Alignment Healthcare","ALHC","3020.26","14.56","5469237","-22.01","-40.72","-15.15","13.72","-33.6","46.06",".89","24.56","12.97","80","Medical","Medical Services",".89","2"
"Alight","ALIT","524.61","19.63","664809","-.51","17.48","18.52","10.09","-54.67","-3","11.08","107.2","9.8","148","Computer and Technology","Internet - Software","-137.5","3"
"Alaska Air Group","ALK","5594.85","50.21","3216785","5.71","-.4","28.55","53.99","-10.1","21.34","-.82","63.86","34.19","150","Transportation","Transportation - Airline","-1.19","3"
"Alkermes","ALKS","8309.31","49.53","1807421","-6.07","-10.17","39.64","80.19","59.44","-5.25","5.67","55.22","26.49","101","Medical","Medical - Biomedical and Genetics","3.96","3"
"Alkami Technology","ALKT","2010.51","18.8","1325362","5.8","-.79","9.18","35.26","-26.6","32.89","8.23","26.53","14.59","148","Computer and Technology","Internet - Software","-9.21","3"
"Allstate","ALL","67619.33","262.68","1604475",".54","5.76","22.86","86.12","13.66","5.58","16.48","274.39","190","152","Finance","Insurance - Property and Casualty","17.81","3"
"Allegion","ALLE","13714.73","161.28","1462660","1.99","15.09","21.86","65.83","-8.77","7.82","17","179.77","125.65","96","Industrial Products","Security and Safety Services","15.36","2"
"Ally Financial","ALLY","13406.08","44.07","3219830",".89","-4.67","3.11","71.83","-12.36","-3.26","17.86","47.25","35.96","90","Finance","Financial - Consumer Loans","16.75","4"
"Almonty Industries Inc.","ALM","3618.65","12.56","6831753","-5.92","-22.52","-39.96","44.96","28.4","10.56","-49.16","23.42","3.69","197","Basic Materials","Mining - Miscellaneous","-262.29","3"
"Alnylam Pharmaceuticals","ALNY","29482.16","220.33","2287941","-20.86","-29.62","-22.65","5.2","-50.1","65.19","22.7","491.22","205.48","101","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alarm.com","ALRM","2747.04","55.54","432969","3.58","11.37","27.04","78.74","-1.95","7.59","14.46","59.16","42.13","96","Industrial Products","Security and Safety Services","12.36","2"
"Allison Transmission Holdings","ALSN","9646.28","116.31","857546","-4.59","-.25","-5.99","65.29","7","-6.67","16.46","136","79.27","180","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Autoliv","ALV","9065.3","123.78","800102","3.48","3.3","2.7","74.77","-6.08","4.09","6.81","131.69","100.34","180","Auto-Tires-Trucks","Automotive - Original Equipment","5.79","4"
"Antero Midstream","AM","10433.33","21.98","2091353",".05","-.45","3.14","74.88","11.28","7.43","32.41","23.6","17.15","203","Oils-Energy","Oil and Gas - Integrated - United States","32.41","3"
"Applied Materials","AMAT","411437.72","518.21","8325739",".26","-12.58","16.81","63.87","81.61","4.39","27.24","723","156.25","41","Computer and Technology","Electronics - Semiconductors","29.31","2"
"Ambarella","AMBA","3627.02","82.68","2084520","21.18","3.7","3.71","72.62","5.12","37.15","7.13","95.51","48.65","41","Computer and Technology","Electronics - Semiconductors","-17.19","3"
"Ambiq Micro, Inc.","AMBQ","1387.5","64.91","535621","-4.94","-22.56","42.13","62.24","105.13","-4.67","-25.35","90.48","22.76","41","Computer and Technology","Electronics - Semiconductors","-46.86","3"
"Amcor","AMCR","21277.15","46.02","3677110","1.72","3.14","14.48","67.17","-.6","10.04","7.67","50.58","36.69","187","Industrial Products","Containers - Paper and Packaging","3.06","4"
"AMC Global Media Inc.","AMCX","478.81","10.9","725684","7.6","7.5","33.09","94.61","3.12","-4.52","1.69","11.2","5.63","169","Consumer Discretionary","Media Conglomerates","-.88","3"
"Advanced Micro Devices","AMD","790254.31","484.64","27587436","-2.08","-12.21","5.63","77.6","103.82","34.34","20.1","580.91","151.14","18","Computer and Technology","Computer - Integrated Systems","13.37","1"
"AMETEK","AME","55872.82","243.77","1062259",".27","2.8","5","100","6.94","6.63","23.23","243.77","179.28","21","Computer and Technology","Electronics - Testing Equipment","20.11","2"
"Amgen","AMGN","204479.28","378.87","2379528",".69","3.39","14.95","88.33","4.25","9.95","32.21","393.1","271.18","101","Medical","Medical - Biomedical and Genetics","20.96","3"
"American Homes 4 Rent","AMH","12444.15","34.51","2007312","3.17","2.22","7.68","84.48","-3.17","7.03","25.53","35.82","27.38","74","Finance","REIT and Equity Trust - Residential","25.53","3"
"Amkor Technology","AMKR","12631.32","50.84","6312223","-16.26","-27.25","-33.71","40.51","15.98","6.18","7.45","93.55","21.75","41","Computer and Technology","Electronics - Semiconductors","7.45","1"
"AMN Healthcare Services","AMN","1279.94","33","759005","-1.35","-7.74","9.02","86.6","88.59","-8.49","3.43","35.77","15.1","198","Business Services","Business - Services","-.95","3"
"Ameriprise Financial","AMP","49629.48","552.07","598620","2.61","8.78","19.06","100","1.41","7.04","21.38","552.07","430.4","67","Finance","Financial - Investment Management","20.24","2"
"Amplitude","AMPL","988.82","9.52","1954199","9.8","6.85","49.69","55.94","-25.96","14.68","1.83","12.6","5.61","148","Business Services","Technology Services","-25.11","3"
"Amprius Technologies, Inc.","AMPX","1433.27","10.12","5905302","4.22","-22.69","-42.76","22.72","15.52","202.11","-19.03","22.91","6.36","148","Business Services","Technology Services","-43.98","3"
"Ameresco","AMRC","1203.59","22.73","526207","7.78","-15.97","-25.67","25.07","-30.11","9.16","1.63","43.23","15.87","160","Oils-Energy","Alternative Energy - Other","1.4","2"
"Amneal Pharmaceuticals","AMRX","6013.58","18.85","1900737","4.2","11.41","47.5","97.78","34.74","8.05","9.98","19.1","7.82","147","Medical","Medical - Drugs","5.05","3"
"Amrize Ltd","AMRZ","28251.43","51.08","2766353","2.24","-5.42","-1.84","23.06","-14.93",".95","10.67","65.86","46.65","98","Construction","Building Products - Miscellaneous","9.7","4"
"American Superconductor","AMSC","1501.85","30.99","756825","1.51","-18.73","-47.22","12.37","-3.02","34.26","52.85","66.68","25.95","54","Computer and Technology","Electronics - Miscellaneous Components","44.73","3"
"American Tower","AMT","80599.5","173","3118638","3.75","6.72","-2.52","21.41","-11.25","5.11","31.08","212.98","162.11","61","Finance","REIT and Equity Trust - Other","31.08","2"
"Amerant Bancorp","AMTB","1167.66","29.67","444177",".51","13.9","28.5","93.44","36.97","11.65","18.25","30.58","16.7","53","Finance","Banks - Southeast","8.76","1"
"Amentum Holdings, Inc.","AMTM","5663.25","23.18","1714829","1.36","4.18","-3.17","17.72","-28.01","71.59","4","37.53","20.09","90","Construction","Engineering - R and D Services","1.04","3"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","75004.8","24.96","1767901","-2.88","-4.51","-8.97","71.5","8.76","3.21","9.38","27.75","17.96","80","Computer and Technology","Wireless Non-US ","9.38","2"
"Amazon.com","AMZN","3063528.75","284.02","48090824","22.75","16.33","5.59","100","10.82","12.38","10.29","284.02","198.79","179","Retail-Wholesale","Internet - Commerce","17.44","3"
"AutoNation","AN","7122.29","215.43","480544","1.52","12.96","7.46","71.69","-6.03","3.24","2.66","229.98","178.59","193","Retail-Wholesale","Automotive - Retail and Whole Sales","2.82","3"
"AnaptysBio","ANAB","1588.79","53.66","773881",".09","-13.88","-21","67.41","-.31","157.01","-11.53","70.22","19.4","101","Medical","Medical - Biomedical and Genetics","-11.53","3"
"Arista Networks","ANET","232813.95","184.89","7443073","8.27","6.7","35.52","97.08","27.09","28.6","41.61","186.96","116.13","148","Computer and Technology","Internet - Software","38.32","2"
"Abercrombie & Fitch","ANF","4835.06","108.82","994544","9.53","21.22","50.45","67.26","-22.13","6.42","8.8","129.85","65.61","83","Retail-Wholesale","Retail - Apparel and Shoes","9.34","2"
"Angi","ANGI","239.86","5.93","555961","0","-4.97","15.82","8.14","-58.69","-13.04","1.93","18.9","4.78","102","Computer and Technology","Internet - Content","1.93","3"
"AngioDynamics","ANGO","627.01","15.17","569342","11.05","16.87","39.94","100","6.41","9.46","-3.13","15.17","8.4","155","Medical","Medical - Instruments","-11.48","4"
"Aon","AON","75862.42","357.63","1411705","-2.6",".2","14.6","67.63","-8.72","9.45","22.3","381.26","308.27","102","Finance","Insurance - Brokerage","22.27","3"
"Artivion","AORT","1333.49","27.47","545331","5.25","11.4","15.37","26.77","-45.76","13.59","6.85","47.63","20.1","155","Medical","Medical - Instruments","2.55","3"
"A. O. Smith","AOS","8370.33","60.73","1882826","-2.74","-2.75","3.78","20.05","-18.22",".32","13.6","80.47","55.78","93","Industrial Products","Manufacturing - Electronics","13.15","4"
"Alpha and Omega Semiconductor","AOSL","941.88","31.47","633071","2.11","-17.7","-18.51","39.05","43.08","5.92","-1.2","53.32","17.47","41","Computer and Technology","Electronics - Semiconductors","-15.51","3"
"APA","APA","13029.87","36.87","5328426","6.13","13.59",".46","71.44","35.76","-5.31","16.52","44.39","18.06","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","17.38","4"
"Air Products and Chemicals","APD","65233.5","292.94","1159692",".12","-5.15","-3.8","74.53","6.81","-.52","23.4","314.19","230.76","98","Basic Materials","Chemical - Diversified ","-.38","3"
"American Public Education","APEI","974.96","53.15","355681","7.5","-7.41","-5.71","76.51","26.64","3.89","6.13","60.86","28.03","83","Consumer Discretionary","Schools","6.13","2"
"APi Group","APG","17217.27","39.84","2874259","-.23","-6.98","-9.7","39.34","-6.21","12.72","15.24","49.4","33.64","198","Business Services","Business - Services","3.99","3"
"Amphenol","APH","201395.5","163.34","6919924","9.42","-2.08","33.37","81.97","8.86","51.71","19.17","176.32","104.31","102","Computer and Technology","Electronics - Connectors","17.73","1"
"Applied Digital Corporation","APLD","8595.42","29.49","20922164","11.81","-11.97","-33.86","45.7","8.32","323.95","-42.69","49.65","12.52","157","Finance","Financial - Miscellaneous Services","-37.78","3"
"Apple Hospitality REIT","APLE","3909.28","16.56","2929781","-1.9","-.12","20.09","91.36","25.86","-1.33","12.08","17.07","11.17","61","Finance","REIT and Equity Trust - Other","12.08","2"
"Apollo Global Management","APO","74612.9","129.42","3993558","4.17","5.93","-.8","55.57","-19.48","22.73","127.65","152.7","100.3","67","Finance","Financial - Investment Management","3.62","3"
"AppLovin","APP","136445.39","406.16","6120311","-1.59","-25.31","-15.1","10.7","-45.71","16.38","63.52","733.6","366.91","148","Business Services","Technology Services","64.29","3"
"AppFolio","APPF","6789.08","191.69","411658","13.6","8.88","20.14","27.18","-25.79","19.72","20.77","321.25","143.34","148","Computer and Technology","Internet - Software","15.13","1"
"Appian","APPN","2034.25","27.71","793225","8.45","13.66","34.97","33.4","-29.54","17.81","7.29","45.64","18.72","148","Computer and Technology","Internet - Software",".12","3"
"Digital Turbine","APPS","1088.42","9","2674237","4.77","-19.5","125.56","58.91","62.12","15.24","11.28","13.31","2.82","148","Computer and Technology","Internet - Software","-6.68","3"
"APTIV PLC","APTV","12111.04","57.23","2445535","-.38","-4.19","3.28","12.91","-32.26","3.47","8.23","88.67","52.57","148","Business Services","Technology Services","1.77","3"
"Algonquin Power & Utilities","AQN","4418.35","5.74","3918862","-4.49","2.87","-3.85","22.98","-15.94","4.92","10.05","6.98","5.37","175","Utilities","Utility - Electric Power","6.62","4"
"Antero Resources","AR","11215.37","36.48","4728175","7.77","5.19","-.3","43.26","-4.65","21.97","12.58","45.15","29.87","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","17.68","4"
"ArcBest","ARCB","3074.88","137.57","393504","-7.59","-3.37","16.28","68.62","67.01","-4.04","2.44","173.22","59.62","6","Transportation","Transportation - Truck",".39","2"
"Ares Capital","ARCC","13764.5","19.17","4533417","1.48","3.29","2.62","32.82","-14.65","2.07","44.65","22.69","17.45","169","Finance","Financial - SBIC & Commercial Industry","30.91","3"
"Arcos Dorados","ARCO","1746.4","8.29","1245502","-.12",".12","-4.05","59.12","1.72","4.66","1.56","9.5","6.54","163","Retail-Wholesale","Retail - Restaurants","4.86","3"
"Ardent Health, Inc.","ARDT","1541.01","10.75","523410","-1.83","-.65","8.04","39.57","9.65","6.01","3.61","15.21","7.83","80","Medical","Medical Services","2.09","3"
"Ares Management","ARES","45706.99","138.57","2152312","8.46","13.74","11.2","43.71","-22.78","44.19","36.93","192.76","96.5","67","Finance","Financial - Investment Management","10.63","4"
