Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Alibaba","BABA","309197.41","128.53","12489930","11.98","31.43","-4.3","36.16","-22.14","8.09","6.13","189.34","94.81","155","Retail-Wholesale","Internet - Commerce","10.31","3"
"Alight","ALIT","459.14","14.43","669409","-13.49","-9.77","18.3","7.95","-61.02","-3","9.82","102.6","9.8","107","Computer and Technology","Internet - Software","-90.9","3"
"Align Technology","ALGN","12409.27","174.83","961863","-1.33","-6.45","4.51","66.63","-1.82",".9","19.3","197.51","124.88","35","Medical","Medical - Dental Supplies","9.99","3"
"Alignment Healthcare","ALHC","2804.52","13.68","5884896","-26.64","-43.78","-26.44","4.75","-39.43","46.06",".89","24.56","12.97","102","Medical","Medical Services",".89","3"
"Alkami Technology","ALKT","2022.27","18.81","1273254","4.07","2.16","12.63","36.18","-27.47","32.89","8.23","26.53","14.59","107","Computer and Technology","Internet - Software","-9.21","4"
"Alkermes","ALKS","8332.8","49.61","1792997","-1.64","-10.05","29.72","80.66","57.08","-5.25","5.67","55.22","26.52","106","Medical","Medical - Biomedical and Genetics","3.96","3"
"Allegiant","ALGT","1937.57","103.99","446539","3.46","-5.44","35.62","80.19","9.05","3.74","4.65","119.16","48.12","107","Transportation","Transportation - Airline",".9","2"
"Allegion","ALLE","14061.68","168.58","1449008","2.56","18.69","25.94","73.37","-8.1","7.82","17","179.77","125.65","107","Industrial Products","Security and Safety Services","15.36","2"
"Allegro MicroSystems","ALGM","7987.33","41.8","2588836","-3.75","-16.88","-6.58","42.82","43.73","22.77","13.38","69.62","22.8","46","Computer and Technology","Electronics - Semiconductors","1.5","4"
"Alliant Energy","LNT","18321.06","70.2","2532996","-4.24","-9","-2.66","48.85","-3.83","9.57","18.65","78.03","63.62","175","Utilities","Utility - Electric Power","18.45","2"
"Allied Gold Corporation","AAUC","2381.63","19.68","979189","-9.69","-20.12","-36.99","35.44","-27.22","82.35","12.12","32.01","11.58","232","Basic Materials","Mining - Gold","-9.08","3"
"Allison Transmission Holdings","ALSN","10169.61","118.13","897342","1.25","7.4","2.35","76.42","10.82","-6.67","16.46","136","79.27","167","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Allstate","ALL","67588.44","264.59","1586145","-3.62","4.41","21.85","85.98","11.61","5.58","16.48","274.39","190","148","Finance","Insurance - Property and Casualty","17.81","3"
"Ally Financial","ALLY","13685.94","44.74","3266196","2","-.9","5.02","79.98","-12.1","-3.26","17.86","47.25","35.96","107","Finance","Financial - Consumer Loans","16.75","4"
"Almonty Industries Inc.","ALM","3826.09","13.31","6667162","8.59","-12.63","-39.96","48.42","33.38","10.56","-49.16","23.42","3.76","193","Basic Materials","Mining - Miscellaneous","-262.29","2"
"Alnylam Pharmaceuticals","ALNY","29304.2","228.72","2394309","-24.07","-31.9","-25.01","4.73","-51.27","65.19","22.7","491.22","205.48","106","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alpha and Omega Semiconductor","AOSL","1011.02","32.54","615511","17.09","-2.85","-10.45","45.49","50.88","5.92","-1.2","53.32","17.47","46","Computer and Technology","Electronics - Semiconductors","-15.51","3"
"Alphabet","GOOG","4590530.5","360.13","20558492","12.85","3.23","-2.21","88.67","5.84","15.09","63.76","399.04","189.95","153","Computer and Technology","Internet - Services","54.77","3"
"Alphabet","GOOGL","4618659.5","362.43","31186346","13.17","2.89","-2.5","88.3","6.76","15.09","63.76","402.62","189.13","153","Computer and Technology","Internet - Services","54.77","2"
"Alphatec","ATEC","1591.72","9.57","2232461","11.05","10.34","33.72","21.42","-56.47","24.95","3.1","22.68","6.99","157","Medical","Medical - Instruments","-13.5","3"
"Alto Ingredients","ALTO","409.9","5.06","2282786","18.88","-6.37","14.5","86.2","62.53","-4.9","2.47","5.99",".92","200","Consumer Discretionary","Consumer Products - Discretionary","3.2","3"
"Altria Group","MO","113659.47","68.44","8336807","-9.02","-6.7","-2.6","66.09","4.46","-3.08","45.6","74.92","54.72","217","Consumer Staples","Tobacco","33.99","3"
"Amazon.com","AMZN","2992339.25","272.65","49549252","20.17","12.78","4.36","92.26","6.35","12.38","10.29","284.02","198.79","155","Retail-Wholesale","Internet - Commerce","17.44","1"
"Ambarella","AMBA","3607.28","81.85","2090528","19.23","14.49","5.17","71.66","2.71","37.15","7.13","95.51","48.65","46","Computer and Technology","Electronics - Semiconductors","-17.19","3"
"Ambiq Micro, Inc.","AMBQ","1443.51","63.01","527730","11.95","-10.53","1.75","66.11","109.66","-4.67","-25.35","90.48","22.76","46","Computer and Technology","Electronics - Semiconductors","-46.86","3"
"Amcor","AMCR","21794.98","47.75","3685632",".96","6.05","20.19","75.23",".03","10.04","7.67","50.58","36.69","184","Industrial Products","Containers - Paper and Packaging","3.06","4"
"Amdocs","DOX","6122.9","55.29","1268832","3.37","8.47","-9.02","17.32","-37.66","-9.43","16.89","89.41","49.87","148","Computer and Technology","Computers - IT Services","11.81","3"
"Amentum Holdings, Inc.","AMTM","5897.8","23.4","1683526","2.9","13.98","-.7","23.22","-26.35","71.59","4","37.53","20.09","77","Construction","Engineering - R and D Services","1.04","3"
"Amer Sports, Inc.","AS","20060.28","36.73","3728197",".64","6.44","7.93","53.78","-14.19","26.68","8.74","41.96","29.54","77","Consumer Discretionary","Leisure and Recreation Products","6.5","3"
"Amerant Bancorp","AMTB","1167.66","29.56","450255","-2.98","16.13","29.11","93.44","34.56","11.65","18.25","30.58","16.7","58","Finance","Banks - Southeast","8.76","1"
"Ameren","AEE","30287.7","108.95","1505076","-2.73","-4.36","-.05","57.85","-3.03","15.43","16.88","118.32","97.25","175","Utilities","Utility - Electric Power","17.86","2"
"Ameresco","AMRC","1479.46","25.66","653108","42.12","9.61","-4.41","44.12","-15.6","9.16","1.63","43.23","15.87","164","Oils-Energy","Alternative Energy - Other","1.4","1"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","74764.4","24.02","1803806","-3.23","-4.86","-8.36","70.68","6.5","3.21","9.38","27.75","17.96","88","Computer and Technology","Wireless Non-US ","9.38","2"
"American Airlines","AAL","10962.22","16.58","112497680","7.81","-3.72","30.5","80.05","-4.42",".78","-.3","18.15","10.18","107","Transportation","Transportation - Airline","-.56","3"
"American Assets Trust","AAT","1422.74","23.07","405303","-3.9","-7.32","9.71","66.87","8.3","-4.73","4.09","25.85","17.76","83","Finance","REIT and Equity Trust - Retail","4.09","2"
"American Eagle Outfitters","AEO","3029.73","17.82","4216979","-.33","9.44","15.45","42.06","-39.33","3.16","6.08","28.19","10.74","97","Retail-Wholesale","Retail - Apparel and Shoes","5.01","2"
"American Electric Power","AEP","69873.41","126.47","3965470","-3.51","-6.67","-2.72","67.94","-1.51","10.93","14.19","138.69","106.44","175","Utilities","Utility - Electric Power","13.78","3"
"American Express","AXP","234136.66","348.99","3155727","2.99","-.82","10.31","58.78","-17.08","9.52","15.07","384.89","292.27","157","Finance","Financial - Miscellaneous Services","15.07","3"
"American Financial Group","AFG","11681.9","146.73","404686","-2.95","-1.54","5.31","69.15","-8.98","-1.8","12.06","148.71","122.42","148","Finance","Insurance - Property and Casualty","11.51","4"
"American Healthcare REIT, Inc.","AHR","10497.58","55.5","2219903","-5.63","-.84","5.83","82.74","2.42","9.15","4.24","57.72","38.89","73","Finance","REIT and Equity Trust - Other","4.23","2"
"American Homes 4 Rent","AMH","12451.37","34.58","2071774","2.22","1.56","9.38","84.72","-4.82","7.03","25.53","35.82","27.38","93","Finance","REIT and Equity Trust - Residential","25.53","3"
"American International Group","AIG","42055.95","80.12","3268868","-1.87","-2.15","3.82","50.54","-17.96","-1.75","16.14","86.59","71.89","148","Finance","Insurance - Multi line","11.86","3"
"American Public Education","APEI","979.91","53.82","345216","6.84","-9.98",".79","77.34","25.05","3.89","6.13","60.86","28.03","107","Consumer Discretionary","Schools","6.13","2"
"American States Water","AWR","3347.05","84.94","311437","-3.02","2.67","9.92","79.77","4.26","10.52","19.66","89.28","70.1","212","Utilities","Utility - Water Supply","19.66","3"
"American Superconductor","AMSC","1621.06","32.94","762994","16.35","-5.91","-38.64","18.41","2.84","34.26","52.85","66.68","25.95","47","Computer and Technology","Electronics - Miscellaneous Components","44.73","3"
"American Tower","AMT","81647.76","168.07","3131334","2.19","6.05","-2","25.83","-11.68","5.11","31.08","212.98","162.11","73","Finance","REIT and Equity Trust - Other","31.08","2"
"American Water Works","AWK","26631.67","134.16","2245285","-2.92","-.6","4.98","49.79","-9.14","9.74","21.46","147","121.13","212","Utilities","Utility - Water Supply","21.35","3"
"Americold Realty Trust","COLD","4042.79","14.03","3918483","-2.95","-12.8","-4.26","64.08","-2.5","-2.43","-4.29","16.44","10.12","73","Finance","REIT and Equity Trust - Other","-4.29","4"
"Ameriprise Financial","AMP","49765.23","561.03","602076","1.27","9.01","17.75","100","-.11","7.04","21.38","553.58","430.4","62","Finance","Financial - Investment Management","20.24","1"
"Ameris Bancorp","ABCB","6020.66","88.91","497953","1.77","-.79","6.47","86.43","6.59","-.36","34.33","93.17","65.91","58","Finance","Banks - Southeast","21.98","4"
"Amgen","AMGN","210497.03","407.83","2461481","-.78","5.95","15.98","97.47","5.44","9.95","31.9","393.1","271.18","106","Medical","Medical - Biomedical and Genetics","22.95","3"
"Amkor Technology","AMKR","13881.04","53.86","6340772","22.28","-14.48","-23.94","47.52","25.22","6.18","7.45","93.55","21.75","46","Computer and Technology","Electronics - Semiconductors","7.45","1"
"Amneal Pharmaceuticals","AMRX","5895.54","18.46","1916343","-1.49","8.39","46.67","94.5","29.77","8.05","9.98","19.1","7.83","151","Medical","Medical - Drugs","5.05","3"
"Amphenol","APH","211247.05","172.24","7055593","19.1","8.02","33.99","93.07","12.18","51.71","19.17","176.32","104.31","8","Computer and Technology","Electronics - Connectors","17.73","1"
"Amplitude","AMPL","1026.21","10.01","1912529","13.04","7.86","59.87","61.09","-24.51","14.68","1.83","12.6","5.61","154","Business Services","Technology Services","-25.11","3"
"Amprius Technologies, Inc.","AMPX","1530.99","11.72","5776815","18.4","-7.76","-42.59","26.89","21.23","202.11","-12.78","22.91","6.36","154","Business Services","Technology Services","-35.16","3"
"Amrize Ltd","AMRZ","28677.3","52.88","2724944","2.94","1.79","-.94","27.07","-15.17",".95","10.67","65.86","46.65","107","Construction","Building Products - Miscellaneous","9.7","4"
"Amtech Systems","ASYS","253.88","16.01","364933","18.8","-2.41","-16.79","66.51","22.96","-21.59","5.31","23.99","4.43","23","Computer and Technology","Semiconductor - General","3.11","3"
"Analog Devices","ADI","185234.33","377.69","3914816","3.95",".33","-9.38","71","24.08","16.89","38.18","445.48","220.68","23","Computer and Technology","Semiconductor - Analog and Mixed","26.01","2"
"AnaptysBio","ANAB","1632.32","54.99","747370","5.8","-18.11","-15.94","70.31",".62","157.01","-11.53","70.22","19.4","106","Medical","Medical - Biomedical and Genetics","-11.53","3"
"AngioDynamics","ANGO","627.84","15.04","575856","5.93","16.22","39.36","100","4.68","9.46","-3.13","15.19","8.4","157","Medical","Medical - Instruments","-11.48","4"
"AnheuserBusch InBev","BUD","170807.67","85.18","1734735","1.67","6.08","5.99","93.57","16.88","-.75","13.05","86.48","57.1","229","Consumer Staples","Beverages - Alcohol","14.9","3"
"Annaly Capital Management","NLY","17147","22.67","7349298","-1.94",".26","2.02","60.62","-9.97","23.12","144.68","24.4","20.21","177","Finance","REIT and Equity Trust","43.66","1"
"Anterix","ATEX","2073.66","99.41","339609","16.4","5.4","96.04","97.94","331.07","7.79","-398.86","108.21","17.99","51","Computer and Technology","Communication - Infrastructure","1394.17","3"
