Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Agenus","AGEN","307.49","6.9","2066062","-17.71","34.45","121.04","73.42","92.67","10.37","89.19","8.3","2.77","152","Medical","Medical - Biomedical and Genetics","69.33","4"
"Agilent Technologies","A","42220.75","148.24","1992478","7.39","10.57","35.2","83.58","-2.69","6.73","22.83","157.2","110.24","155","Medical","Medical - Products","19.55","3"
"Agilon Health","AGL","1450.59","86.26","422540","-8.85","-29.54","-2.05","64.36","344.45","-2.11","-4.24","129.84","7.91","71","Medical","Medical Services","-3.92","2"
"Agios Pharmaceuticals","AGIO","1951.66","34.21","1236572","3.45","-18.11","17.89","44.71","6.38","48.03","-418.24","45.49","22.34","152","Medical","Medical - Biomedical and Genetics","-418.24","3"
"Agree Realty","ADC","9128.2","74.36","1298346","-3.84","-5.9","-2.94","27.09","-9.75","16.42","30.3","81.92","70.22","101","Finance","REIT and Equity Trust - Retail","28.84","3"
"Air Products and Chemicals","APD","68878.86","304.07","1095330","4.95","3.31","6.01","94.15","10.91","-.52","23.4","314.19","230.76","97","Basic Materials","Chemical - Diversified ","-.38","3"
"Airbnb","ABNB","111488.35","180.095","4828895","23.39","26.23","41.03","100","20.73","10.26","20.45","184.98","111.54","169","Consumer Discretionary","Leisure and Recreation Services","20.45","3"
"Airbus SE - Unsponsored ADR","EADSY","193005.72","61.43","540534","-1.15","9.96","25.17","84.49","-6.47","10.85","7.71","64.09","45.2","44","Aerospace","Aerospace - Defense Equipment","7.71","3"
"Akamai Technologies","AKAM","16767.42","122.78","3753753","-5.42","-7.49","-17.45","50.92","18.45","5.44","23.46","161.14","70.53","180","Computer and Technology","Internet - Services","9.51","4"
"Alamos Gold","AGI","14001.98","33.53","5029042","16.31","13.89","-13.25","26.9","-23.2","34.29","38.71","55.33","25.4","228","Basic Materials","Mining - Gold","52.64","4"
"Alarm.com","ALRM","2788.09","55.46","422352",".89","7.93","29.68","83.62","-2.13","7.59","14.8","59.16","42.13","88","Industrial Products","Security and Safety Services","11.11","2"
"Alaska Air Group","ALK","5393.16","47.37","2981723","-7.9","3.26","33.67","47.89","-14.77","21.34","-.82","63.86","34.19","161","Transportation","Transportation - Airline","-1.19","3"
"Albany International","AIN","1789.77","63.84","314945",".06","-14.53","4.65","61.94","10.1","-3.88","6.52","76.29","41.42","105","Industrial Products","Textile - Products","-4.18","3"
"Albemarle","ALB","15265.13","128.34","2394971","7.07",".47","-23.46","39.69","-18.99","-4.37","14.73","215.62","72.58","97","Basic Materials","Chemical - Diversified ","3.09","3"
"Alcon","ALC","37269.34","73.58","2301839","6.14","12.7","13.68","47.44","-15.31","4.94","14.88","90.12","62.02","104","Medical","Medical - Instruments","5.92","3"
"Algonquin Power & Utilities","AQN","4472.23","5.77","3928506",".35","0",".52","27.33","-16.32","4.92","9.82","6.98","5.37","161","Utilities","Utility - Electric Power","5.77","4"
"Alibaba","BABA","306464.75","125.22","9978667","-.88","13.83","-5.74","34.95","-22.74","8.09","6.13","189.34","94.81","105","Retail-Wholesale","Internet - Commerce","10.31","3"
"Alight","ALIT","361.06","13.99","634610","-21.36","-38.42","-20.2","5.39","-69.32","-3","9.82","78.6","9.8","88","Computer and Technology","Internet - Software","-90.9","3"
"Align Technology","ALGN","12386.71","174.015","966862","-.18","-3.08","11.47","66.19","-1.89",".9","19.3","197.51","124.88","45","Medical","Medical - Dental Supplies","9.99","3"
"Alignment Healthcare","ALHC","2738.14","13.52","5646186","-2.37","-37.74","-19.32","0","-40.8","46.06",".89","24.56","13.2","71","Medical","Medical Services",".89","3"
"Alkami Technology","ALKT","2120.66","20.21","1331630","4.87","16.24","18.32","43.89","-23.86","32.89","8.23","26.53","14.59","88","Computer and Technology","Internet - Software","-9.21","4"
"Alkermes","ALKS","8255.63","50.28","1737159","-.93","-4.63","33","79.06","55.79","-5.25","5.67","55.22","26.52","152","Medical","Medical - Biomedical and Genetics","3.96","3"
"Allegiant","ALGT","1628.75","84.44","473327","-15.94","-15.29","26.43","56.11","-8.23","3.74","4.62","119.16","48.94","161","Transportation","Transportation - Airline",".9","3"
"Allegion","ALLE","14323.6","166.11","1409984","1.86","23.39","33.51","79.07","-6.29","7.82","17","179.77","125.65","88","Industrial Products","Security and Safety Services","15.36","3"
"Allegro MicroSystems","ALGM","7925.81","42.47","2294630","-.77","-18.73","2.09","42.12","42.77","22.77","13.38","69.62","22.8","40","Computer and Technology","Electronics - Semiconductors","1.5","4"
"Alliance Resource Partners","ARLP","3181.73","25.1","343250","-3.89","-.84","-1.94","33.95","-5.7","-10.37","14.77","28.99","22.54","34","Oils-Energy","Coal","12.25","2"
"Alliant Energy","LNT","17781.74","70.24","2652692","-2.94","-10.13","-6.05","34.42","-6.56","9.57","18.65","78.03","63.62","161","Utilities","Utility - Electric Power","18.45","3"
"Allied Gold Corporation","AAUC","2808.1","22.52","1075289","17.91","-1.81","-19.83","51.93","-14.09","82.35","13.81","32.01","11.58","228","Basic Materials","Mining - Gold","-4.19","3"
"Allison Transmission Holdings","ALSN","10321.43","123.6","888067","1.93","8.63","15.72","80.59","13.09","-6.67","16.46","136","79.27","174","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Allstate","ALL","66306.95","255.84","1755753","-.13","4.75","16.76","84.87","11.59","5.58","17.36","275.11","190","103","Finance","Insurance - Property and Casualty","18.97","3"
"Ally Financial","ALLY","13369.58","44.25","3329006","-2.31","-3.09","7.59","70.77","-14.04","-3.26","17.86","47.25","35.96","62","Finance","Financial - Consumer Loans","16.75","3"
"Almonty Industries Inc.","ALM","3828.97","14.37","6836079",".08","-15.83","-22.82","47.68","33.62","10.56","38.43","23.42","4.06","189","Basic Materials","Mining - Miscellaneous","125.89","2"
"Alnylam Pharmaceuticals","ALNY","29598.58","223.95","2219870","1","-21.35","-24.84","5.5","-50.73","65.19","22.7","491.22","205.48","152","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alpha and Omega Semiconductor","AOSL","1042.75","36.28","598176","3.14",".09","-9.79","48.45","55.78","5.92","-1.2","53.32","17.47","40","Computer and Technology","Electronics - Semiconductors","-15.51","3"
"Alphabet","GOOG","4194890","342.37","21871674","-8.62","-4.01","-10.89","71.82","-3.18","15.09","63.76","399.04","200.19","180","Computer and Technology","Internet - Services","54.77","3"
"Alphabet","GOOGL","4204674","343.54","33234554","-8.96","-4.37","-11.31","71.07","-2.71","15.09","63.76","402.62","199.32","180","Computer and Technology","Internet - Services","54.77","3"
"Alphatec","ATEC","1447.21","9.63","2407907","-9.47","4.46","13.99","15.17","-60.55","24.95","3.1","22.68","6.99","104","Medical","Medical - Instruments","-13.5","3"
"Altria Group","MO","108583.45","64.38","9410290","-4.47","-7.31","-12.12","51.04","-.1","-3.08","45.6","74.92","54.72","230","Consumer Staples","Tobacco","33.99","3"
"Amazon.com","AMZN","2936789.5","267.28","50206192","-1.86","10.01","4.99","86.21","4.48","12.38","10.29","284.02","198.79","105","Retail-Wholesale","Internet - Commerce","17.44","2"
"Ambarella","AMBA","3636.23","83.53","2056659",".8","13.7","8.08","73.07","3.65","37.15","7.13","95.51","48.65","40","Computer and Technology","Electronics - Semiconductors","-17.19","3"
"Ambiq Micro, Inc.","AMBQ","1395.62","65.59","533329","-3.32","-23.62","-8.22","62.8","102.92","-4.67","-17.02","90.48","22.76","40","Computer and Technology","Electronics - Semiconductors","-37.77","3"
"Amcor","AMCR","21915.19","46.56","3849864",".55","10.8","29.19","77.11",".69","10.04","7.67","50.58","36.69","161","Industrial Products","Containers - Paper and Packaging","3.06","4"
"Amdocs","DOX","6206.02","57.28","1386889","1.36","10.64","-7.41","19.27","-36.75","-9.43","16.85","89.41","49.87","80","Computer and Technology","Computers - IT Services","9.75","3"
"Amentum Holdings, Inc.","AMTM","5480.02","22.52","2005355","-7.08","9.47","-.88","13.42","-31.49","71.59","4.22","37.53","20.09","155","Construction","Engineering - R and D Services","1.44","3"
"Amer Sports, Inc.","AS","18747.66","33.03","4477773","-6.54","-1.34",".06","34.7","-19.72","26.68","8.74","41.96","29.54","76","Consumer Discretionary","Leisure and Recreation Products","6.5","3"
"Amerant Bancorp","AMTB","1138.46","29.3","472590","-2.09","13.34","30.56","88.98","31.89","11.65","18.25","30.58","16.7","68","Finance","Banks - Southeast","8.76","1"
"Ameren","AEE","29849.24","108.82","1548096","-1.48","-4.54","-1.08","50.17","-4.36","15.43","16.88","118.32","97.25","161","Utilities","Utility - Electric Power","17.86","3"
"Ameresco","AMRC","1370.91","27.61","696958","-7.34","3.56","-10.51","29.85","-21.7","9.16","1.63","43.23","18.51","165","Oils-Energy","Alternative Energy - Other","1.4","3"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","70407.15","23.22","2293606","-5.83","-10.5","-12.35","51.41",".41","3.21","9.38","27.75","18.86","192","Computer and Technology","Wireless Non-US ","9.38","3"
"American Airlines","AAL","10121.52","14.93","90223808","-7.67","-2.43","26.78","64.11","-11.65",".78","-.3","18.15","10.18","161","Transportation","Transportation - Airline","-.56","3"
"American Assets Trust","AAT","1370.54","22.56","418640","-3.67","-11.36","4.94","56.37","4.44","-4.73","4.09","25.85","17.76","101","Finance","REIT and Equity Trust - Retail","4.09","3"
"American Eagle Outfitters","AEO","2909.07","16.24","4095625","-3.98","7.49","13.02","32.35","-41.69","3.16","6.08","28.19","12.18","95","Retail-Wholesale","Retail - Apparel and Shoes","5.01","3"
"American Electric Power","AEP","67276.63","124.65","4050863","-3.72","-8.42","-4.14","53.15","-5.07","10.93","14.19","138.69","106.44","161","Utilities","Utility - Electric Power","13.78","3"
"American Express","AXP","230152.34","344.08","2898477","-1.7","-4.01","10.18","52.41","-18.4","9.52","15.07","384.89","292.27","154","Finance","Financial - Miscellaneous Services","15.07","3"
"American Financial Group","AFG","11969.71","144.77","383992","2.67","2.27","5.9","82.23","-6.45","-1.8","12.06","148.71","124.18","103","Finance","Insurance - Property and Casualty","11.51","3"
"American Healthcare REIT, Inc.","AHR","10154.54","52.59","2613481","-3.27","-3.73","3.7","71.32","-.82","9.15","4.85","57.72","40.18","80","Finance","REIT and Equity Trust - Other","4.84","2"
"American Homes 4 Rent","AMH","12213.37","33.83","2280510","-1.91",".03","6.81","76.9","-6.54","7.03","25.53","35.82","27.38","80","Finance","REIT and Equity Trust - Residential","25.53","3"
"American International Group","AIG","40424.87","76.14","3490910","-2.53","-2.14","-.28","36.87","-19.95","-1.75","16.07","86.59","71.89","102","Finance","Insurance - Multi line","11.13","3"
"American Public Education","APEI","836.75","45.13","397196","-14.41","-21.23","-14.64","53.88","7.14","3.89","6.84","60.86","28.03","105","Consumer Discretionary","Schools","6.84","3"
"American Superconductor","AMSC","1556.45","32.28","816705","-3.95","-9.39","-31.77","15.17","-1.11","34.26","48.04","66.68","25.95","43","Computer and Technology","Electronics - Miscellaneous Components","42.56","3"
"American Tower","AMT","79003.53","170.43","3110502","-3.25",".43","-7.35","14.95","-14.46","5.11","31.08","211.88","162.11","80","Finance","REIT and Equity Trust - Other","31.08","3"
"American Water Works","AWK","27039.07","134.92","2331650","1.53","3.41","9.58","59.55","-7.65","9.74","21.46","146.2","121.13","192","Utilities","Utility - Water Supply","21.35","3"
"Americas Gold and Silver","USAS","1737.16","5.19","4591428","17.08","22.38","-9.03","37.69","-10.9","17.71","-2.41","10.03","2.18","189","Basic Materials","Mining - Miscellaneous","-36.1","4"
"Americold Realty Trust","COLD","4133.76","14.6","4082982","2.19","-8.93","3.35","71.13","-.26","-2.43","-17.44","16.25","10.12","80","Finance","REIT and Equity Trust - Other","-17.44","3"
"Ameriprise Financial","AMP","50610.26","565.07","541602","1.7","8.56","21.4","100","1.7","7.04","21.38","562.98","430.4","72","Finance","Financial - Investment Management","20.24","2"
"Ameris Bancorp","ABCB","5920.87","88.57","476532","-1.39","-2.09","6.82","81.05","5.23","-.36","34.33","93.17","67.1","68","Finance","Banks - Southeast","21.98","3"
"Amgen","AMGN","223983.84","416.18","2717650","6.23","16.62","25.26","98.01","12.12","9.95","31.9","417.2","271.18","152","Medical","Medical - Biomedical and Genetics","22.95","3"
"Amkor Technology","AMKR","13490.97","55.59","6080867","-2.81","-22.65","-17.15","44.37","21.83","6.18","7.45","93.55","23","40","Computer and Technology","Electronics - Semiconductors","7.45","1"
"Amneal Pharmaceuticals","AMRX","5455.29","17.66","1836148","-7.47","2.46","44.79","81.06","20.21","8.05","9.98","19.1","8.54","158","Medical","Medical - Drugs","5.05","1"
"Amphastar Pharmaceuticals","AMPH","868.63","19.98","484400","2.61","8.59","14.59","25.47","-32.46","-1.65","19.05","30.81","16.87","212","Medical","Medical - Generic Drugs","10.76","4"
"Amphenol","APH","206191.81","169.96","6958475","-2.39","5.59","40.29","86.57","9.61","51.71","19.17","176.32","108.65","9","Computer and Technology","Electronics - Connectors","17.73","1"
"Amplitude","AMPL","1285.01","12.38","2126316","28.44","30.96","99.53","100","-2.93","14.68","1.25","12.69","5.61","157","Business Services","Technology Services","-26.59","3"
"Amprius Technologies, Inc.","AMPX","1710.86","12.24","6323007","11.75","8.63","-21.96","33.02","35.62","202.11","-12.78","22.91","6.74","157","Business Services","Technology Services","-35.16","3"
"Amrize Ltd","AMRZ","26326.7","46.37","3435870","-8.2","-4.36","-1.43","6.69","-22.04",".95","10.92","65.86","46.29","105","Construction","Building Products - Miscellaneous","9.89","3"
"Amtech Systems","ASYS","269.63","15.94","363843","-11.7","-17.56","-21.71","55.63","8.69","-21.59","6.92","23.99","4.63","47","Computer and Technology","Semiconductor - General","4.9","3"
"Analog Devices","ADI","187674.63","384.43","3903303","1.32","-1.9","-7","72.83","25.84","16.89","38.18","445.48","223.95","9","Computer and Technology","Semiconductor - Analog and Mixed","26.01","2"
"AnaptysBio","ANAB","1713.44","56.98","673379","4.97","-7.42","-3.18","75.7","5.73","157.01","-11.53","70.22","19.4","152","Medical","Medical - Biomedical and Genetics","-11.53","3"
"AngioDynamics","ANGO","650.98","15.75","566105","3.69","21.15","37.67","100","8.65","9.46","-3.13","15.75","8.45","104","Medical","Medical - Instruments","-11.48","4"
