Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"ABCELLERA BIOLG","ABCL","2226.19","7.29","7247018","-10.11","38.33","90.34","84.46","93.43","160.56","-181.75","8.12","2.78","106","Medical","Medical - Biomedical and Genetics","-181.75","2"
"ABM Industries","ABM","2602.75","44.43","627085",".36","-3.75","12.51","57.38","-4.69","4.62","2.32","49.66","37.39","218","Business Services","Business - Services","1.75","3"
"Airbnb","ABNB","88531.32","146.89","3454485","-1.37","12.24","6.59","94.54","-1.79","10.26","19.9","148.93","111.54","189","Consumer Discretionary","Leisure and Recreation Services","19.9","3"
"Abbott Laboratories","ABT","164427.11","94.4","12569929","-1.05","5.3","-1.12","21.9","-31.63","5.67","20.26","136.62","82.56","186","Medical","Medical - Products","13.9","3"
"American Bitcoin Corp.","ABTC","424","5.98","1487991","-28.99","-52.15","-64.7",".09","-78.71","801.52","-69.42","139.58","5.86","153","Finance","Financial - Miscellaneous Services","-69.42",""
"Arbutus Biopharma","ABUS","1015.34","5.14","2847574","5.54","19.81","9.83","96.17","-3.03","128.21","83.95","5.22","3.13","106","Medical","Medical - Biomedical and Genetics","83.95","3"
"Abacus Global Management, Inc.","ABX","1150.11","11.99","689252","1.1","27.55","35.33","99.86","27.26","110.18","33.72","12","4.83","153","Finance","Financial - Miscellaneous Services","15.63","2"
"Arcosa","ACA","7117.5","144.97","1042493","0","14.19","30.85","99.34","23.73","12.2","7.84","145.38","83.66","178","Construction","Building Products - Miscellaneous","7.88","2"
"ACADIA Pharmaceuticals","ACAD","4522.34","26.41","1725471","1.69","23.47","24.28","79.38","-10.27","11.87","9.24","28.06","20.06","106","Medical","Medical - Biomedical and Genetics","34.3","3"
"Air Canada","ACDVF","4926.24","17.59","333307","1.5","16.88","29.05","95.83","13.77","-1.43","2.63","17.83","12.07","173","Transportation","Transportation - Airline","3.45","3"
"Accel Entertainment","ACEL","1017.41","12.5","320774","-2.11","-6.79","6.47","76.05","-.59","8.12","5.42","13.41","9.61","173","Consumer Discretionary","Gaming","3.79","3"
"Arch Capital Group","ACGL","35532.92","101.7","1953738","-.49","11.6","4.74","93.66","-3.79","14.27","21.73","102.85","84.72","106","Finance","Insurance - Property and Casualty","24.64","3"
"Acadia Healthcare","ACHC","2887.76","31.4","3254958","-1.6","26.16","16.77","97.43","100.8","5.04","5.31","31.92","11.68","60","Medical","Medical - Hospital","-32.84","3"
"Albertsons Companies","ACI","7023.42","14.34","7970113","1.49","-6.82","-12.4","10.02","-24.21","3.46","1.45","22.33","13.45","191","Consumer Staples","Consumer Products - Staples",".26","3"
"American Coastal Insurance Corporation","ACIC","541.83","11.18","309585","-3.12","7.09","-5.25","41.08","-19.67","13.07","30.81","13.03","9.89","106","Finance","Insurance - Property and Casualty","31.32","5"
"ACI Worldwide","ACIW","5733.71","56.4","1051325","2.77","27.14","31.78","100","7.05","10.38","17.1","56.4","38.47","102","Computer and Technology","Computer - Software","11.51","3"
"Axcelis Technologies","ACLS","4392.8","142.93","651560","-1.09","-17.65","20.35","60.72","61.44","-17.57","16.89","191.6","67.69","31","Computer and Technology","Electronics - Manufacturing Machinery","11.93","3"
"AECOM","ACM","8745.99","68.05","1821628",".46","-2.21","-20.53","1.76","-35.22",".21","9.55","134.35","66.86","68","Construction","Engineering - R and D Services","3.16","3"
"ACM Research","ACMR","6493.15","106.04","1781321","8.46","15.64","121.42","79.75","143.92","15.24","10.75","126.89","23.92","109","Computer and Technology","Semiconductor Equipment - Material Services","9.48","3"
"Accenture","ACN","92865.77","139.06","12515054","1.25","-16.99","-28.32","8.17","-52.97","7.36","11.72","303.33","124.44","102","Computer and Technology","Computers - IT Services","10.66","4"
"Aclaris Therapeutics","ACRS","797.48","5.71","1997726","2.7","30.66","43.47","100","72.14","-58.19","-832.58","5.71","1.45","109","Medical","Medical - Drugs","-832.58","4"
"ACV Auctions","ACVA","1208.13","6.92","2853028","-5.21","7.29","42.39","22.39","-21.7","19.22","3.8","16.52","4.15","236","Business Services","Auction and Valuation Services","-7.97","4"
"Array Digital Infrastructure Inc.","AD","3001.54","34.74","396653","-4.14","-13.39","-29.76","0","-41.21","-95.68","31.34","77.01","34.74","211","Computer and Technology","Wireless National","19.32","2"
"Adamas Trust, Inc.","ADAM","824.92","9.18","964306",".44",".77","20.47","89.62","14.11","50.01","75.85","9.51","6.33","210","Finance","REIT and Equity Trust","24.14","3"
"Adobe","ADBE","88503.38","222.65","7842919","1.33","1.76","-10.28","15.48","-42.27","10.53","37.44","382.24","193.41","102","Computer and Technology","Computer - Software","28.69","3"
"Agree Realty","ADC","9350.01","77.85","1096900",".05","4.11","-1.37","65.21","-1.92","16.42","30.76","81.92","70.22","102","Finance","REIT and Equity Trust - Retail","29.25","3"
"ADEIA INC","ADEA","3256.98","29.53","1708468","1.16","-9.47","5.88","81.27","55.35","17.91","43.5","33.63","11.74","152","Business Services","Technology Services","26.5","3"
"Analog Devices","ADI","191736.95","393.64","5064628","4.37","-4.49","11.26","76.94","31.72","16.89","38.18","445.48","220.68","17","Computer and Technology","Semiconductor - Analog and Mixed","26.01","1"
"Archer Daniels Midland","ADM","38064.93","78.98","3314602","2.85",".1","15","83.22","24.67","-6.15","2.07","84.11","53.54","109","Consumer Staples","Agriculture - Operations","1.34","2"
"ADMA Biologics","ADMA","2148.53","9.27","3311154","3.58","11.42","-13.69","13.07","-53.88","19.63","33.27","20.38","7.6","106","Medical","Medical - Biomedical and Genetics","32.43","3"
"Adient","ADNT","1528.28","19.49","1064088","3.89","-13.15","-5.89","18.19","-7.74","-1.04","1","27.09","17.8","167","Auto-Tires-Trucks","Automotive - Original Equipment",".39","3"
"Automatic Data Processing","ADP","96447.89","241.28","2717333","-.41","6.87","20.41","42.97","-14.88","7.07","20.16","310.94","188.79","92","Computer and Technology","Internet - Software","20.12","3"
"Adaptive Biotechnologies","ADPT","3488.97","21.8","3735439","2.88","16.39","54.83","95.3","21.81","54.77","-28.24","22.37","10.24","106","Medical","Medical - Biomedical and Genetics","-16.82","3"
"Autodesk","ADSK","44010.38","208.58","3168891",".53","1.46","-14.22","15","-36.06","17.53","31.67","326.79","187.72","92","Computer and Technology","Internet - Software","19.49","3"
"ADT","ADT","5263.44","6.65","8484586","-2.64","-1.04","-6.21","13.73","-25.22","4.72","14.71","8.85","6.3","195","Industrial Products","Security and Safety Services","12.12","3"
"ADTRAN Holdings, Inc.","ADTN","1096.71","13.54","1863655","6.53","-10.92","-18.78","51.77","41.39","17.46","2.19","19.4","7.25","26","Computer and Technology","Communication - Components","-3.18","3"
"Ameren","AEE","30932.53","111.77","1815485","-2.83","3.25","-.45","71.91","1.57","15.43","16.19","118.32","95","106","Utilities","Utility - Electric Power","17.17","2"
"Aehr Test Systems","AEHR","2397.05","76.21","1558168","8.93","-26.03","-5.74","60.92","242.53","-10.95","-6.39","116.58","13.29","21","Computer and Technology","Electronics - Measuring Instruments","-25.23","3"
"Advanced Energy Industries","AEIS","11761.74","309.27","1029823","-.64","-9.15","-16.91","68.57","34.04","21.37","14.77","389.05","135.25","109","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","10","2"
"Agnico Eagle Mines","AEM","75641.81","149.03","2802877","-3.14","-5.53","-30.66","24.17","-20.23","43.71","37.8","252.19","116.14","186","Basic Materials","Mining - Gold","39.46","3"
"American Eagle Outfitters","AEO","2795.12","16.68","4475604","1.34","-8.8","-12.99","37.31","-42.6","3.16","6.08","28.19","9.83","71","Retail-Wholesale","Retail - Apparel and Shoes","5.01","3"
"American Electric Power","AEP","72828.45","133.85","5694445","-3.36","4.18","-.53","86.06","5.34","10.93","14.52","138.69","103.96","106","Utilities","Utility - Electric Power","16.29","2"
"Aercap","AER","25203.36","151.03","1126303","2.16","9.52","6.02","92.01","-4.67","6.5","33.58","154.83","107.25","41","Transportation","Transportation - Equipment and Leasing","45.22","2"
"AES","AES","10504.81","14.73","8042642","1.03",".41","1.59","58.94","-6.79","-.37","15.68","17.28","11.07","106","Utilities","Utility - Electric Power","10.78","3"
"Atlas Energy Solutions Inc.","AESI","1774.91","14.21","2507086","-1.8","-13.72","5.73","52.45","36.89","3.73","-8.5","19.75","8.1","170","Oils-Energy","Oil and Gas - Integrated - United States","-9.29","3"
"Aeva Technologies","AEVA","1388.79","22.03","2092468","-8.13","-6.3","49.26","55.73","50.54","99.44","-482.33","32.23","9.19","167","Auto-Tires-Trucks","Automotive - Original Equipment","-693.94","3"
"American Financial Group","AFG","11822.32","142.29","555165","-.32","7.47","9.01","75.58","-5.53","-1.8","11.49","148.71","122.42","106","Finance","Insurance - Property and Casualty","10.76","2"
"Aflac","AFL","62091.07","121.99","2392482",".92","4.76","7.28","100",".39","-9.31","21.77","121.99","98.09","75","Finance","Insurance - Accident and Health","25.6","3"
"Affirm","AFRM","28057.8","83.78","4079038","-.95","26","38.99","83.08","2.14","39.66","9.63","92.18","42.53","92","Computer and Technology","Internet - Software","9.63","3"
"First Majestic Silver","AG","8460.37","17.16","10635216","-3.7","1.42","-18.48","38.59","-6.53","124.25","23.28","32.01","7.83","92","Basic Materials","Mining - Silver","19.51","3"
"AGCO","AGCO","8200.99","113.26","658962","-2.77","2.01","-1.76","32.51","-1.48","-13.55","4.15","140.49","100.14","31","Industrial Products","Manufacturing - Farm Equipment","7.43","3"
"Alamos Gold","AGI","12526.11","29.88","5092783","-5.38","-13.37","-38.23","17.98","-29.72","34.29","36.63","55.33","24.3","186","Basic Materials","Mining - Gold","51.24","4"
"Agios Pharmaceuticals","AGIO","2544.79","42.79","1178951","13.86","48.99","22.54","88.34","42.65","48.03","-639.84","45.49","22.34","106","Medical","Medical - Biomedical and Genetics","-639.84","3"
"Agilon Health","AGL","1929.81","115.67","302021","4.2","-.42","273.85","96.79","509.64","-2.11","-6.42","119.25","7.91","98","Medical","Medical Services","-6.09","2"
"AGNC Investment","AGNC","12707.58","11.07","14685414",".64","7.48","4.83","62.96","-6.29","19.46","212.81","12.17","9.2","210","Finance","REIT and Equity Trust","39.5","3"
"Assured Guaranty","AGO","3646.95","82.5","373378","-1.4","9.07","-.6","49","-16.7","27.29","48.95","92.18","73.2","164","Finance","Insurance - Multi line","40.45","3"
"Adecoagro","AGRO","1425.77","10","843749","3.73","-14.46","-24.93","35.35","14.43","-6","-2.59","15.25","7.13","109","Consumer Staples","Agriculture - Operations",".95","3"
"Argan","AGX","9638.09","687.49","317319","-2.64","10.23","14.23","81.37","99.11","8.06","15.48","798.55","202.53","178","Construction","Building Products - Miscellaneous","15.48","1"
"Agilysys","AGYS","3074.11","109.14","369452","-1.51","18.92","61.43","59.48","-16.66","15.85","15.9","141.12","62.19","4","Computer and Technology","Computer - Integrated Systems","12.15","1"
"AdaptHealth","AHCO","1380.89","10.16","1522279","-5.58",".59","-19.24","31.49","-7.43","-.49","1.9","13.38","8.68","186","Medical","Medical - Products","-2.42","3"
"American Healthcare REIT, Inc.","AHR","10376.17","53.84","4560386","-2.18","15.66","6.45","93.79","3.82","9.15","4.24","55.04","35.7","66","Finance","REIT and Equity Trust - Other","4.23","2"
"AH Realty Trust Inc","AHRT","713.04","7.08","806193","-.42","3.36","18.99","80.08","-2.95","-59.74","2.31","7.56","5.15","66","Finance","REIT and Equity Trust - Other","-6.87","3"
"C3.ai","AI","1400.6","9.01","5433286","-.55","-20.05","-3.33","5.84","-39.35","-35.67","-75.79","29.16","7.76","102","Computer and Technology","Computers - IT Services","-187.95","3"
"American International Group","AIG","41944.61","79.11","4120387","-.35","5.03","1.14","49.12","-16.09","-1.75","16.14","86.59","71.89","164","Finance","Insurance - Multi line","11.86","3"
"Arteris","AIP","1667.27","36.11","1094719","2.99","-3.22","67.8","68.8","111.41","22.27","-14.23","48.59","8.59","92","Computer and Technology","Internet - Software","-44.92","2"
"AAR","AIR","5430.61","136.57","482814","-2.53","7.34","15.24","90.22","49.69","19.91","5.6","143.61","71.65","53","Aerospace","Aerospace - Defense Equipment","5.46","2"
"AIRO Group Holdings, Inc.","AIRO","207.86","6.61","419514","-13.03","-21.87","-23.58","3.31","-26.67","4.57","-19.98","28.8","5.85","102","Aerospace","Aerospace - Defense","-19.98","3"
"Applied Industrial Technologies","AIT","11919.08","322.49","302573","-2.53","1.13","13.4","79.54","13.97","1.88","8.34","343.54","240.63","75","Industrial Products","Manufacturing - General Industrial ","8.34","2"
"Assurant","AIZ","13833.7","279.2","360605","-.1","8.01","24.28","99.05","5.19","7.89","8.85","280.11","184.56","164","Finance","Insurance - Multi line","7.6","3"
"Arthur J. Gallagher & Co.","AJG","65190.94","253.76","1830508",".52","14.88","13.24","50.05","-11.02","22.29","20.24","315.4","192","92","Finance","Insurance - Brokerage","10.76","3"
"Akamai Technologies","AKAM","18830.32","129.52","3719574","14.45","-2.22","33.79","65.1","34.71","5.44","24.13","161.14","70.53","109","Computer and Technology","Internet - Services","10.2","4"
"Acadia Realty Trust","AKR","2837.24","21.25","1705189","-.09","-3.28","-.09","71.3","-6.12","14.2","9.77","22.53","18.07","102","Finance","REIT and Equity Trust - Retail","9.77","3"
"Astera Labs, Inc.","ALAB","71554.24","417.45","5804833","2.71","13.6","144.39","83.3","127.71","115.13","38.05","483.02","90.32","92","Computer and Technology","Internet - Software","26.72","3"
"Albemarle","ALB","15145.17","128.42","2370383","-5.27","-19.26","-40.44","41.21","-17.61","-4.37","7.53","215.62","67.3","109","Basic Materials","Chemical - Diversified ","-5","1"
"Alcon","ALC","33208.54","67.14","1825896","-3.62",".95","-15.6","16.95","-22.69","4.94","14.89","92.22","62.02","153","Medical","Medical - Instruments","7.7","3"
"Allegro MicroSystems","ALGM","10690.41","57.38","3916616","3.42","19.64","50.13","73.86","97.38","22.77","11.24","69.62","22.8","42","Computer and Technology","Electronics - Semiconductors","-1.67","2"
"Align Technology","ALGN","12760.2","178.17","1041818","-3.44",".94","-3.7","64.74","3.54",".9","19.31","207.19","124.88","82","Medical","Medical - Dental Supplies","10.5","2"
"Allegiant","ALGT","2113.83","114.65","640811","-3.39","33.25","36.1","93.65","22.01","3.74","4.02","119.16","48.12","173","Transportation","Transportation - Airline","-1.3","3"
"Alignment Healthcare","ALHC","4347.61","21.03","5119038","-11.64","3.9","1.01","72.68","-3.37","46.06",".47","24.56","11.64","98","Medical","Medical Services",".47","3"
"Alight","ALIT","492.54","18.43","1532120","29.24","34.74","42.74","7.87","-57.12","-3","11.08","119.4","9.8","92","Computer and Technology","Internet - Software","-137.5","3"
"Alaska Air Group","ALK","5587.05","50.14","3025237","-1.86","7.46","21.85","53.76","-9.54","21.34","1.36","63.86","34.19","173","Transportation","Transportation - Airline",".51","3"
"Alkermes","ALKS","8963.83","53.78","2507485","-1.47","19.72","59.28","95.05","74.42","-5.25","11.59","55.22","26.13","106","Medical","Medical - Biomedical and Genetics","9.78","3"
"Alkami Technology","ALKT","1895.31","17.71","2158330","-6.89","18.78","1.78","19.49","-30.34","32.89","8.9","30.6","14.59","92","Computer and Technology","Internet - Software","-10.55","3"
"Allstate","ALL","64005.14","248.64","1803434","-.68","13.24","16.26","95.41","8.4","5.58","16.48","251.46","190","106","Finance","Insurance - Property and Casualty","17.81","3"
"Allegion","ALLE","11607.36","135.07","1166323","-3.92","1.02","-4.56","17.41","-23.02","7.82","16.82","179.77","125.65","195","Industrial Products","Security and Safety Services","15.24","3"
"Allot","ALLT","422.73","8.69","427598","3.08","20.53","22.05","46.48","-19.78","10.63","12.54","11.5","6.25","92","Computer and Technology","Internet - Software","5.68","3"
"Ally Financial","ALLY","13827.26","45.11","2734026","-.46","3.72","7.51","81.04","-9.62","-3.26","17.33","47.25","35.96","195","Finance","Financial - Consumer Loans","16.47","3"
"Almonty Industries Inc.","ALM","4196.14","14.7","5348491","-6.43","-13.88","-35.44","56.4","51.41","10.56","-49.16","23.42","3.42","181","Basic Materials","Mining - Miscellaneous","-262.29","3"
"Aeluma, Inc.","ALMU","334.07","18.25","590058","-3.18","-26.53","5.19","36.22","-3.55","407.62","-39.4","31.49","10.73","42","Computer and Technology","Electronics - Semiconductors","-115.57",""
"Alnylam Pharmaceuticals","ALNY","41761.4","312.79","1364197","0","8.09","-2.29","16.28","-28.62","65.19","20.6","491.22","278.09","106","Medical","Medical - Biomedical and Genetics","11.72","4"
"Alarm.com","ALRM","2556.62","51.69","598520","4.03","11.38","13.35","56.14","-8.06","7.59","14.46","59.16","42.13","195","Industrial Products","Security and Safety Services","12.36","2"
"Allison Transmission Holdings","ALSN","9436.46","113.78","1544734","-2.23","-1.51","-9.48","60.83","5.46","-6.67","18.92","136","79.27","167","Auto-Tires-Trucks","Automotive - Original Equipment","14.88","3"
"Alto Ingredients","ALTO","439.35","5.67","2530502","1.98",".35","14.78","93.69","78.65","-4.9","2.47","5.99",".92","109","Consumer Discretionary","Consumer Products - Discretionary","3.2","3"
"Autoliv","ALV","8904.99","118.95","635173","2.33","-7.93","6.84","59.36","-9.06","4.09","6.77","131.69","100.34","167","Auto-Tires-Trucks","Automotive - Original Equipment","6.45","3"
"Antero Midstream","AM","10725.05","22.58","2424390",".53","5.71","6.31","84.84","15.18","7.43","33.9","23.6","16.87","170","Oils-Energy","Oil and Gas - Integrated - United States","33.9","3"
"Applied Materials","AMAT","467372.13","588.66","12077411","-2.38","6.52","50.98","76.3","107.86","4.39","27.24","723","156.25","42","Computer and Technology","Electronics - Semiconductors","29.31","1"
"Ambarella","AMBA","3438.39","78.38","1676372",".03","19.12","36.74","63.44",".4","37.15","7.13","95.51","48.65","42","Computer and Technology","Electronics - Semiconductors","-17.19","3"
"Ambiq Micro, Inc.","AMBQ","1829.55","85.59","744187","3.31","2.64","165.15","92.78","172.52","-4.67","-25.35","90.48","22.76","42","Computer and Technology","Electronics - Semiconductors","-46.86","2"
"Amcor","AMCR","19742.16","42.7","3111503","-5.11","6.96","6.27","43.27","-7.08","10.04","7.67","50.58","36.69","214","Industrial Products","Containers - Paper and Packaging","3.06","4"
"AMC Global Media Inc.","AMCX","434.88","9.9","453163","-3.51","-1.79","20.29","86.96","-5.63","-4.52","3.87","10.54","5.63","82","Consumer Discretionary","Media Conglomerates","2.28","3"
"Advanced Micro Devices","AMD","891481.88","546.72","27759392","5.58","11.93","96.48","92.28","131.66","34.34","20.1","580.91","137.82","4","Computer and Technology","Computer - Integrated Systems","13.37","3"
"AMETEK","AME","53402.01","232.99","1119130","-.69","3","1.19","86.34","2.98","6.63","23.23","241.94","176.44","23","Computer and Technology","Electronics - Testing Equipment","20.11","2"
"Amgen","AMGN","196248.73","363.62","2658014","-2.81","2.7","4.07","79.02",".81","9.95","32.21","388.16","271.18","106","Medical","Medical - Biomedical and Genetics","20.96","3"
"American Homes 4 Rent","AMH","11878.02","32.94","2268094","-3.35","-.18","9.95","59.4","-6.88","7.03","25.27","36.74","27.38","155","Finance","REIT and Equity Trust - Residential","25.27","4"
"Amkor Technology","AMKR","17886.48","72.16","5823627","3.6","-5.24","14.72","70.46","65.86","6.18","6.17","93.55","21.14","42","Computer and Technology","Electronics - Semiconductors","6.17","2"
"AMN Healthcare Services","AMN","1223.31","31.54","940870","-9.24","2.44","54.23","79.54","81.61","-8.49","3.43","35.77","15.1","218","Business Services","Business - Services","-.95","3"
"Ameriprise Financial","AMP","44962.93","500.16","755898","2.25","11.05","8.97","60.61","-7.44","7.04","21.34","545.5","430.4","181","Finance","Financial - Investment Management","20.57","2"
"Amphastar Pharmaceuticals","AMPH","838.65","19.02","535780","-3.16","-7.36","-12.79","15.42","-35.55","-1.65","19.32","30.81","16.87","195","Medical","Medical - Generic Drugs","11","3"
"Amplitude","AMPL","974.27","9.38","2385665","6.11","36.34","38.14","49.09","-26.5","14.68","1.83","13.29","5.61","152","Business Services","Technology Services","-25.11","2"
"Amprius Technologies, Inc.","AMPX","1682.53","11.88","6949852","-4.04","-30.53","-37.9","36.54","36.64","202.11","-19.03","22.91","5.53","152","Business Services","Technology Services","-43.98","4"
"Ameresco","AMRC","1358.2","25.65","504482",".98","-8","2.56","35.75","-20.53","9.16","1.85","43.23","15.87","96","Oils-Energy","Alternative Energy - Other","1.59","2"
"Amneal Pharmaceuticals","AMRX","5429.77","17.02","2108096","-.76","4.16","30.02","96.84","22.58","8.05","9.59","17.32","7.82","109","Medical","Medical - Drugs","4.01","3"
"Amrize Ltd","AMRZ","27808.96","50.28","2610897","-6.26","-3.92","-12.07","18.9","-15.63",".95","10.67","65.86","46.65","178","Construction","Building Products - Miscellaneous","9.7","3"
"American Superconductor","AMSC","1801.34","37.17","841402",".16","-5.92","-2.11","27.55","17.2","34.26","52.85","66.68","25.95","73","Computer and Technology","Electronics - Miscellaneous Components","44.73","3"
"American Tower","AMT","76872.36","165","3439682","-.62","-12.84","-7.61","4.11","-14.72","5.11","26.81","232.35","162.11","66","Finance","REIT and Equity Trust - Other","26.81","3"
"Amerant Bancorp","AMTB","1005.12","25.54","345935",".67","7.36","7.76","93.45","18.79","11.65","18.53","26.16","16.7","92","Finance","Banks - Southeast","8.83","1"
"Amentum Holdings, Inc.","AMTM","5203.94","21.3","1893221",".28","-3.53","-22.55","6.94","-33.35","71.59","4","37.53","20.09","68","Construction","Engineering - R and D Services","1.04","3"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","77778.4","25.84","1089369",".47","-6.58","-1","82.23","13.44","3.21","9.23","27.75","17","231","Computer and Technology","Wireless Non-US ","9.23","3"
"Amazon.com","AMZN","2657436.25","247.04","58414680","1.8","2.29","-1.07","63.32","-2.88","12.38","10.44","274.99","198.79","181","Retail-Wholesale","Internet - Commerce","12.22","2"
"AutoNation","AN","6434.98","192.31","389094","3.17","-.91","-3.02","28.24","-15.48","3.24","2.73","227.18","178.59","109","Retail-Wholesale","Automotive - Retail and Whole Sales","2.47","3"
"AnaptysBio","ANAB","1971.63","66.59","628133","5","22.77","-.46","92.86","24.64","157.01","-11.53","70.22","19.4","106","Medical","Medical - Biomedical and Genetics","-11.53","3"
"The Andersons","ANDE","2417.5","70.99","323638","7.07",".5","-.03","81.18","21.16","-2.21","1.32","79.42","34.63","43","Basic Materials","Agriculture - Products","1.17",""
"Arista Networks","ANET","232562.11","184.69","7973049","15.44","18.09","14.71","100","27.91","28.6","41.61","184.69","103.39","92","Computer and Technology","Internet - Software","38.32","3"
"Abercrombie & Fitch","ANF","3964.64","89.23","1118660","-3.45","-1.53","-3.94","36.77","-35.67","6.42","8.8","129.85","65.61","71","Retail-Wholesale","Retail - Apparel and Shoes","9.34","3"
"Angi","ANGI","257.25","6.36","880897","4.95","15.85","-12.52","11.19","-55.36","-13.04","1.93","18.9","4.78","203","Computer and Technology","Internet - Content","1.93","3"
"AngioDynamics","ANGO","533.84","12.92","380585","-1.3","6.95","23.52","85.93","-8.69","-3.76","-2.64","13.66","8.4","153","Medical","Medical - Instruments","-10.01","3"
"ANI Pharmaceuticals","ANIP","1905.62","83.78","305537","-2.62","2.61","7.31","57.61","-3.69","43.78","18.58","98.81","63.35","106","Medical","Medical - Biomedical and Genetics","9.98","3"
"Aon","AON","75939.42","355.56","1609336","-.53","6.08","6.03","70.58","-8.57","9.45","22.1","375.27","308.27","92","Finance","Insurance - Brokerage","22.54","3"
"Artivion","AORT","1170.38","24.11","816379",".58","17.04","-34.38","14.57","-52.03","13.59","6.85","47.63","20.1","153","Medical","Medical - Instruments","2.55","3"
"A. O. Smith","AOS","8134.65","59.02","1730933","-5.9",".61","-6.73","13.12","-19.92",".32","13.84","80.47","55.78","160","Industrial Products","Manufacturing - Electronics","13.84","4"
"Alpha and Omega Semiconductor","AOSL","1136.72","37.98","725814","2.34","-12.35","21.69","57.21","73.98","5.92","-1.2","53.32","17.47","42","Computer and Technology","Electronics - Semiconductors","-15.51","3"
"APA","APA","11764.7","33.29","5534069","2.87","-9.49","-12.16","57.84","23.5","-5.31","16.52","44.39","18.06","178","Oils-Energy","Oil and Gas - Exploration and Production - United States","17.38","3"
"Artisan Partners Asset Management","APAM","2951.06","36.62","739528","3.42","3.21","-.92","18.44","-18.43","7.64","26.43","48.34","33.97","181","Finance","Financial - Investment Management","23.49","3"
"Air Products and Chemicals","APD","65880.09","295.85","1547647","-5.84","6.37","-.47","78.02","8.68","-.52","22.98","314.19","230.76","109","Basic Materials","Chemical - Diversified ","16.91","3"
"APi Group","APG","18035.28","41.63","3053925","-.83","-2.41","-6.22","50.7","-1.26","12.72","15.35","49.4","33.64","218","Business Services","Business - Services","3.85","3"
"Amphenol","APH","199593.25","162.24","7909821","-1.43","6.41","8.92","82.16","8.94","51.71","18.71","176.32","97.41","236","Computer and Technology","Electronics - Connectors","17.24","3"
