Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"ANI Pharmaceuticals","ANIP","1748.96","76.14","407366","8.48","1.05","-9.89","21.8","-13.7","43.78","18.68","97.48","70.19","168","Medical","Medical - Biomedical and Genetics","11.07","3"
"APA","APA","15720.27","44.87","5192563",".31","3.41","35.93","90.14","64.14","-5.31","21.07","47.41","21.66","104","Oils-Energy","Oil and Gas - Exploration and Production - United States","19.48","3"
"APTIV PLC","APTV","9050.74","43.59","5174108","-4.28","-9.71","-27.74",".55","-48.74","3.47","8.45","88.67","43.34","158","Business Services","Technology Services","1.17","5"
"APi Group","APG","16158.47","37.39","3569308","-1.24","-9.16","-9.14","23.79","-12.56","12.72","15.24","49.4","33.64","107","Business Services","Business - Services","3.99","3"
"ARM Holdings PLC Sponsored ADR","ARM","294373.16","275.61","3893112","4.09","13.27","-17.55","51.08","125.61","22.79","38.85","439.46","104.55","44","Computer and Technology","Electronics - Semiconductors","20.25","3"
"ARMOUR Residential REIT","ARR","2078","14.68","3771290","-7.09","-10.16","-14.95","12.43","-25.75","45.28","148.59","19.12","14.05","226","Finance","REIT and Equity Trust","44.9","3"
"ASE Technology","ASX","93054.95","41.63","6383258","5.47","14.02","3.53","89.75","131.36","11.82","8.52","45.12","11.08","44","Computer and Technology","Electronics - Semiconductors","8.52","1"
"ASHLAND INC","ASH","3163.34","69.06","597465","-2.61","-4.95","8.01","74.48","5.32","-13.68","8.19","76.45","47.49","158","Basic Materials","Chemical - Specialty","2.82","3"
"ASML Holding","ASML","660685.19","1679.92","1209779","-1.08","-4.75","-6.39","72.29","40.5","20.81","30.11","1989.44","872.27","12","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","30.11","3"
"AST SpaceMobile","ASTS","22774.08","58.52","9254914","-2.24","-14.76","-18.1","18.86","-27.91","1505.21","-450.39","133.09","41.19","74","Computer and Technology","Wireless Equipment","-536.66","3"
"AT&T","T","174050.59","25.4","34887348","-2.53",".43","11.8","54.31","-8.51","2.71","12.77","29.54","20.48","223","Computer and Technology","Wireless National","16.94","3"
"ATI INC","ATI","26094.33","191.63","2009078","-3.59","-7.43","-2.92","74.06","49.41","5.16","11.84","231.78","77.01","45","Aerospace","Aerospace - Defense Equipment","10.09","2"
"ATS Corporation","ATS","1897.77","19.34","304737",".73","-2.03","-30.95","5.03","-37.16","18.19","5.45","35.38","18.49","79","Industrial Products","Manufacturing - General Industrial ","1.6","5"
"AXT","AXTI","4592.09","70.03","8088845","8.12","-1","-.17","48.28","283.25","-11.11","6.27","140.83","3.94","44","Computer and Technology","Electronics - Semiconductors","3.23","1"
"Abacus Global Management, Inc.","ABX","857.64","8.77","434085","-7.78","-9.21","-11.5","53.72","-8.22","110.18","33.55","12","5.02","156","Finance","Financial - Miscellaneous Services","10.55","3"
"AbbVie","ABBV","466362.63","263.96","4072663","2.66","-.38","4.19","97.07","3.37","8.57","30.03","265.97","197.38","107","Medical","Large Cap Pharmaceuticals","9.8","3"
"Abbott Laboratories","ABT","177554.63","102.61","8252149",".65","-12.03","9.02","37.09","-26.72","5.67","19.79","136.62","82.56","92","Medical","Medical - Products","11.65","3"
"Abercrombie & Fitch","ANF","5760.89","135.76","2501937","-6.52","24.54","48.35","81.13","-3.49","6.42","8.59","152.08","65.61","92","Retail-Wholesale","Retail - Apparel and Shoes","10.03","1"
"Academy Sports and Outdoors","ASO","2973.65","48.29","2454359","-12.77","5.37","-.43","33.71","-13.51","2.02","6.75","61.19","41.73","107","Consumer Discretionary","Leisure and Recreation Products","6.39","3"
"Acadia Healthcare","ACHC","2637.53","28.33","1354127","-.11","1.83","3.32","69.58","78.64","5.04","4.14","35.61","11.68","107","Medical","Medical - Hospital","-33.44","3"
"Acadia Realty Trust","AKR","2647.77","19.28","1375651","-2.48","-8.41","-11.88","12.91","-16.01","14.2","12.14","22.72","18.77","160","Finance","REIT and Equity Trust - Retail","12.14","3"
"Acadian Asset Management Inc.","AAMI","3220.37","90.74","472809","-.31","-1.69","25.68","88.14","72.75","11.49","24.38","97.31","41.93","156","Finance","Financial - Miscellaneous Services","15.17","4"
"Accelerant Holdings","ARX","4269.93","19.66","1797062","-.91",".36","43.09","97.91","7.59","51.49","27.02","19.88","9.36","168","Finance","Insurance - Brokerage","-113.08","3"
"Accenture","ACN","121067.42","181.29","4625131","-1.42","-2.15","40.56","34.64","-39.54","7.36","11.72","288.54","124.44","97","Computer and Technology","Computers - IT Services","10.66","3"
"Aclaris Therapeutics","ACRS","769.03","5.5","2524128","3.38","-14.2","10","78.1","63.5","-58.19","-921.5","6.53","1.81","165","Medical","Medical - Drugs","-921.5","3"
"Acuren Corporation","TIC","1977.08","9.06","1440208","-5.23","-4.73","9.29","31.7","-19.82","39.45","-.91","14.49","6.54","158","Business Services","Technology Services","-5.64","3"
"Acushnet","GOLF","4704.53","80.55","346683","-5.41","-9.31","-31.78","14.9","-9.7","4.14","8.75","118.53","73.9","107","Consumer Discretionary","Leisure and Recreation Products","8.12","3"
"Adamas Trust, Inc.","ADAM","800.83","8.91","863243","-1.98","-10.36","-6.31","63.84","9.21","50.01","73.83","10.23","6.58","226","Finance","REIT and Equity Trust","29.82","2"
"AdaptHealth","AHCO","778.53","5.71","2777946","-5.78","1.42","-44.51","6","-48.7","-.49","2.16","13.38","5.22","92","Medical","Medical - Products","-7.07",""
"Adaptive Biotechnologies","ADPT","4566.04","28.61","1936301","18.22","10.08","36.5","100","57.63","54.77","-24.02","28.61","12.41","168","Medical","Medical - Biomedical and Genetics","-20.73","3"
"Adecoagro","AGRO","1633.93","11.46","772687","-2.63","3.52","21.78","53.33","29.31","-6","-.4","15.25","7.13","107","Consumer Staples","Agriculture - Operations","3.03","4"
"Adient","ADNT","1363.07","17.68","896203","-8.11","-11.64","-11.64","0","-17.48","-1.04",".98","27.09","17.68","172","Auto-Tires-Trucks","Automotive - Original Equipment",".32","3"
"Adobe","ADBE","98945.7","248.92","5275753","-1.31","-9.58","22.78","31.89","-36.36","10.53","36.99","367.46","193.41","160","Computer and Technology","Computer - Software","28.05","3"
"Advance Auto Parts","AAP","2570.02","42.55","1630497","-4.77","-.07","-31.57","15.66","-3.12","-5.42","2.53","63.02","38.75","74","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".97","3"
"Advanced Drainage Systems","WMS","9504.84","126.05","725773","-1.43","-12.3","-18.41","1.44","-22.13","5.03","16.46","175.38","125.33","104","Construction","Building Products - Miscellaneous","14","3"
"Advanced Energy Industries","AEIS","10501.23","262.2","531399","-8.72","-8.27","-24.68","45.15","12.06","21.37","16.54","389.05","157.79","12","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","10.77","1"
"Advanced Micro Devices","AMD","913892.13","559.82","18343662","8.46","18.29","7.33","95.02","133.9","34.34","23.02","580.91","157.39","39","Computer and Technology","Computer - Integrated Systems","15.58","3"
"Aebi Schmidt Holding AG","AEBI","930.46","11.99","350314","-.58","-2.68","-8.33","43.17","-15.19","40.58","1.09","15.61","9.24","40","Auto-Tires-Trucks","Automotive - Domestic","1.09","3"
"Aehr Test Systems","AEHR","3053.34","93.49","2649548","-1.27","-8.1","1.83","58.7","314.33","-15.21","1.82","145.61","19.4","22","Computer and Technology","Electronics - Measuring Instruments","-14.25","3"
"Aeluma, Inc.","ALMU","245.16","12.725","605454","-5.11","-13.85","-36.44","9.61","-33.69","-4.37","-104.01","31.49","10.73","44","Computer and Technology","Electronics - Semiconductors","-205.31",""
"AerSale","ASLE","261.07","5.47","450210",".74","-1.62","-16.49","3.04","-31.16","-2.83","1.69","8.66","5.37","45","Aerospace","Aerospace - Defense Equipment","-1.23","5"
"Aercap","AER","23636.39","141.64","1069240",".1","-3.18","-4.82","61.6","-11.84","6.5","35.97","155.24","119.82","65","Transportation","Transportation - Equipment and Leasing","37.85","1"
"AeroVironment","AVAV","8128.77","159.95","2252040","9.02","-.17","15.95","8.52","-40.83","140.89","8.78","409.83","136.68","45","Aerospace","Aerospace - Defense Equipment","-5.77","3"
"Aeva Technologies","AEVA","933","14.8","1459591","-4.64","-19.08","-29.15","27.91","-.28","99.44","-477.41","29.29","9.19","172","Auto-Tires-Trucks","Automotive - Original Equipment","-150.12","3"
"Affirm","AFRM","24027.77","71.21","5782476","-.32","-7.56","-10.42","57.76","-14.39","31.34","45.29","92.18","42.53","88","Computer and Technology","Internet - Software","45.29","3"
"Aflac","AFL","58321.27","116.33","2242884",".91",".22","-3.18","44.57","-5.6","-9.31","21.74","129.55","105.7","227","Finance","Insurance - Accident and Health","26.91","3"
"Agenus","AGEN","354.52","7.85","872775","13.11","-2.97","159.08","90.88","123.69","10.37","89.19","8.36","2.77","168","Medical","Medical - Biomedical and Genetics","69.33","4"
"Agilent Technologies","A","44113.41","156.47","2439036","6.49","-1.59","15.04","94.81","2.89","6.73","23.33","159","110.24","92","Medical","Medical - Products","19.53","3"
"Agios Pharmaceuticals","AGIO","1974.34","33.07","818098","-1.58","-.06","-12.74","46.35","8.71","48.03","-418.24","45.49","22.34","168","Medical","Medical - Biomedical and Genetics","-418.24","3"
"Agnico Eagle Mines","AEM","101122.08","199.49","2396717","-.43","-7.67","26.88","54.51","5.29","43.71","39.12","252.19","136.34","202","Basic Materials","Mining - Gold","40.44","3"
"Agree Realty","ADC","8464.01","68.05","1322262","-4.46","-7.89","-11.66","0","-15.47","16.42","30.3","81.92","68.05","160","Finance","REIT and Equity Trust - Retail","28.84","3"
"Air Products and Chemicals","APD","63282.77","284.18","1033865","-2.49","-6.86","2.3","64.03","2.94","-.52","23.4","314.19","230.76","162","Basic Materials","Chemical - Diversified ","-.38","3"
"Airbnb","ABNB","99530.15","166.22","4332369","-2.33","-11.26","14.19","69.25","9.59","10.26","20.45","190.5","111.54","198","Consumer Discretionary","Leisure and Recreation Services","20.45","3"
"Airbus SE - Unsponsored ADR","EADSY","175144.17","55.5","352119","-3.65","-6.44","1.82","54.53","-14.26","10.85","7.71","64.09","45.2","45","Aerospace","Aerospace - Defense Equipment","7.71","3"
"Akamai Technologies","AKAM","15021.26","104.52","2984390","-2.13","-5.34","-7.74","36.5","7.19","5.44","23.46","161.14","71.97","193","Computer and Technology","Internet - Services","9.51","3"
"Alamos Gold","AGI","14947.88","35.72","3437823","-.56","-5.65","14.05","28.69","-17.16","34.29","38.71","55.33","27.83","202","Basic Materials","Mining - Gold","52.64","4"
"Alarm.com","ALRM","2668.89","53.96","408834","-2.53","-6.17","16.44","76.47","-5.37","7.59","14.8","57.6","42.13","74","Industrial Products","Security and Safety Services","11.11","1"
"Alaska Air Group","ALK","4517.33","40.54","2220250","-1.51",".32","-24.73","24.4","-27.88","21.34","-.82","60.21","34.19","218","Transportation","Transportation - Airline","-1.19","3"
"Albemarle","ALB","13087.94","110.91","2342846","-5.62","-22.58","-17.05","22.72","-29.84","-4.37","14.73","215.62","80.12","162","Basic Materials","Chemical - Diversified ","3.09","4"
"Albertsons Companies","ACI","5993.77","12.35","7307160","2.24","-.24","-9.12","15.15","-35.64","3.46","1.32","19.74","11.03","185","Consumer Staples","Consumer Products - Staples",".08","5"
"Alcoa","AA","11725.5","44.43","3660493","-7.94","-14.31","-17.87","25.11","-25.19","7.87","9.29","83.79","31.23","40","Industrial Products","Metal Products - Distribution","9.48","4"
"Alcon","ALC","32169.85","65.04","1429718","-1.5","-11.67","-4.07","12","-26.16","4.94","14.88","87.18","62.02","99","Medical","Medical - Instruments","5.92","3"
"Alexandria Real Estate Equities","ARE","9287.4","53.3","1834962","4.22","-.36","-3.48","27.4","-2.55","-2.88","-36.08","87.45","40.41","92","Finance","REIT and Equity Trust - Other","-36.08","3"
"Algonquin Power & Utilities","AQN","4119.08","5.35","4138931",".75","-6.14","-11.13","4.12","-22.16","4.92","9.82","6.98","5.28","162","Utilities","Utility - Electric Power","5.77","3"
"Alibaba","BABA","281472","113.24","9557465","3.6","-5.11","19.44","19.5","-30.87","8.09","4.78","189.34","94.81","172","Retail-Wholesale","Internet - Commerce","7","3"
"Alight","ALIT","317.07","11.77","405483","-1.59","-17.23","1.94","3.36","-73","-3","9.82","68.4","9.8","88","Computer and Technology","Internet - Software","-90.9","3"
"Align Technology","ALGN","10571.55","147.61","828746","-2.13","-9.19","-17.27","31.3","-15.42",".9","19.3","197.51","124.88","67","Medical","Medical - Dental Supplies","9.99","3"
"Alignment Healthcare","ALHC","1732.08","8.35","8480078","-33.78","-36.55","-63.99","0","-62.17","46.06",".89","24.56","8.35","104","Medical","Medical Services",".89","3"
"Alkami Technology","ALKT","2045.8","19.13","1435251","-6.73","-6.13","16.5","38.02","-25.8","32.89","8.23","26.53","14.59","88","Computer and Technology","Internet - Software","-9.21","3"
"Alkermes","ALKS","7279.25","43.39","1635055","-5.61","-10.22","-21.22","57.88","38.76","-5.25","5.67","55.22","27.13","168","Medical","Medical - Biomedical and Genetics","3.96","3"
"Allegiant","ALGT","2136.72","78.16","498748","-.14","-4.51","-32.68","32.93","-17.98","3.74","4.62","119.16","58.03","218","Transportation","Transportation - Airline",".9","3"
"Allegion","ALLE","12949.4","152.28","1371134","-.7","-6.18","9","49.21","-14.42","7.82","17","179.77","125.65","74","Industrial Products","Security and Safety Services","15.36","2"
"Allegro MicroSystems","ALGM","6356.31","34.1","2013128","-6.09","-8.23","-41.1","24.14","15.66","22.77","13.38","69.62","22.8","44","Computer and Technology","Electronics - Semiconductors","1.5","4"
"Alliance Entertainment Holding Corporation","AENT","256.4","5.03","460069","-21.65","-10.5","-11.91","10.76","-44.3","8.04","2.04","8.43","4.62","182","Consumer Discretionary","Media Conglomerates","1.14","3"
"Alliance Laundry Holdings Inc.","ALH","4289.87","21.58","1224676","-.14","-8.05","-18.54","28.16","-5.11","13.31","13.7","28.01","19.06","172","Retail-Wholesale","Retail - Home Furnishings","10.08","2"
"Alliant Energy","LNT","17010.37","65.605","1960811","-2.46","-3.32","-15.07","12.81","-9.7","9.57","18.65","78.03","63.78","162","Utilities","Utility - Electric Power","18.45","3"
"Allianz","ALIZY","192872.39","50.7","361768","-1.03","-1.27","9.5","83.94","-1.38","8.68","10.65","52.76","39.93","80","Finance","Insurance - Multi line","6.31","3"
"Allied Gold Corporation","AAUC","3192.58","22.91","414920",".31","-2.84","-.69","47.55","-10.41","82.35","13.81","32.01","14.66","202","Basic Materials","Mining - Gold","-4.19","3"
"Allison Transmission Holdings","ALSN","9669.89","117.1","755006","-7.75","-12.11","-2.29","66.68","7.03","-6.67","16.46","136","79.27","172","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Allstate","ALL","63171.5","249.83","1503227","-1.53","-1.58","4.27","70.3","7.39","5.58","17.36","275.11","190","71","Finance","Insurance - Property and Casualty","18.97","3"
"Ally Financial","ALLY","12167.99","40","3330528","-4.92","-6.83","-15.2","35.78","-20.97","-3.26","17.86","47.25","35.96","71","Finance","Financial - Consumer Loans","16.75","3"
"Almonty Industries Inc.","ALM","3987.43","13.84","5858667","-10.65","-25.23","-14.99","48.33","40.56","10.56","38.43","23.42","4.88","187","Basic Materials","Mining - Miscellaneous","125.89","3"
"Alnylam Pharmaceuticals","ALNY","32055.31","239.56","1600181","-3.67","1.41","-17.78","11.93","-46.1","65.19","22.7","491.22","205.48","168","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alpha Metallurgical Resources","AMR","2208.94","174.22","333320","-16.8","-17.04","5.43","32.94","-22.01","-27.99","-2.23","249.65","137.16","187","Basic Materials","Mining - Miscellaneous","-2.23","5"
"Alpha and Omega Semiconductor","AOSL","768.59","25.4","580006","-1.47","-3.75","-42.26","22.12","14.73","-2.48","-1.92","53.32","17.47","44","Computer and Technology","Electronics - Semiconductors","-6.23","2"
"Alphabet","GOOG","4212134.5","344.41","16218128","2.67",".78","2.9","66.18","-1.79","15.09","63.76","399.04","237.49","193","Computer and Technology","Internet - Services","54.77","3"
"Alphabet","GOOGL","4274874.5","349.54","24372394","3.26","1.37","3.6","68.03","-.08","15.09","63.76","402.62","236.57","193","Computer and Technology","Internet - Services","54.77","3"
"Alphatec","ATEC","1572.31","10.18","2188796","-3.78","7.38","9.46","20.33","-56.71","24.95","3.1","22.68","6.99","99","Medical","Medical - Instruments","-13.5","3"
"Altria Group","MO","116080.59","69.52","7883917",".78","5.19","-5.79","73.27","7.88","-3.08","45.6","74.92","54.72","202","Consumer Staples","Tobacco","33.99","3"
"Alvotech","ALVO","1771.6","5.87","1234149","10.96","32.51","59.51","47.99","2.38","19.7","-35.01","8.98","3","168","Medical","Medical - Biomedical and Genetics","-36.31","4"
"Amazon.com","AMZN","2736595.75","253.71","31078060","-1.2","-1.9","9.03","64.44","-1.65","12.38","10.29","284.02","198.79","172","Retail-Wholesale","Internet - Commerce","17.44","3"
"Ambarella","AMBA","2919.93","66.15","1786466","-2.52","-10.28","6.47","37.35","-16.45","37.15","7.34","95.51","48.65","44","Computer and Technology","Electronics - Semiconductors","-13.48","3"
"Ambiq Micro, Inc.","AMBQ","1583.12","65.46","531992","3.05","10.91","-18.33","63.05","105.52","-4.67","-17.02","90.48","22.76","44","Computer and Technology","Electronics - Semiconductors","-37.77","2"
"Amcor","AMCR","19372.29","41.9","3304619","-.99","-13.77","-2.63","37.51","-10.09","56.61","7.93","50.58","36.69","193","Industrial Products","Containers - Paper and Packaging","4.71","3"
"Amdocs","DOX","6401.41","59.3","982336","-3.45","-3.42","14.1","26.47","-34.1","-9.43","16.85","85.49","49.87","97","Computer and Technology","Computers - IT Services","9.75","3"
"Amentum Holdings, Inc.","AMTM","4792.33","19.6","1749819",".72","-8.79","-3.21","1.59","-39.53","71.59","4.22","37.53","19.31","101","Construction","Engineering - R and D Services","1.44","3"
"Amer Sports, Inc.","AS","14804.29","26.73","7742357","-4.77","-18.08","-21.77","2.93","-35.96","26.68","9.49","41.96","26.27","107","Consumer Discretionary","Leisure and Recreation Products","7.35","3"
"Amerant Bancorp","AMTB","1167.86","29.8","315126","1.64","3.87","17.23","94.38","36.67","11.65","18.25","30.58","16.7","69","Finance","Banks - Southeast","8.76","1"
"Ameren","AEE","28301.69","102.23","1364640","-2.55","-3.67","-13.6","23.64","-8.4","15.43","16.88","118.32","97.25","162","Utilities","Utility - Electric Power","17.86","2"
"Ameresco","AMRC","1260.32","23.75","682772","-.13","11.09","-11.45","21.2","-27.45","9.16","1.63","43.23","18.51","157","Oils-Energy","Alternative Energy - Other","1.4","3"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","67402.15","22.43","2930988","-1.75","-5.72","-15.07","32.32","-2.9","3.21","9.38","27.75","19.89","214","Computer and Technology","Wireless Non-US ","9.38","3"
"American Airlines","AAL","8579.13","12.96","65202232","-.38","-6.22","-27.48","34.88","-24.36",".78","-.3","18.15","10.18","218","Transportation","Transportation - Airline","-.56","3"
"American Assets Trust","AAT","1347.82","21.95","487300","2.09","-3.85","-12.83","51.79","3.75","-4.73","4.09","25.85","17.76","160","Finance","REIT and Equity Trust - Retail","4.09","3"
"American Bitcoin Corp.","ABTC","735.48","10.1","1874302","21.39","27.36","-6.17","4.45","-64.54","801.52","-71.75","115.44","5.19","156","Finance","Financial - Miscellaneous Services","-71.75",""
"American Eagle Outfitters","AEO","2523.66","15.06","7525243",".27","-6.86","-15.77","5.4","-48.9","3.16","6.97","28.19","14.31","92","Retail-Wholesale","Retail - Apparel and Shoes","5.91","3"
"American Electric Power","AEP","65327.69","120","3404158","-2.7","-.78","-13.48","42.05","-6.88","10.93","14.19","138.69","106.44","162","Utilities","Utility - Electric Power","13.78","3"
"American Express","AXP","210399.53","311.56","2531911","-4.04","-7.27","-8.46","20.83","-24.65","9.52","15.07","384.89","292.27","156","Finance","Financial - Miscellaneous Services","15.07","3"
"American Financial Group","AFG","11800.55","142.31","367983",".25","-.97","2.25","73.91","-6.84","-1.8","12.06","148.71","124.18","71","Finance","Insurance - Property and Casualty","11.51","3"
"American Healthcare REIT, Inc.","AHR","11368.64","52.15","3067138","-2.67","-6.76","2.25","68.24","-.84","9.15","4.85","57.72","40.18","92","Finance","REIT and Equity Trust - Other","4.84","2"
"American Homes 4 Rent","AMH","11185.67","31.02","2426937","-1.46","-9.69","-9.01","48.99","-13.53","7.03","25.53","34.81","27.38","107","Finance","REIT and Equity Trust - Residential","25.53","2"
"American International Group","AIG","39389.54","75.33","4028758","0","-1.04","-.32","23.4","-21.21","-1.75","16.07","86.59","71.89","80","Finance","Insurance - Multi line","11.13","3"
"American Outdoor Brands","AOUT","207.24","16.42","341549","4.72","46.08","41.55","100","90.07","-14.3","3.73","16.42","6.36","107","Consumer Discretionary","Leisure and Recreation Products","-1.97","2"
"American Superconductor","AMSC","1462.47","30.19","656786","2.23",".6","-24.01","10.41","-6.14","34.26","48.04","66.68","25.95","27","Computer and Technology","Electronics - Miscellaneous Components","42.56","4"
"American Tower","AMT","81067.73","173.98","2113383","-2.18","-1.04","-.92","33.81","-11.33","5.11","31.08","197.22","162.11","92","Finance","REIT and Equity Trust - Other","31.08","2"
"American Water Works","AWK","27007.27","135.9","1906796","-1.3",".38","2.43","60.78","-6.82","9.74","21.46","145.43","121.13","107","Utilities","Utility - Water Supply","21.35","4"
"Americas Gold and Silver","USAS","1751.66","5.18","4042959","2.57","-3.9","7.69","33.1","-9.3","17.71","3.99","10.03","2.78","187","Basic Materials","Mining - Miscellaneous","-26.67","4"
"Americold Realty Trust","COLD","4113.77","14.41","3735998","-1.44","-5.51","-9.77","69.98",".26","-2.43","-17.44","16.25","10.12","92","Finance","REIT and Equity Trust - Other","-17.44","3"
"Ameriprise Financial","AMP","48933.68","544.33","485479","-2.38","-2.03","20.21","81.22","-.67","7.04","21.38","570.68","430.4","168","Finance","Financial - Investment Management","20.24","2"
"Ameris Bancorp","ABCB","5603.46","83.5","411591","-1.37","-3.13","-8.24","59.3",".6","-.36","34.33","93.17","69.41","69","Finance","Banks - Southeast","21.98","3"
