Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Alcon","ALC","33505.31","67.76","1274603","-3.91","-6.55","3.93","22.73","-22.78","4.94","14.88","87.18","62.02","100","Medical","Medical - Instruments","5.92","3"
"Alexandria Real Estate Equities","ARE","9053.9","52.93","1838906","-1.31","10.69","2.42","24.55","-4.62","-2.88","-36.08","87.45","40.41","106","Finance","REIT and Equity Trust - Other","-36.08","3"
"Algonquin Power & Utilities","AQN","4119.08","5.28","3955587","-5.64","-8.23","-8.7","2.4","-21.85","4.92","9.82","6.98","5.31","151","Utilities","Utility - Electric Power","5.77","3"
"Alibaba","BABA","271504.66","109.34","11958306","-3.54","-12.41","4.06","15.25","-33.06","8.09","4.78","189.34","94.81","170","Retail-Wholesale","Internet - Commerce","7","3"
"Alight","ALIT","333.24","11.87","412177","-17.09","-7.96","12.41","3.91","-71.51","-3","9.82","75.4","9.8","90","Computer and Technology","Internet - Software","-90.9","3"
"Align Technology","ALGN","10957.57","147","794733","-3.55","-10.61","-11.95","38.72","-11.98",".9","19.3","197.51","124.88","77","Medical","Medical - Dental Supplies","9.99","3"
"Alignment Healthcare","ALHC","2684.21","10.37","4062878","-4.43","-3.86","-39.22","2.76","-41.14","46.06",".89","24.56","12.61","88","Medical","Medical Services",".89","3"
"Alkami Technology","ALKT","2126.01","19.25","1366027",".96","-1.63","36.26","44.31","-22.59","32.89","8.23","26.53","14.59","90","Computer and Technology","Internet - Software","-9.21","4"
"Alkermes","ALKS","7688.59","46.03","1271292","-.59","-8.06","-.41","67.28","47.15","-5.25","5.67","55.22","26.52","165","Medical","Medical - Biomedical and Genetics","3.96","3"
"Allegiant","ALGT","2146.01","78.16","511639",".44","-6.88","-23.18","33.49","-17.3","3.74","4.62","119.16","58.03","218","Transportation","Transportation - Airline",".9","3"
"Allegion","ALLE","13213.87","154.6","1279418","-1.1","-4.14","18.68","54.95","-12.33","7.82","17","179.77","125.65","107","Industrial Products","Security and Safety Services","15.36","3"
"Allegro MicroSystems","ALGM","6309.71","33.26","2040397","-7.54","-23.5","-45.03","23.6","15.27","22.77","13.38","69.62","22.8","58","Computer and Technology","Electronics - Semiconductors","1.5","4"
"Alliance Entertainment Holding Corporation","AENT","294.63","5.12","437640","12.67","5.86","1.94","30.45","-35.74","8.04","2.04","8.43","4.62","165","Consumer Discretionary","Media Conglomerates","1.14","3"
"Alliance Laundry Holdings Inc.","ALH","4228.25","21.1","2050290","-6.42","-14.2","-19.55","24.69","-6.1","13.31","13.7","28.01","19.06","191","Retail-Wholesale","Retail - Home Furnishings","10.08","2"
"Alliant Energy","LNT","17351.33","65.99","1867720","-1.54","-4.88","-8.59","22.9","-7.52","9.57","18.65","78.03","63.62","151","Utilities","Utility - Electric Power","18.45","3"
"Allianz","ALIZY","195154.89","51.245","351440","-1.72","1.32","10.73","88.62",".19","8.68","10.65","52.76","39.93","103","Finance","Insurance - Multi line","6.31","3"
"Allied Gold Corporation","AAUC","3008.52","21.1","442550","-8.59","-3.49","-16.35","39.94","-15.23","82.35","13.81","32.01","14.66","213","Basic Materials","Mining - Gold","-4.19","3"
"Allison Transmission Holdings","ALSN","10197.56","122.4","706750","-5.91","-2.85","1.96","77.95","13.32","-6.67","16.46","136","79.27","162","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Allstate","ALL","65358.73","257.21","1454279","-.42",".15","16.14","80.46","11.56","5.58","17.36","275.11","190","67","Finance","Insurance - Property and Casualty","18.97","3"
"Ally Financial","ALLY","12758.13","41.58","2798138","-4.09","-3.83","-7.97","52.97","-16.81","-3.26","17.86","47.25","35.96","71","Finance","Financial - Consumer Loans","16.75","3"
"Almonty Industries Inc.","ALM","4235.2","14.04","6260636","-16.34","-10.15","-21.22","54.01","49.9","10.56","38.43","23.42","4.46","186","Basic Materials","Mining - Miscellaneous","125.89","3"
"Alnylam Pharmaceuticals","ALNY","33450.94","238.27","1614977","-6.06","11.31","-12.72","15.58","-43.52","65.19","22.7","491.22","205.48","165","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alpha Metallurgical Resources","AMR","2508.55","188.62","347536","-12.23","17.06","13","53.95","-11.08","-27.99","-2.23","249.65","137.16","186","Basic Materials","Mining - Miscellaneous","-2.23","5"
"Alpha and Omega Semiconductor","AOSL","732.88","24.76","525810","-3.89","-22.05","-50.93","18.83","9.84","-2.48","-1.92","53.32","17.47","58","Computer and Technology","Electronics - Semiconductors","-6.23","2"
"Alphabet","GOOG","4228033","341.43","15293685","3.1","1.25","-.88","66.99","-1.03","15.09","63.76","399.04","237.49","174","Computer and Technology","Internet - Services","54.77","3"
"Alphabet","GOOGL","4273040","344.98","22906160","3.23","1.57","-.08","67.94",".28","15.09","63.76","402.62","236.57","174","Computer and Technology","Internet - Services","54.77","3"
"Alphatec","ATEC","1677.34","10.66","1928706","14.92","14.92","27.02","24.67","-53.63","24.95","3.1","22.68","6.99","100","Medical","Medical - Instruments","-13.5","3"
"Altria Group","MO","117900.62","69.81","7844213","2.51","10.4","1.58","78.66","10.01","-3.08","45.6","74.92","54.72","218","Consumer Staples","Tobacco","33.99","3"
"Alvotech","ALVO","1524.12","5.02","991291","-5.08","30.16","38.36","34.28","-11.57","19.7","-35.01","8.98","3","165","Medical","Medical - Biomedical and Genetics","-36.31","4"
"Amazon.com","AMZN","2734761.75","248.42","30105728","-1.92","-2.97","8.91","64.24","-1.32","12.38","10.29","284.02","198.79","170","Retail-Wholesale","Internet - Commerce","17.44","3"
"Ambarella","AMBA","2824.14","64.33","1687409","1.73","-18.54","-9.52","32.71","-18.86","37.15","7.34","95.51","48.65","58","Computer and Technology","Electronics - Semiconductors","-13.48","3"
"Ambiq Micro, Inc.","AMBQ","1441.64","60.85","412991","3.76","-12.16","-32.69","54.42","87.9","-4.67","-17.02","90.48","22.76","58","Computer and Technology","Electronics - Semiconductors","-37.77","2"
"Amcor","AMCR","19534.11","42.46","3281190","-6.42","-7.2","3.86","40.03","-8.98","56.61","7.93","50.58","36.69","191","Industrial Products","Containers - Paper and Packaging","4.71","3"
"Amdocs","DOX","6819.17","62.3","1012702","1.54","10.34","22.21","37.34","-29.51","-9.43","16.85","85.49","49.87","151","Computer and Technology","Computers - IT Services","9.75","3"
"Amentum Holdings, Inc.","AMTM","4826.56","20.14","1916280","-1.6","-3.38","-6.27","2.36","-38.85","71.59","4.22","37.53","19.31","107","Construction","Engineering - R and D Services","1.44","3"
"Amer Sports, Inc.","AS","15258.44","26.62","8138484","-6.71","-15.41","-23.71",".96","-33.74","26.68","9.49","41.96","27.41","90","Consumer Discretionary","Leisure and Recreation Products","7.35","3"
"Ameren","AEE","28783.39","103.02","1321587","-2.35","-5.02","-5.22","31.89","-6.47","15.43","16.88","118.32","97.25","151","Utilities","Utility - Electric Power","17.86","2"
"Ameresco","AMRC","1203.54","22.35","745248","-2.03","-20.42","-21.63","16.87","-30.44","9.16","1.63","43.23","18.51","98","Oils-Energy","Alternative Energy - Other","1.4","3"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","69475.6","23.2","3048882",".52","-2.36","-11.35","41.09",".48","3.21","9.38","27.75","19.89","204","Computer and Technology","Wireless Non-US ","9.38","3"
"American Airlines","AAL","8671.81","12.77","61402292","-.23","-9.22","-18.53","36.64","-23.23",".78","-.3","18.15","10.18","218","Transportation","Transportation - Airline","-.56","3"
"American Assets Trust","AAT","1328.79","21.62","425217","-1.81","-4.46","-10.73","47.96","2.7","-4.73","4.09","25.85","17.76","156","Finance","REIT and Equity Trust - Retail","4.09","3"
"American Bitcoin Corp.","ABTC","629.89","7.99","1862708","8.26","21.49","-28.92","2.91","-69.51","801.52","-71.75","124.14","5.19","154","Finance","Financial - Miscellaneous Services","-71.75",""
"American Eagle Outfitters","AEO","2585.66","14.81","7094042","-11.27","-5.63","-13.27","8.07","-47.43","3.16","6.97","28.19","14.31","81","Retail-Wholesale","Retail - Apparel and Shoes","5.91","3"
"American Electric Power","AEP","66541.7","120.61","3110249","-1.82","-3.4","-6.19","48.96","-4.77","10.93","14.19","138.69","106.44","151","Utilities","Utility - Electric Power","13.78","3"
"American Express","AXP","221353.05","324.43","2280642",".5","-2.51","-3.04","38.34","-20.4","9.52","15.07","384.89","292.27","154","Finance","Financial - Miscellaneous Services","15.07","3"
"American Healthcare REIT, Inc.","AHR","11641.13","53.09","2335439","-2.41","-2.34","13.23","75.37","1.94","9.15","4.85","57.72","40.18","106","Finance","REIT and Equity Trust - Other","4.84","2"
"American Homes 4 Rent","AMH","11405.64","31.62","1845983","-2.59","-5.95","-.03","57.2","-11.48","7.03","25.53","34.81","27.38","107","Finance","REIT and Equity Trust - Residential","25.53","3"
"American International Group","AIG","39891.52","75.98","3554131",".1",".63","-.1","29.93","-19.89","-1.75","16.07","86.59","71.89","103","Finance","Insurance - Multi line","11.13","3"
"American Superconductor","AMSC","1321.5","27.7","622252","-7.68","-15.1","-39.81","3.27","-14.85","34.26","48.04","66.68","25.95","48","Computer and Technology","Electronics - Miscellaneous Components","42.56","4"
"American Tower","AMT","82446.98","177.71","1914401",".62","2.73",".29","42.24","-9.46","5.11","31.08","197.22","162.11","106","Finance","REIT and Equity Trust - Other","31.08","3"
"American Water Works","AWK","27607.43","138.02","1903860","-1.27","3.4","11.21","73.21","-4.37","9.74","21.46","145.43","121.13","204","Utilities","Utility - Water Supply","21.35","4"
"Americold Realty Trust","COLD","4273.64","14.98","3409137","5.27","3.24","7.16","79.12","4.58","-2.43","-17.44","16.25","10.12","106","Finance","REIT and Equity Trust - Other","-17.44","2"
"Ameriprise Financial","AMP","50211.12","559.34","409226","-.36","-.55","18.48","91.35","2.33","7.04","21.38","570.68","430.4","165","Finance","Financial - Investment Management","20.24","2"
"Ameris Bancorp","ABCB","5692.04","84.83","314348","-1.43","-4.74","-2.91","64.86","2.6","-.36","34.33","93.17","69.41","60","Finance","Banks - Southeast","21.98","3"
"Amgen","AMGN","206251.11","375.65","2459206","-12.75","-9.03","10.67","63.79","4.71","9.95","31.9","444.12","271.18","165","Medical","Medical - Biomedical and Genetics","22.95","2"
"Amkor Technology","AMKR","11707.08","46.38","4303509","-1.36","-23.13","-49.63","31.89","7.22","6.18","7.45","93.55","25.38","58","Computer and Technology","Electronics - Semiconductors","7.45","1"
"Amneal Pharmaceuticals","AMRX","5499.27","16.65","1485564","-1.26","-6.51","6.89","80.21","22.78","8.05","9.98","19.1","9.6","162","Medical","Medical - Drugs","5.05","3"
"Amphastar Pharmaceuticals","AMPH","1017.08","23.64","376298","3.15","14.62","30.44","56.19","-19.79","-1.65","19.05","29.4","16.87","93","Medical","Medical - Generic Drugs","10.76","3"
"Amphenol","APH","193701.7","77.65","10984437","-5.11","-8.06","-5.34","66.81","4.43","51.71","19.17","88.16","59.21","7","Computer and Technology","Electronics - Connectors","17.73","1"
