Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"ATI INC","ATI","25006.33","183.64","1883352","-7.72","-12.23","-7.95","68.9","43.42","5.16","11.84","231.78","77.01","41","Aerospace","Aerospace - Defense Equipment","10.09","1"
"AXT","AXTI","4442.58","67.75","7676209","4.71","-7.34","-1.9","46.61","271.39","-11.11","6.27","140.83","3.94","45","Computer and Technology","Electronics - Semiconductors","3.23","1"
"Abacus Global Management, Inc.","ABX","886.98","9.07","369824","-4.83","-.98","-1.84","58.02","-4.92","110.18","33.55","12","5.02","101","Finance","Financial - Miscellaneous Services","10.55","2"
"AbbVie","ABBV","466468.63","264.02","3921692","3.54",".84","8.59","97.16","3.56","8.57","30.03","265.97","197.38","101","Medical","Large Cap Pharmaceuticals","9.8","3"
"Abbott Laboratories","ABT","176897.09","102.23","7394961","-1.09","-10.44","9.64","36.39","-26.87","5.67","19.79","136.62","82.56","94","Medical","Medical - Products","11.65","2"
"Abercrombie & Fitch","ANF","5881.4","138.6","2471550","-3.03","31.98","55.12","84.41","-1.31","6.42","8.59","152.08","65.61","86","Retail-Wholesale","Retail - Apparel and Shoes","10.03","1"
"Academy Sports and Outdoors","ASO","3059.24","49.68","2314464","-8.36","8.83","2.58","40.85","-10.88","2.02","6.75","61.19","41.73","151","Consumer Discretionary","Leisure and Recreation Products","6.39","3"
"Acadia Healthcare","ACHC","2682.22","28.81","1275574",".98","6.82","9.79","71.58","81.97","5.04","4.14","35.61","11.68","60","Medical","Medical - Hospital","-33.44","3"
"Acadia Realty Trust","AKR","2651.9","19.31","1307135","-3.06","-8.18","-10.97","13.67","-15.74","14.2","12.14","22.72","18.77","153","Finance","REIT and Equity Trust - Retail","12.14","3"
"Acadian Asset Management Inc.","AAMI","3213.28","90.54","425630","-1.64","-.34","29.77","87.78","72.66","11.49","24.38","97.31","41.93","101","Finance","Financial - Miscellaneous Services","15.17","4"
"Accelerant Holdings","ARX","4304.68","19.82","1728591","-.1","1.28","51.88","99.43","8.65","51.49","27.02","19.88","9.36","162","Finance","Insurance - Brokerage","-113.08","3"
"Accenture","ACN","127077.72","190.29","4283785","6.96","4.93","51.24","40.13","-36.43","7.36","11.72","288.54","124.44","149","Computer and Technology","Computers - IT Services","10.66","3"
"Aclaris Therapeutics","ACRS","755.05","5.4","2400152","-1.91","-14.69","9.98","75.98","60.79","-58.19","-921.5","6.53","1.81","159","Medical","Medical - Drugs","-921.5","3"
"Acuren Corporation","TIC","1963.98","9","1376054","-2.91","-.22","9.89","30.94","-20.21","39.45","-.91","14.49","6.54","153","Business Services","Technology Services","-5.64","3"
"Acushnet","GOLF","4762.93","81.55","322677","-4.36","-8.63","-27.96","17.14","-8.43","4.14","8.75","118.53","73.9","151","Consumer Discretionary","Leisure and Recreation Products","8.12","3"
"Adamas Trust, Inc.","ADAM","809.37","9.005","767572","-1.58","-9.32","-3.48","66.44","10.56","50.01","73.83","10.23","6.58","216","Finance","REIT and Equity Trust","29.82","2"
"AdaptHealth","AHCO","785.34","5.76","2625008","-1.54","6.86","-42.52","6.62","-48.17","-.49","2.16","13.38","5.22","94","Medical","Medical - Products","-7.07",""
"Adaptive Biotechnologies","ADPT","4556.46","28.55","1877871","17.83","12.23","40.99","100","57.56","54.77","-24.02","28.55","12.41","161","Medical","Medical - Biomedical and Genetics","-20.73","3"
"Adecoagro","AGRO","1686.68","11.83","778459","-4.06","8.14","27.2","57.88","33.71","-6","-.4","15.25","7.13","162","Consumer Staples","Agriculture - Operations","3.03","4"
"Adient","ADNT","1423.98","18.47","785296","-2.07","-5.23","-8.97","7.21","-13.65","-1.04",".98","27.09","17.8","157","Auto-Tires-Trucks","Automotive - Original Equipment",".32","3"
"Adobe","ADBE","100436.33","252.67","4983020","1.54","-7.18","30.64","34.05","-35.3","10.53","36.99","367.46","193.41","94","Computer and Technology","Computer - Software","28.05","3"
"Advance Auto Parts","AAP","2535.59","41.98","1743779","-3.07","-.97","-29.09","13.19","-4.26","-5.42","2.53","63.23","38.75","101","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".97","3"
"Advanced Drainage Systems","WMS","9476.19","125.67","638369","-1.17","-11.77","-19.06",".68","-22.23","5.03","16.46","175.38","125.33","98","Construction","Building Products - Miscellaneous","14","3"
"Advanced Energy Industries","AEIS","10190.03","254.43","489236","-7.05","-13.05","-32.18","41.79","8.92","21.37","16.54","389.05","157.79","12","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","10.77","1"
"Advanced Micro Devices","AMD","889845.81","545.09","17467490","8.24","16.11","2.35","91.54","128.12","34.34","23.02","580.91","157.39","28","Computer and Technology","Computer - Integrated Systems","15.58","3"
"Aebi Schmidt Holding AG","AEBI","928.14","11.96","343533","-.25",".42","-9.39","42.7","-15.26","40.58","1.09","15.61","9.24","47","Auto-Tires-Trucks","Automotive - Domestic","1.09","3"
"Aehr Test Systems","AEHR","2957.32","90.55","2644796","-3.48","-14.55","-8.34","56.37","301.97","-15.21","1.82","145.61","19.4","21","Computer and Technology","Electronics - Measuring Instruments","-14.25","3"
"Aeluma, Inc.","ALMU","211.34","11.545","551638","-12.8","-22.62","-43.41","3.93","-39.74","-4.37","-104.01","31.49","10.73","45","Computer and Technology","Electronics - Semiconductors","-205.31",""
"AerSale","ASLE","261.07","5.47","429319","1.86","-1.35","-15.19","2.9","-31.05","-2.83","1.69","8.82","5.37","41","Aerospace","Aerospace - Defense Equipment","-1.23","5"
"Aercap","AER","23918.41","143.33","1072957","2.07","-2.36","-4.52","66.38","-10.64","6.5","35.97","155.24","119.82","47","Transportation","Transportation - Equipment and Leasing","37.85","1"
"AeroVironment","AVAV","8303.09","163.38","2188792","11.09","2.25","19.53","9.77","-39.46","140.89","8.78","409.83","136.68","41","Aerospace","Aerospace - Defense Equipment","-5.77","3"
"Aeva Technologies","AEVA","961.37","15.25","1375455","1.87","-19.18","-24.32","30.15","2.92","99.44","-477.41","29.29","9.19","157","Auto-Tires-Trucks","Automotive - Original Equipment","-150.12","3"
"Affirm","AFRM","23713.96","70.28","5705814","3.37","-6.36","-8.55","55.89","-15.37","31.34","45.29","92.18","42.53","78","Computer and Technology","Internet - Software","45.29","3"
"Aflac","AFL","58456.63","116.6","2005150","1.86",".37","-1.38","45.7","-5.23","-9.31","21.74","129.55","105.7","227","Finance","Insurance - Accident and Health","26.91","3"
"Agenus","AGEN","326.07","7.22","844416","4.79","-3.6","150.69","79.61","106.08","10.37","89.19","8.36","2.77","161","Medical","Medical - Biomedical and Genetics","69.33","4"
"Agilent Technologies","A","44076.76","156.34","2333167","9.24",".03","15.37","94.54","2.98","6.73","23.33","159","110.24","94","Medical","Medical - Products","19.53","3"
"Agios Pharmaceuticals","AGIO","2006.58","33.61","768667","-.09","-.06","-7.15","48.68","10.67","48.03","-418.24","45.49","22.34","161","Medical","Medical - Biomedical and Genetics","-418.24","3"
"Agnico Eagle Mines","AEM","102075.05","201.37","2575168","2.38","-5.03","28.93","56.13","6.46","43.71","39.12","252.19","136.34","203","Basic Materials","Mining - Gold","40.44","3"
"Agree Realty","ADC","8477.69","68.16","1200368","-4.66","-8.45","-10.29","0","-15.19","16.42","30.3","81.92","68.16","153","Finance","REIT and Equity Trust - Retail","28.84","3"
"Air Products and Chemicals","APD","63714.79","286.12","975334","-2.56","-4.73","2.21","66.36","3.81","-.52","23.4","314.19","230.76","101","Basic Materials","Chemical - Diversified ","-.38","2"
"Airbnb","ABNB","99356.5","165.93","4069591","-1.03","-10.31","16.95","68.88","9.58","10.26","20.45","190.5","111.54","198","Consumer Discretionary","Leisure and Recreation Services","20.45","3"
"Airbus SE - Unsponsored ADR","EADSY","176311.8","55.87","355734","-1.25","-6.01","1.23","56.49","-13.55","10.85","7.71","64.09","45.2","41","Aerospace","Aerospace - Defense Equipment","7.71","3"
"Akamai Technologies","AKAM","15389.17","107.08","2894201","-.05","-2.73","-5.15","39.37","10","5.44","23.46","161.14","71.97","187","Computer and Technology","Internet - Services","9.51","3"
"Alamos Gold","AGI","14964.61","35.76","3453425",".25","-2.53","14.95","28.84","-16.92","34.29","38.71","55.33","27.83","203","Basic Materials","Mining - Gold","52.64","4"
"Alarm.com","ALRM","2683.24","54.25","373522","-1.67","-4.92","23.1","78.35","-4.7","7.59","14.8","57.6","42.13","92","Industrial Products","Security and Safety Services","11.11","1"
"Alaska Air Group","ALK","4458.27","40.01","2186990","-.25","-.42","-24.92","22.37","-28.71","21.34","-.82","60.21","34.19","213","Transportation","Transportation - Airline","-1.19","3"
"Albemarle","ALB","13576.48","115.05","2259871","-5.78","-14.26","-18.43","25.78","-27.1","-4.37","14.73","215.62","80.12","101","Basic Materials","Chemical - Diversified ","3.09","3"
"Albertsons Companies","ACI","6095.69","12.56","6863288","7.35","4.84","-8.72","17.57","-34.44","3.46","1.32","19.74","11.03","184","Consumer Staples","Consumer Products - Staples",".08","5"
"Alcoa","AA","12395.83","46.97","3353582","-2.75","-7.08","-11.51","29.95","-20.78","7.87","9.29","83.79","31.23","65","Industrial Products","Metal Products - Distribution","9.48","4"
"Alcon","ALC","32239.09","65.18","1306358","-2.06","-10.63","-4.33","12.56","-25.87","4.94","14.88","87.18","62.02","92","Medical","Medical - Instruments","5.92","3"
"Alexandria Real Estate Equities","ARE","9817.11","56.34","1779623","13.68","6.42","5.72","33.87","3.18","-2.88","-36.08","87.45","40.41","98","Finance","REIT and Equity Trust - Other","-36.08","3"
"Algonquin Power & Utilities","AQN","4142.18","5.38","4069760","-.92","-7.56","-9.73","5.88","-21.6","4.92","9.82","6.98","5.28","153","Utilities","Utility - Electric Power","5.77","3"
"Alibaba","BABA","269789.59","108.54","10522446","-.02","-16.85","14.17","14.52","-33.63","8.09","4.78","189.34","94.81","168","Retail-Wholesale","Internet - Commerce","7","3"
"Alight","ALIT","331.08","12.29","395882","1.99","-8.35","8.9","4.21","-71.76","-3","9.82","68.8","9.8","78","Computer and Technology","Internet - Software","-90.9","3"
"Align Technology","ALGN","10721.95","149.71","807595","-.67","-5.81","-14.8","34.19","-14.07",".9","19.3","197.51","124.88","91","Medical","Medical - Dental Supplies","9.99","3"
"Alignment Healthcare","ALHC","1804.69","8.7","7411641","-31.82","-32.72","-61.69","0","-60.52","46.06",".89","24.56","8.7","82","Medical","Medical Services",".89","3"
"Alkami Technology","ALKT","2006.23","18.76","1328877","-1.57","-5.78","18.43","34.92","-27.12","32.89","8.23","26.53","14.59","78","Computer and Technology","Internet - Software","-9.21","3"
"Alkermes","ALKS","7836.22","46.71","1335247","1.3","-2.73","-11.58","69.71","49.62","-5.25","5.67","55.22","27.13","161","Medical","Medical - Biomedical and Genetics","3.96","3"
"Allegiant","ALGT","2163.1","79.125","498331","4.02","3.55","-28.1","34.51","-16.83","3.74","4.62","119.16","58.03","213","Transportation","Transportation - Airline",".9","3"
"Allegion","ALLE","13064.2","153.63","1297130","1.56","-5","12.14","51.7","-13.52","7.82","17","179.77","125.65","92","Industrial Products","Security and Safety Services","15.36","3"
"Allegro MicroSystems","ALGM","6171.77","33.11","1971340","-6.12","-10.97","-44.96","22.02","12.49","22.77","13.38","69.62","22.8","45","Computer and Technology","Electronics - Semiconductors","1.5","4"
"Alliance Laundry Holdings Inc.","ALH","4271.98","21.49","1286950","1.66","-7.29","-18.51","27.15","-5.35","13.31","13.7","28.01","19.06","193","Retail-Wholesale","Retail - Home Furnishings","10.08","2"
"Alliant Energy","LNT","17278.73","66.64","1861669","-.91","-4.06","-12.53","20.96","-8.13","9.57","18.65","78.03","63.62","153","Utilities","Utility - Electric Power","18.45","3"
"Allianz","ALIZY","196904.81","51.76","360401","1.65","1.59","12.2","92.21",".85","8.68","10.65","52.76","39.93","82","Finance","Insurance - Multi line","6.31","3"
"Allied Gold Corporation","AAUC","3000.28","21.53","400753","-4.23","-6.06","-5.78","39.6","-15.66","82.35","13.81","32.01","14.66","203","Basic Materials","Mining - Gold","-4.19","3"
"Allison Transmission Holdings","ALSN","9889.55","119.76","672864","-6.1","-7.25","-3.82","71.37","9.64","-6.67","16.46","136","79.27","157","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Allstate","ALL","63773.31","252.21","1432967",".17","-.92","8.9","73.09","8.6","5.58","17.36","275.11","190","73","Finance","Insurance - Property and Casualty","18.97","3"
"Ally Financial","ALLY","12350.51","40.6","3184725","-3.72","-4","-12.35","41.1","-19.65","-3.26","17.86","47.25","35.96","85","Finance","Financial - Consumer Loans","16.75","3"
"Almonty Industries Inc.","ALM","4070.98","14.13","5890433","-14.73","-20.12","-14.1","49.92","43.75","10.56","38.43","23.42","4.87","180","Basic Materials","Mining - Miscellaneous","125.89","3"
"Alnylam Pharmaceuticals","ALNY","32851.47","245.51","1557692","-.81","7.07","-16.26","14.01","-44.66","65.19","22.7","491.22","205.48","161","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alpha Metallurgical Resources","AMR","2342.2","184.73","327540","-15.16","-4.93","9.84","42.29","-17.17","-27.99","-2.23","249.65","137.16","180","Basic Materials","Mining - Miscellaneous","-2.23","5"
"Alpha and Omega Semiconductor","AOSL","762.84","25.21","517296","1.61","-3.85","-44.84","21.59","14.06","-2.48","-1.92","53.32","17.47","45","Computer and Technology","Electronics - Semiconductors","-6.23","2"
"Alphabet","GOOG","4203206.5","343.68","15280880","4.02","1.62",".44","65.73","-1.84","15.09","63.76","399.04","237.49","187","Computer and Technology","Internet - Services","54.77","3"
"Alphabet","GOOGL","4247845.5","347.33","23033298","4.43","1.96","1.05","66.7","-.54","15.09","63.76","402.62","236.57","187","Computer and Technology","Internet - Services","54.77","3"
"Alphatec","ATEC","1587.76","10.28","2121832","16.29","10.66","16.42","20.97","-56.21","24.95","3.1","22.68","6.99","92","Medical","Medical - Instruments","-13.5","3"
"Altria Group","MO","116381.14","69.7","7633357","1.32","4.12","-4.79","74.16","8.34","-3.08","45.6","74.92","54.72","177","Consumer Staples","Tobacco","33.99","3"
"Alvotech","ALVO","1611.64","5.34","1170821","1.91","25.06","53.45","39.13","-6.7","19.7","-35.01","8.98","3","161","Medical","Medical - Biomedical and Genetics","-36.31","4"
"Amazon.com","AMZN","2709414","251.19","30250474","-.28","-3.43","10.65","61.48","-2.46","12.38","10.29","284.02","198.79","168","Retail-Wholesale","Internet - Commerce","17.44","3"
"Ambarella","AMBA","2953.47","66.91","1764092","-1.41","-7.65","4.37","38.97","-15.35","37.15","7.34","95.51","48.65","45","Computer and Technology","Electronics - Semiconductors","-13.48","3"
"Ambiq Micro, Inc.","AMBQ","1507.91","62.35","407484","2.79","7.83","-25.27","58.46","96.08","-4.67","-17.02","90.48","22.76","45","Computer and Technology","Electronics - Semiconductors","-37.77","2"
"Amcor","AMCR","19594.21","42.38","3167947","-1.44","-11.36","-1.12","40.97","-8.91","56.61","7.93","50.58","36.69","193","Industrial Products","Containers - Paper and Packaging","4.71","3"
"Amdocs","DOX","6532.03","60.51","981064",".41","-.64","21.33","29.87","-32.64","-9.43","16.85","85.49","49.87","149","Computer and Technology","Computers - IT Services","9.75","3"
"Amentum Holdings, Inc.","AMTM","4936.58","20.19","1683958","3.22","-2.04",".5","4.83","-37.6","71.59","4.22","37.53","19.31","101","Construction","Engineering - R and D Services","1.44","3"
"Amer Sports, Inc.","AS","14549.52","26.27","7554793","-4.16","-19.24","-23.01","0","-36.96","26.68","9.49","41.96","26.27","151","Consumer Discretionary","Leisure and Recreation Products","7.35","3"
"Ameren","AEE","28764.02","103.9","1301723","-1","-4.49","-9.28","31.56","-6.75","15.43","16.88","118.32","97.25","153","Utilities","Utility - Electric Power","17.86","3"
"Ameresco","AMRC","1257.67","23.7","660583","3.99","6.8","-14.63","21","-27.48","9.16","1.63","43.23","18.51","149","Oils-Energy","Alternative Energy - Other","1.4","3"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","69205.15","23.03","3259668",".92","-1.54","-12.43","39.95","-.14","3.21","9.38","27.75","19.89","206","Computer and Technology","Wireless Non-US ","9.38","3"
"American Airlines","AAL","8565.89","12.94","66080632",".7","-4.29","-26.35","34.63","-24.35",".78","-.3","18.15","10.18","213","Transportation","Transportation - Airline","-.56","3"
"American Assets Trust","AAT","1358.88","22.13","475324","3.51","-3.07","-9.93","54.02","4.78","-4.73","4.09","25.85","17.76","153","Finance","REIT and Equity Trust - Retail","4.09","3"
"American Bitcoin Corp.","ABTC","643","8.83","1812054","9.96","4.25","-16.55","3.29","-68.95","801.52","-71.75","115.89","5.19","101","Finance","Financial - Miscellaneous Services","-71.75",""
"American Eagle Outfitters","AEO","2498.52","14.91","7335459","2.62","-6.81","-17.4","4.32","-49.32","3.16","6.97","28.19","14.31","86","Retail-Wholesale","Retail - Apparel and Shoes","5.91","3"
"American Electric Power","AEP","66209.61","121.62","3265475","-1.5","-3.25","-11.23","47.07","-5.47","10.93","14.19","138.69","106.44","153","Utilities","Utility - Electric Power","13.78","3"
"American Express","AXP","210136.16","311.17","2376679","-2.97","-6.03","-9.14","20.41","-24.61","9.52","15.07","384.89","292.27","101","Finance","Financial - Miscellaneous Services","15.07","3"
"American Financial Group","AFG","11846.99","142.87","328401",".86","-.54","5.14","76.19","-6.31","-1.8","12.06","148.71","124.18","73","Finance","Insurance - Property and Casualty","11.51","3"
"American Healthcare REIT, Inc.","AHR","11586.63","53.15","2567031","-1.68","-4.7","4.38","73.94","1.23","9.15","4.85","57.72","40.18","98","Finance","REIT and Equity Trust - Other","4.84","2"
"American Homes 4 Rent","AMH","11279.43","31.28","2126287","-.89","-8.99","-6.04","52.49","-12.66","7.03","25.53","34.81","27.38","171","Finance","REIT and Equity Trust - Residential","25.53","3"
"American International Group","AIG","39572.56","75.68","3801392",".87","-.09","1.11","25.78","-20.71","-1.75","16.07","86.59","71.89","82","Finance","Insurance - Multi line","11.13","3"
"American Outdoor Brands","AOUT","200.99","15.925","336733","5.95","42.57","60.7","100","84.65","-14.3","3.73","15.93","6.36","151","Consumer Discretionary","Leisure and Recreation Products","-1.97","2"
"American Superconductor","AMSC","1412.09","29.15","644049","1.71","-3","-27.63","7.86","-9.22","34.26","48.04","66.68","25.95","57","Computer and Technology","Electronics - Miscellaneous Components","42.56","4"
"American Tower","AMT","81813.27","175.58","2017918","1.5","-.08","4.07","38.37","-10.37","5.11","31.08","197.22","162.11","98","Finance","REIT and Equity Trust - Other","31.08","3"
"American Water Works","AWK","27472.3","138.24","1824946","-1.14",".75","6.34","70.41","-5.06","9.74","21.46","145.43","121.13","177","Utilities","Utility - Water Supply","21.35","4"
"Americas Gold and Silver","USAS","1711.08","5.06","4161126","-.59","-3.62","5.64","31.45","-11.25","17.71","3.99","10.03","2.78","180","Basic Materials","Mining - Miscellaneous","-26.67","4"
"Americold Realty Trust","COLD","4242.24","14.86","3474624","5.24","-1.07","-.47","77.32","3.57","-2.43","-17.44","16.25","10.12","98","Finance","REIT and Equity Trust - Other","-17.44","2"
"Ameriprise Financial","AMP","49056.84","545.7","445334","-1.41","-.25","20.39","82.19","-.25","7.04","21.38","570.68","430.4","162","Finance","Financial - Investment Management","20.24","2"
"Ameris Bancorp","ABCB","5569.9","83","352087","-1.91","-3.62","-8.22","57.2",".16","-.36","34.33","93.17","69.41","68","Finance","Banks - Southeast","21.98","3"
"Amgen","AMGN","205321.23","379.78","2469015","-.7","-12.44","7.64","62.8","3.99","9.95","31.9","444.12","271.18","161","Medical","Medical - Biomedical and Genetics","22.95","3"
"Amkor Technology","AMKR","11913.3","47.95","4101834","-3.19","-5.72","-44","31.87","8.86","6.18","7.45","93.55","26.62","45","Computer and Technology","Electronics - Semiconductors","7.45","1"
"Amneal Pharmaceuticals","AMRX","5837.79","18.28","1734967","8.36","2.12","5.54","91.37","30.03","8.05","9.98","19.1","9.6","159","Medical","Medical - Drugs","5.05","3"
"Amphastar Pharmaceuticals","AMPH","1013.25","23.82","384428","1.19","9.87","13.21","55.47","-20.28","-1.65","19.05","29.4","16.87","86","Medical","Medical - Generic Drugs","10.76","3"
