Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"AIRO Group Holdings, Inc.","AIRO","256.23","8.14","588252","-13.71","14.53","-12.03","11.38","-11.21","4.57","-23.86","25.79","5.85","72","Aerospace","Aerospace - Defense","-23.86","3"
"AMC Global Media Inc.","AMCX","512.33","12.85","844817","2.73","22.61","20.23","100","16.7","-4.52","1.69","12.42","6.52","162","Consumer Discretionary","Media Conglomerates","-.88","1"
"AMETEK","AME","55542.77","241.77","1392197","-4.66","-.32","8.49","79.57","5.58","6.63","23.32","258.52","179.28","8","Computer and Technology","Electronics - Testing Equipment","20.04","3"
"AMN Healthcare Services","AMN","1336.57","33.91","751198","-.09","3.17","17.62","90.28","95.87","-8.49","3.97","36.6","15.1","197","Business Services","Business - Services","3.06","3"
"ANI Pharmaceuticals","ANIP","1703.71","75.65","373041","-2.41","-5.36","-3.31","12.99","-15.96","43.78","18.68","98.81","70.49","159","Medical","Medical - Biomedical and Genetics","11.07","3"
"APA","APA","15051.1","41.35","6090466","3.32","23.66","13.8","93.98","57.1","-5.31","21.07","44.39","20.63","201","Oils-Energy","Oil and Gas - Exploration and Production - United States","19.48","3"
"APi Group","APG","17597.57","40.38","2796856","-8.94","1.98",".32","44.92","-4.8","12.72","15.24","49.4","33.64","197","Business Services","Business - Services","3.99","3"
"ARM Holdings PLC Sponsored ADR","ARM","255035.84","241.56","5237921","-12.03","-10.34","-41.6","40.08","95.4","22.79","38.85","439.46","104.55","45","Computer and Technology","Electronics - Semiconductors","20.25","3"
"ARMOUR Residential REIT","ARR","2318.64","16.4","3315937","-.49","1.05","-4.38","45.96","-17.17","45.28","148.59","19.12","14.05","232","Finance","REIT and Equity Trust","44.9","3"
"ARS Pharmaceuticals, Inc.","SPRY","532.04","5.72","2177162","-14.26","-7.12","-43.27","2.26","-58.92","-5.46","-184.25","14.87","5.13","150","Medical","Medical - Drugs","-184.25","3"
"ASE Technology","ASX","81006.77","37.08","8297141","-9.2","-.85","-5.06","74.98","101.35","11.82","8.52","45.12","9.63","45","Computer and Technology","Electronics - Semiconductors","8.52","3"
"ASHLAND INC","ASH","3376.34","73.76","797459","-.62","11.04","27.06","90.54","12.38","-13.68","8.19","76.45","47.49","100","Basic Materials","Chemical - Specialty","2.82","3"
"ASML Holding","ASML","684364.81","1744.16","1452884","-7.59","5.13","6.85","80.27","45.49","20.81","30.11","1989.44","725.85","8","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","30.11","3"
"AST SpaceMobile","ASTS","24264.59","62.01","11821436","-12.36","6.97","-40.98","26.45","-23.21","1505.21","-450.39","133.09","36.91","191","Computer and Technology","Wireless Equipment","-536.66","3"
"AT&T","T","176037.8","25.77","42865380","4.09","5.2","4.64","57","-7.49","2.71","12.77","29.62","20.48","189","Computer and Technology","Wireless National","16.94","3"
"ATI INC","ATI","28569.91","215.23","1595692","-9.48","8.91","17.23","86.27","63.54","5.16","11.84","231.78","71.8","35","Aerospace","Aerospace - Defense Equipment","10.09","1"
"AXT","AXTI","4288.49","67.45","13829467","-31.85","36.59","-40.3","45.48","257.8","-11.11","6.27","140.83","2.48","45","Computer and Technology","Electronics - Semiconductors","3.23","1"
"Abacus Global Management, Inc.","ABX","939.78","9.88","582617","5.37","-8.13","6.19","65.76",".54","110.18","33.55","12","5.02","101","Finance","Financial - Miscellaneous Services","10.55","2"
"AbbVie","ABBV","467352.03","265.79","5347744","5.67","2.96","24.23","97.89","3.56","8.57","30.03","265.97","197.38","103","Medical","Large Cap Pharmaceuticals","9.8","3"
"Abbott Laboratories","ABT","201883.81","116.13","8211041","5.71","11.66","32.91","63.1","-16.7","5.67","19.79","136.62","82.56","101","Medical","Medical - Products","11.65","3"
"Abercrombie & Fitch","ANF","4992.35","108.9","1008575","6.85","13.1","48.53","72.77","-20.15","6.42","8.8","129.85","65.61","78","Retail-Wholesale","Retail - Apparel and Shoes","9.34","3"
"Academy Sports and Outdoors","ASO","2862.15","43.475","1326333",".11","-7.52","-12.25","22.71","-17.37","2.02","6.56","61.19","41.73","93","Consumer Discretionary","Leisure and Recreation Products","6.24","3"
"Acadia Healthcare","ACHC","2673.84","29.87","2317726","-4.27","-11.63","23.21","71.21","81.04","5.04","4.14","35.61","11.68","35","Medical","Medical - Hospital","-33.44","3"
"Acadia Realty Trust","AKR","2930.68","21.24","1508197","2.5","-4.69","-1.66","65.06","-7.07","14.2","12.14","22.72","18.77","103","Finance","REIT and Equity Trust - Retail","12.14","3"
"Acadian Asset Management Inc.","AAMI","3261.54","93.48","396206","-1.17","10.92","27.11","97.54","74.9","11.49","24.38","93.16","41.93","101","Finance","Financial - Miscellaneous Services","15.17","4"
"Accel Entertainment","ACEL","971.89","11.9","306764","-1.8","-3.39","-1.72","62.1","-6.16","8.12","4.58","13.41","9.61","197","Consumer Discretionary","Gaming","4.08","3"
"Accelerant Holdings","ARX","4269.93","19.67","7820629",".61","34.56","23.88","49.78","7.56","51.49","27.02","30.05","9.36","103","Finance","Insurance - Brokerage","-113.08","2"
"Accenture","ACN","124566.76","186.93","6439087","9.74","21.08","-5.12","37.84","-37.81","7.36","11.72","288.54","124.44","86","Computer and Technology","Computers - IT Services","10.66","3"
"Aclaris Therapeutics","ACRS","882.29","6.535","1866143","6.59","17.5","45.39","97.23","87.52","-58.19","-921.5","6.44","1.75","150","Medical","Medical - Drugs","-921.5","3"
"Acuren Corporation","TIC","2025.08","9.75","2421390","-3.43","27.65","14.01","34.47","-17.89","39.45","-.91","14.49","6.54","166","Business Services","Technology Services","-5.64","3"
"Acushnet","GOLF","5237.18","86.21","423193","-1.09","-13.62","1.17","35.33",".49","4.14","8.75","118.53","73.9","93","Consumer Discretionary","Leisure and Recreation Products","8.12","3"
"Adamas Trust, Inc.","ADAM","886.22","9.84","952951","-2.57","13.2","9.43","89.86","20.82","50.01","73.83","10.23","6.58","232","Finance","REIT and Equity Trust","29.82","1"
"AdaptHealth","AHCO","767.62","5.48","4359734","-3.1","-48.63","-43.3","5.02","-49.44","-.49","2.16","13.38","5.22","101","Medical","Medical - Products","-7.07","3"
"Adaptive Biotechnologies","ADPT","4077.67","26.25","2442235","3.15","13.35","67.76","96.76","40.73","54.77","-24.02","25.99","12.41","159","Medical","Medical - Biomedical and Genetics","-20.73","3"
"Adecoagro","AGRO","1605.42","11.03","941565","21.6","9.96","-10.49","50.86","27.01","-6","-.4","15.25","7.13","179","Consumer Staples","Agriculture - Operations","3.03","4"
"Adobe","ADBE","109817.32","273.92","4922177","8.75","16.2",".82","47.61","-29.39","10.53","37.44","367.46","193.41","91","Computer and Technology","Computer - Software","28.69","4"
"AdvanSix","ASIX","453.62","16.36","301823",".54","-17.04","-24.63","21.06","-13.14",".31","-.33","26.17","14.3","100","Basic Materials","Chemical - Specialty","-1.14","4"
"Advance Auto Parts","AAP","2635.25","43.64","2364807","-23.08","-24.42","-26.43","19.2","-.69","-5.42","2.53","64.17","38.75","80","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".97","3"
"Advanced Drainage Systems","WMS","10591.43","141.44","713235","-5.08","-1.91","3.55","23.89","-13.25","5.03","16.46","175.38","129.5","166","Construction","Building Products - Miscellaneous","14","3"
"Advanced Energy Industries","AEIS","11000.66","275.43","712408","-21.21","-5.92","-6.78","53.08","17.35","21.37","16.54","389.05","145.25","8","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","10.77","1"
"Advanced Micro Devices","AMD","745624.75","479.18","25787678","-9.73","-7.72","-10.47","71.11","90.77","34.34","23.02","580.91","151.14","55","Computer and Technology","Computer - Integrated Systems","15.58","3"
"Aebi Schmidt Holding AG","AEBI","947.54","12.36","396438","-1.53","-7.22","-2.4","46.63","-13.66","40.58","1.09","15.61","9.24","56","Auto-Tires-Trucks","Automotive - Domestic","1.09","2"
"Aehr Test Systems","AEHR","3145.59","95.59","2518072","-33.78","24.46","3","61.56","327.23","-15.21","1.82","145.61","17.66","49","Computer and Technology","Electronics - Measuring Instruments","-14.25","2"
"AerSale","ASLE","267.75","5.61","458560","-4.92","-13.69","-13.96","1.88","-29.42","-2.83","1.69","9","5.55","35","Aerospace","Aerospace - Defense Equipment","-1.23","3"
"Aercap","AER","24624.3","147.44","1074825","-1.92","-2.54","7.98","79.36","-8.19","6.5","35.97","155.24","118.04","66","Transportation","Transportation - Equipment and Leasing","37.85","1"
"AeroVironment","AVAV","7531.91","147.42","1192738","-18.18","-3.92","-27.39","4.22","-45.2","140.89","8.18","409.83","136.68","35","Aerospace","Aerospace - Defense Equipment","-9","4"
"Aeva Technologies","AEVA","1037.65","16.16","1980961","-30.7","5.99","-40.81","36.17","10.87","99.44","-477.41","29.29","9.19","179","Auto-Tires-Trucks","Automotive - Original Equipment","-150.12","3"
"Affirm","AFRM","25747","77.945","2871075","3.17","5.24","5.45","69.18","-7.61","39.66","9.63","92.18","42.53","90","Computer and Technology","Internet - Software","9.63","3"
"Aflac","AFL","59258.78","116.18","2016525","-2.3","-6.61","5.43","52.57","-4.12","-9.31","21.74","129.55","105.62","205","Finance","Insurance - Accident and Health","26.91","3"
"Agenus","AGEN","345.31","8.36","1614008","7.27","25.12","120.4","88.61","118.5","10.37","89.19","8.3","2.77","159","Medical","Medical - Biomedical and Genetics","69.33","4"
"Agilent Technologies","A","43333.53","154.77","1840140","3.35","11.27","12.83","88.58",".86","6.73","22.83","159","110.24","101","Medical","Medical - Products","19.55","3"
"Agilon Health","AGL","1574.85","96.11","379826","-3.17","-4.71","1.35","70.43","387.27","-2.11","-4.24","129.84","7.91","91","Medical","Medical Services","-3.92","2"
"Agilysys","AGYS","3210.38","114.5","312299","2.24","10.25","21.67","65.41","-14.33","15.85","16.8","141.12","62.19","55","Computer and Technology","Computer - Integrated Systems","12.99","3"
"Agios Pharmaceuticals","AGIO","1948.67","33.9","1202377","-2.94","-11.71","16.57","44.49","7.26","48.03","-418.24","45.49","22.34","159","Medical","Medical - Biomedical and Genetics","-418.24","3"
"Agree Realty","ADC","9276.21","74.32","1632969",".05","-7.3","2.91","37.26","-7.38","16.42","30.3","81.92","70.22","103","Finance","REIT and Equity Trust - Retail","28.84","3"
"Air Products and Chemicals","APD","68195.22","303.85","1038122","1.79","4.67","9.81","90.47","10.9","-.52","23.4","314.19","230.76","93","Basic Materials","Chemical - Diversified ","-.38","3"
"Airbnb","ABNB","113895.02","190.5","5546705","6.09","29.52","37.96","100","25.36","10.26","20.45","190.21","111.54","191","Consumer Discretionary","Leisure and Recreation Services","20.45","3"
"Airbus SE - Unsponsored ADR","EADSY","186189.3","59.58","471285","-4.5","-.87","17.25","73.06","-8.88","10.85","7.71","64.09","45.2","35","Aerospace","Aerospace - Defense Equipment","7.71","3"
"Akamai Technologies","AKAM","15185.1","105.74","3565253","-14.08","-6.37","-31.39","37.78","8.32","5.44","23.46","161.14","71.97","169","Computer and Technology","Internet - Services","9.51","4"
"Alamos Gold","AGI","16040.54","39.02","5334968","12.74","28.94","-3.11","38.26","-11.15","34.29","38.71","55.33","27.78","231","Basic Materials","Mining - Gold","52.64","3"
"Alarm.com","ALRM","2847.94","56.76","389221","4.69","7.39","25.8","90.72",".95","7.59","14.8","59.16","42.13","56","Industrial Products","Security and Safety Services","11.11","1"
"Alaska Air Group","ALK","4630.99","43.33","2446250","-5.63","-12.51","-6.65","24.84","-26.09","21.34","-.82","63.86","34.19","151","Transportation","Transportation - Airline","-1.19","3"
"Albany International","AIN","1656.86","58.15","333341","-8.67","-23.4","-8.73","48.52","2.93","-3.88","6.52","76.29","41.42","221","Industrial Products","Textile - Products","-4.18","3"
"Albemarle","ALB","16698.89","133.18","2328806","5.61","21.8","-17.31","48.19","-10.51","-4.37","14.73","215.62","72.58","93","Basic Materials","Chemical - Diversified ","3.09","3"
"Alcoa","AA","13034.49","51.28","5345312","-4.49","12.05","-36.48","36.63","-16.86","7.87","9.29","83.79","29.51","184","Industrial Products","Metal Products - Distribution","9.48","4"
"Alcon","ALC","36453.22","73.37","2079061","1.67","9.54","12.18","46.42","-16.35","4.94","14.88","87.18","62.02","149","Medical","Medical - Instruments","5.92","3"
"Alexandria Real Estate Equities","ARE","9416.34","52.9","2236895","15.13","5.16","11.13","28.98","-1.23","-2.88","-36.08","87.45","40.41","82","Finance","REIT and Equity Trust - Other","-36.08","3"
"Algonquin Power & Utilities","AQN","4380.2","5.75","3695281","-2.4","-5.32","-2.9","19.88","-17.24","4.92","9.82","6.98","5.37","154","Utilities","Utility - Electric Power","5.77","3"
"Alibaba","BABA","283957.63","119.44","12476333","-5","3.02","-5.53","25.03","-27.7","8.09","4.78","189.34","94.81","164","Retail-Wholesale","Internet - Commerce","7","3"
"Alight","ALIT","400.58","14.96","603249","10.64","-24.63","-21.62","7.36","-65.89","-3","9.82","78.6","9.8","90","Computer and Technology","Internet - Software","-90.9","3"
"Align Technology","ALGN","11433.12","159.61","949763","-6.73","-5","-5.97","47.86","-8.55",".9","19.3","197.51","124.88","72","Medical","Medical - Dental Supplies","9.99","3"
"Alignment Healthcare","ALHC","2785.85","13.59","5926835","-.22","-28.07",".98","5.52","-39.17","46.06",".89","24.56","12.78","91","Medical","Medical Services",".89","3"
"Alkami Technology","ALKT","2171.99","20.13","1413454",".49","14.29","7.18","47.91","-21.25","32.89","8.23","26.53","14.59","90","Computer and Technology","Internet - Software","-9.21","4"
"Alkermes","ALKS","8198.59","49.21","1638628","-1.97","-7.32","15.61","77.88","56.23","-5.25","5.67","55.22","26.52","159","Medical","Medical - Biomedical and Genetics","3.96","3"
"Allegiant","ALGT","2231.58","82.32","560748","-3.17","-17.66","-8.45","40.67","-14.37","3.74","4.62","119.16","55.9","151","Transportation","Transportation - Airline",".9","3"
"Allegion","ALLE","13829.53","160.37","1139758",".33","2.84","24.91","68.33","-8.63","7.82","17","179.77","125.65","56","Industrial Products","Security and Safety Services","15.36","3"
"Allegro MicroSystems","ALGM","6641.5","37.44","2318042","-19.48","-23.87","-24.4","27.4","20.82","22.77","13.38","69.62","22.8","45","Computer and Technology","Electronics - Semiconductors","1.5","4"
"Alliance Laundry Holdings Inc.","ALH","4738.65","23.85","1770020","-3.83","-8.69","-5.92","53.41","4.79","13.31","13.7","28.01","19.06","201","Retail-Wholesale","Retail - Home Furnishings","10.08","2"
"Alliance Resource Partners","ARLP","3394.02","26.47","403421","1.74","2.93","4.23","59.53","1.58","-10.37","14.77","28.99","22.54","103","Oils-Energy","Coal","12.25","2"
"Alliant Energy","LNT","17740.26","68.34","2652270","-2.74","-7.45","-1.65","33.31","-5.86","9.57","18.65","78.03","63.62","154","Utilities","Utility - Electric Power","18.45","3"
"Allied Gold Corporation","AAUC","3253.77","23.79","1106612","4.38","11.99","-8.61","54.2","-8.71","82.35","13.81","32.01","13.1","231","Basic Materials","Mining - Gold","-4.19","3"
"Allison Transmission Holdings","ALSN","10849.1","131.62","867647","3.36","7.77","17.65","91.86","20.04","-6.67","16.46","136","79.27","179","Auto-Tires-Trucks","Automotive - Original Equipment","12.02","3"
"Allstate","ALL","65791.11","257.62","1819234",".81","-.41","25.57","82.47","11.81","5.58","17.36","275.11","190","78","Finance","Insurance - Property and Casualty","18.97","1"
"Ally Financial","ALLY","12913.28","42.6","2670154","-2.66","-2.82",".95","57.49","-16.16","-3.26","17.86","47.25","35.96","65","Finance","Financial - Consumer Loans","16.75","3"
"Almonty Industries Inc.","ALM","5266.63","18.93","7857744","11.74","36.93","-4.04","73.34","85.6","10.56","38.43","23.42","4.14","210","Basic Materials","Mining - Miscellaneous","125.89","3"
"Alnylam Pharmaceuticals","ALNY","31580.29","240.08","2425486","5.08","-15.23","-20.17","10.69","-46.91","65.19","22.7","491.22","205.48","159","Medical","Medical - Biomedical and Genetics","15.26","3"
"Alpha and Omega Semiconductor","AOSL","774.88","26.62","618184","-16.67","-16","-41","23.49","16.9","-2.48","-1.92","53.32","17.47","45","Computer and Technology","Electronics - Semiconductors","-6.23","2"
"Alphabet","GOOG","4214335.5","343.34","17781260",".92","5.52","-7.51","72.56","-1.77","15.09","63.76","399.04","200.62","169","Computer and Technology","Internet - Services","54.77","3"
"Alphabet","GOOGL","4256774","346.96","26593462","1.18","6.58","-7.52","73.11","-.53","15.09","63.76","402.62","199.75","169","Computer and Technology","Internet - Services","54.77","3"
"Alphatec","ATEC","1427.13","9.33","2284481","-2.22","6.57","23.53","14.34","-60.72","24.95","3.1","22.68","6.99","149","Medical","Medical - Instruments","-13.5","3"
"Altria Group","MO","114327.37","68.07","10744330","7.05","-6.06","-.26","68.07","6.22","-3.08","45.6","74.92","54.72","221","Consumer Staples","Tobacco","33.99","3"
"Alvotech","ALVO","1584.48","5.05","1089170","35.31","70.46","63.04","37.63","-8.46","19.7","-35.01","8.98","3","159","Medical","Medical - Biomedical and Genetics","-36.31","4"
"Amazon.com","AMZN","2826769.25","261.06","47629720",".29","13.26",".31","74.25","1.56","12.38","10.29","284.02","198.79","164","Retail-Wholesale","Internet - Commerce","17.44","2"
"Ambarella","AMBA","3070.77","70.78","1722755","-10.87","2.59","-7.49","45.56","-11.61","37.15","7.13","95.51","48.65","45","Computer and Technology","Electronics - Semiconductors","-17.19","3"
"Ambiq Micro, Inc.","AMBQ","1371.99","60.12","506383","-16.4","-16.92","-26.71","50.16","78.05","-4.67","-17.02","90.48","22.76","45","Computer and Technology","Electronics - Semiconductors","-37.77","2"
"Amcor","AMCR","22150.98","47.27","4113981","5.23","5.9","26.98","80.78","2.77","56.61","7.93","50.58","36.69","164","Industrial Products","Containers - Paper and Packaging","4.71","3"
"Amdocs","DOX","6703.67","62.31","1211830","8.47","16.95","-4.84","31.85","-31","-9.43","16.85","88.27","49.87","86","Computer and Technology","Computers - IT Services","9.75","3"
"Amentum Holdings, Inc.","AMTM","4904.8","20.26","2567288","-1.81","-12.29","-16.66","0","-38.13","71.59","4.22","37.53","20.06","172","Construction","Engineering - R and D Services","1.44","3"
"Amer Sports, Inc.","AS","17302.13","31.59","6484925","-4.08","-11.2","-12.79","13.69","-25.18","26.68","9.49","41.96","29.54","93","Consumer Discretionary","Leisure and Recreation Products","7.35","3"
"Amerant Bancorp","AMTB","1127.49","28.6","397660","-.86","-2.54","30.36","86.96","31.91","11.65","18.25","30.58","16.7","75","Finance","Banks - Southeast","8.76","1"
"Ameren","AEE","29666.53","106.83","1601384","-2.11","-4.42","1.97","47.03","-4.01","15.43","16.88","118.32","97.25","154","Utilities","Utility - Electric Power","17.86","3"
"Ameresco","AMRC","1112.8","22.07","838839","-26.42","-.57","-39.39","9.95","-35.96","9.16","1.63","43.23","18.51","154","Oils-Energy","Alternative Energy - Other","1.4","3"
"America Movil, S.A.B. de C.V. Unsponsored ADR","AMX","71519","23.75","2896797",".51","-7.39","-5.56","52.58","3","3.21","9.38","27.75","19.42","191","Computer and Technology","Wireless Non-US ","9.38","3"
"American Airlines","AAL","9022.65","13.95","55110892","-5.54","-8.83","-4.95","43.29","-20.47",".78","-.3","18.15","10.18","151","Transportation","Transportation - Airline","-.56","3"
"American Assets Trust","AAT","1412.3","23.09","410638","1.55","-5.47","-1.79","64.77","8.68","-4.73","4.09","25.85","17.76","103","Finance","REIT and Equity Trust - Retail","4.09","3"
"American Eagle Outfitters","AEO","2826.96","16.73","4225517","3.18","-5.06","4.52","29.29","-42.78","3.16","6.08","28.19","12.18","78","Retail-Wholesale","Retail - Apparel and Shoes","5.01","2"
"American Electric Power","AEP","66405.59","122.77","3925958","-3.6","-8.69","-1.46","48.19","-5.38","10.93","14.19","138.69","106.44","154","Utilities","Utility - Electric Power","13.78","3"
"American Express","AXP","227802.25","335.95","2543342",".33",".58","7.59","48.65","-18.44","9.52","15.07","384.89","292.27","101","Finance","Financial - Miscellaneous Services","15.07","3"
"American Financial Group","AFG","11977.18","143.66","371556","-1.47",".39","12.61","82.59","-5.47","-1.8","12.06","148.71","124.18","78","Finance","Insurance - Property and Casualty","11.51","3"
"American Healthcare REIT, Inc.","AHR","12249.35","57.05","2947925","2.76","-2.19","18.97","91.28","6.8","9.15","4.85","57.72","40.18","82","Finance","REIT and Equity Trust - Other","4.84","2"
"American Homes 4 Rent","AMH","12552.33","34.56","2166809","3.51","4.07","7.84","88.03","-3","7.03","25.53","35.82","27.38","97","Finance","REIT and Equity Trust - Residential","25.53","3"
"American International Group","AIG","40461.47","76.38","3016046","2.07","-2.25","5.35","37.35","-19.09","-1.75","16.07","86.59","71.89","85","Finance","Insurance - Multi line","11.13","3"
"American Public Education","APEI","846.45","46.22","344240","4.38","-6.45","-9.86","52.38","9.45","3.89","6.84","60.86","30.18","157","Consumer Discretionary","Schools","6.84","3"
"American Superconductor","AMSC","1400.95","29.65","750581","-9.99","-5.27","-43.46","7.29","-10.12","34.26","48.04","66.68","25.95","52","Computer and Technology","Electronics - Miscellaneous Components","42.56","4"
"American Tower","AMT","83122.62","178.57","2631733","3.58","6.99","-4.87","32.71","-9.11","5.11","31.08","211.88","162.11","82","Finance","REIT and Equity Trust - Other","31.08","3"
"American Water Works","AWK","27804.17","137.6","2531767","4.14","3.98","15.5","74.91","-4.1","9.74","21.46","146.2","121.13","191","Utilities","Utility - Water Supply","21.35","3"
"Americold Realty Trust","COLD","4313.61","15.49","3528898","4.21","3.28","-1.5","81.4","5.1","-2.43","-17.44","16.25","10.12","82","Finance","REIT and Equity Trust - Other","-17.44","3"
"Ameriprise Financial","AMP","50443.95","560.26","421734","-.09","4.3","25.49","93.19","2.36","7.04","21.38","570.68","430.4","70","Finance","Financial - Investment Management","20.24","2"
"Ameris Bancorp","ABCB","5767.87","85.54","338719","-3.47","-.1","3.32","70.02","3.52","-.36","34.33","93.17","69.09","75","Finance","Banks - Southeast","21.98","3"
"Amgen","AMGN","239954.11","442.24","2750325","5.83","17.96","34.85","100","21.3","9.95","31.9","443.84","271.18","159","Medical","Medical - Biomedical and Genetics","22.95","3"
"Amkor Technology","AMKR","11900.87","48.7","5700941","-21.86","-21.1","-34.16","35.1","8.53","6.18","7.45","93.55","23.21","45","Computer and Technology","Electronics - Semiconductors","7.45","1"
"Amneal Pharmaceuticals","AMRX","5678.11","17.92","1876431","-3.47","-1.71","37.83","86.56","26.22","8.05","9.98","19.1","9.28","150","Medical","Medical - Drugs","5.05","1"
"Amphastar Pharmaceuticals","AMPH","915.42","21.98","459207","3.16","12.2","16.83","33.36","-28.12","-1.65","19.05","30.81","16.87","174","Medical","Medical - Generic Drugs","10.76","3"
"Amphenol","APH","191790.58","158.78","6776749","-8.97","4.2","6.29","69.23","2.96","51.71","19.17","176.32","108.81","35","Computer and Technology","Electronics - Connectors","17.73","2"
"Amplitude","AMPL","1331.59","13.11","2291409","4.28","51.67","49.77","98.05","1.58","14.68","1.25","13.3","5.61","166","Business Services","Technology Services","-26.59","3"
"Amprius Technologies, Inc.","AMPX","1396.44","10.18","6227657","-14.85","1.54","-54.67","19.05","11.78","202.11","-12.78","22.91","6.79","166","Business Services","Technology Services","-35.16","3"
"Amtech Systems","ASYS","245.11","14.25","465352","-16.96","-9.15","-32.2","46.15","-.21","-21.59","6.92","23.99","5.44","35","Computer and Technology","Semiconductor - General","4.9","2"
